id,P000818,P000819,P000820,P000821
c50e9d1438c34ed79f73781ef437cf39,nava rāgādayaḥ kleśāḥ saṃkṣepeṇa yathākramam |navabhiḥ padmakośādidṛṣṭāntaiḥ saṃprakāśitāḥ || 132 ||,是名略說九 種煩惱次第。萎華等九種譬喻。我已廣說應 知。,ཆགས་སོགས་ཉོན་མོངས་དགུ་པོ་འདི་༎ མདོར་བསྡུས་ནས་ནི་གོ་རིམས་བཞིན་༎ པདམའི་སྦུབས་ལ་སོགས་པ་ཡི་༎ དཔེ་དགུ་དག་གིས་ཡང་དག་བསྟན་༎,"These Nine Defilements, beginning with Desire, Being taken in short, respectively, Are illustrated by 9 examples, That of the sheath of a lotus flower and others. || 132 ||"
bc2ea10e8ac144818ff70bb48f8c4cb6,vistareṇa punar eta eva caturaśītisahasraprakārabhedena tathāgatajñānavad aparyantā bhavanti yair aparyantakleśakośakoṭigūḍhas tathāgatagarbha ucyate |,又復即此九種煩惱。依八萬四千眾生行 故有八萬四千煩惱差別。如如來智無量無邊故。有如是無量無邊煩惱纏如來藏故。言無量煩惱藏所纏如來藏。是故偈言,གང་གིས་ན་དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་ཉོན་མོངས་པའི་སྦུབས་བྱེ་བ་མཐའ་ཡས་པས་གཡོགས་པ་ཞེས་བརྗོད་ལ་། རྒྱས་པར་ནི་འདི་དག་ཉིད་བརྒྱད་ཁྲི་བཞི་སྟོང་གི་རྣམ་པའི་རབ་ཏུ་དབྱེ་བས་དེ་བཞིན་གཤེགས་པའི་ཡེ་ཤེས་བཞིན་དུ་མཐ་ཡས་པར་འགྱུར་རོ་༎,"And, if taken in detail, these Defilements which are differentiated into 84,000 groups, are as infinite as the Wisdom of the Tathāgata. On this point, therefore, it is said that the Matrix of the Tathāgata is concealed by the coverings of Defilements which extend beyond the limit of extremity in number."
847e5c8fb6a74ed1b8b29897211d4f84,bālānām arhatām ebhiḥ śaikṣāṇāṃ dhīmatāṃ kramāt |malaiś caturbhir ekena dvābhyāṃ dvābhyām aśuddhatā || 133 ||,愚癡及羅漢 諸學及大智 次第四種垢 及一二復二 如是次第說 四凡一聖人 二學二大智 名為不淨地,དྲི་འདི་དག་གིས་བྱིས་རྣམས་དང་༎ དགྲ་བཅོམ་སློབ་དང་བློ་ལྡན་རྣམས་༎ རིམ་བཞིན་བཞི་དང་གཅིག་དང་ནི་༎ གཉིས་དང་གཉིས་ཀྱིས་མ་དག་ཉིད་༎,"(Variety of Living Beings according to their Defilements). The impurity retained in the ordinary beings, The Arhats, the individuals in training on the Path, And the Bodhisattvas is explained, respectively, By these four, one, two and two kinds of pollution. || 133 ||"
03f78e62d1f2462b833895ebe4569d56,,此偈明何義。此九種譬喻。於無漏界中如是 次第四種譬喻。及第五譬喻。後時二二煩惱諸垢依。煩惱垢染故。言不清淨。,-,
d83fe007c0c5401195045b93a9dc0d85,yad uktaṃ bhagavatā | sarvasattvās tathāgatagarbha iti | tatra sarvasattvāḥ saṃkṣepeṇocyante caturvidhās tad yathā pṛthagjanā arhantaḥ śaikṣā bodhisattvāś ceti | tatraiṣām anāsrave dhātau yathākramaṃ caturbhir ekena dvābhyāṃ dvābhyāṃ ca kleśamalā bhyām aśuddhiḥ paridīpitā |,,བཅོམ་ལྡན་འདས་ཀྱིས་སེམས་ཅན་ཐམས་ཅད་ནི་དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་ཅན་ནོ་ཞེས་བཀའ་སཅས་པ་གང་ཡིན་པ་དེ་ལ་སེམས་ཅན་ཐམས་ཅད་ནི་མངོར་བསྡུ་ན་རྣམ་པ་བཞི་བརྗོད་དེ་། འདིད་ལྟ་སྟེ་། སོ་སོའི་སྐྱེ་བོ་དང་། དགྲ་བཅོམ་པ་དང་། སློབ་པ་དང་། བྱང་ཆུབ་སེམས་དཔའོ་༎ དེ་ལ་འདི་དག་ཟག་པ་མེད་པའི་དབྱིངས་སུ་གོ་རིམས་ཇི་ལྟ་བ་བཞིན་ཉོན་མོངས་པ་བཞི་དང་། གཅིག་དང་། གཉིས་དང་། གཉིས་ཀྱིས་མ་དག་པ་བསྟན་ཏོ་༎,"It has been said by the Lord that all living beings are possessed of the Matrix of the Tathāgata. Here, ‘all living beings’ are said to be, in short, fourfold: namely, I) the ordinary beings; 2) the Arhats; 3) the individuals in training on the Path; and 4) the Bodhisattvas. Their impurity, on account of which they cannot identify themselves with the Immaculate Sphere, is here explained by the first four, the next one (the 5th) and two (the 6th & 7th) and again by two (the 8th & 9th) kinds of Pollution,’01) respectively."
221a2b80ad6c4ff887104618b92a871e,kathaṃ punar ime nava rāgādayaḥ kleśāḥ padmakośādisadṛśā veditavyāḥ | kathaṃ ca tathāgatadhātor buddhabimbādisādharmyam anugantavyam iti |,又復云何知 此九種貪等煩惱。於萎華等九種譬喻相似相對。又云何知如來藏於諸佛等九種譬喻相似相對。偈言,ཡང་ཇི་ལྟར་འདོད་ཆགས་ལ་སོགས་པ་ཉོན་མོངས་པ་དགུ་པོ་འདི་དག་པདམའི་སྦུབས་ལ་སོགས་པ་དང་འདྲ་བར་རིག་པར་བྱས་ལ་། དེ་བཞིན་གཤེགས་པའི་ཁམས་སངས་རྒྱས་ཀྱི་གཟུགས་ལ་སོགས་༎ པ་དང་ཆོས་མཐུན་པར་ཡང་ཇི་ལྟར་རིག་པར་བྱ་ཞེ་ན་།,"(§3. Concordance between the 9 lllustrations and the 9 Defilements.) Now, how should the resemblance of 9 Defilements be known, Desire and the rest, to the sheath of a lotus flower and others, respectively, and how should the similarity be understood between the Essence of the Tathāgata and the examples, the Buddha’s image and the rest?"
e21edce9b6b6489ca9f2c98b7058298b,tat padmaṃ mṛdi saṃbhūtaṃ purā bhūtvā manoramam |aramyam abhavat paścād yathā rāgaratis tathā || 134 ||  bhramarāḥ prāṇino yadvad daśanti kupitā bhṛśam |duḥkhaṃ janayati dveṣo jāyamānas tathā hṛdi || 135 ||  śālyādīnāṃ yathā sāram avacchannaṃ bahis tuṣaiḥ |mohāṇḍakośasaṃchannam evaṃ sārārthadarśanam || 136 ||  pratikūlaṃ yathāmedhyam evaṃ kāmā virāgiṇām |kāmasevānimittatvāt paryutthānāny amedhyavat || 137 ||  vasudhāntaritaṃ yadvad ajñānān nāpnuyur nidhim |svayaṃbhūtvaṃ tathāvidyāvāsabhūmyāvṛtā janāḥ || 138 ||  yathā bījatvagucchittir aṅkurādikramodayāt |tathā darśanaheyānāṃ vyāvṛttis tattvadarśanāt || 139 ||  hatasatkāyasārāṇām āryamārgānusaṅgataḥ |bhāvanājñānaheyānāṃ pūtivastranidarśanam || 140 ||  garbhakośamalaprakhyāḥ saptabhūmigatā malā |vikośagarbhavaj jñānam avikalpaṃ vipākavat || 141 ||  mṛtpaṅkalepavaj jñeyās tribhūmyanugatā malāḥ |vajropamasamādhānajñānavadhyā mahātmanām || 142 ||  evaṃ padmādibhis tulyā nava rāgādayo malāḥ |dhātor buddhādisādharmyaṃ svabhāvatrayasaṃgrahāt || 143 ||,依佛神力故 有彼眾妙華 初榮時則愛 後萎變不愛 如華依榮悴 有愛有不愛 貪煩惱亦爾 初樂後不樂 依佛神力故 有彼眾妙華 初榮時則愛 後萎變不愛 如華依榮悴 有愛有不愛 貪煩惱亦爾 初樂後不樂  群蜂為成蜜 瞋心嚙諸花 瞋恚心起時 生種種苦惱  稻等內堅實 外為皮……覆 如是癡心纏 不見內堅實  猶如臭穢糞 智觀貪亦爾 起欲心諸相 結使如穢糞  譬如彼地中 種種珍寶藏 眾生無天眼 是故不能見 如是自在智 為無明地覆 眾生無智眼 是故不能見  如子離皮…… 次第生芽等 見道斷煩惱 次第生諸地  以害身見等 攝取妙聖道 修道斷煩惱 故說弊壞衣  七地中諸垢 猶如胎所纏 遠離胎藏智 無分別淳熟  三地知諸垢 如泥模所泥 大智諸菩薩 金剛定智斷  萎華至泥模 如是九種喻 示貪瞋癡等 九種煩惱垢 垢中如來藏 佛等相對法 如是九種義 以三種體攝,ཇི་ལྟར་པདམ་འདམ་སྐྱེས་དེ་༎ མདུན་དུ་གྱུར་ན་ཡིད་དགའ་དང་༎ ཕྱི་ནས་དགའ་བ་མེད་འགྱུར་བ་༎ འདོད་ཆགས་དགའ་བ་དེ་བཞིན་ནོ་༎ ཇི་ལྟར་སྲོག་ཆགས་སྦྲང་མ་ནི་༎ ཤིན་ཏུ་འཁྲུགས་ཏེ་མདུང་བརྡེག་ལྟར་༎ དེ་བཞིན་ཞེ་སྡང་སྐྱེད་བས་ན་༎ སྙིང་ལ་སྡུག་བསྔལ་སྐྱེད་པར་བྱེད་༎ ཇི་ལྟར་འབྲས་སོགས་སྙིང་པོ་ནི་༎ ཕྱི་རོལ་སྤུན་པས་བསྒྲིབས་པ་ལྟར་༎ དེ་བཞིན་སྙིང་པོའི་དོན་མཐོང་བ་༎ མ་རིག་སྒོ་ངའི་སྦུབས་ཀྱིས་བསྒྲིབས་༎ ཇི་ལྟར་མི་གཙང་མི་མཐུན་པ་༎ དེ་བཞིན་ཆགས་དང་བཅས་རྣམས་ཀྱི་༎ འདོད་པ་བསྟེན་པའི་རྒྱུ་ཡིན་ཕྱིར་༎ ཀུན་ནས་ལྡང་བ་མི་གཏང་འདྲ་༎ ཇི་ལྟར་ནོར་ནི་བསྒྲིབས་པས་ན་༎ མི་ཤེས་གཏེར་མི་ཐོབ་པ་ལྟར་༎ དེ་བཞིན་སྐྱེ་ལ་རང་བྱུང་ཉིད་༎ མ་རིག་བག་ཆགས་ས་ཡིས་བསྒྲིབས་༎ ཇི་ལྟར་མྱུགས་སོགས་རིམ་སྐྱེས་པས་༎ ས་བོན་ཤུན་པ་གཅོད་པ་ལྟར་༎ དེ་བཞིན་དེ་ཉིད་མཐོང་བ་ཡིས་༎ མཐོང་སྤངས་རྣམས་ནི་ལྡོག་པར་འགྱུར་༎ འཕགས་པའི་ལམ་དང་འབྲེལ་པ་ལས་༎ འཇིག་ཚོགས་སྙིང་པོ་བཅོམ་རྣམས་ཀྱི་༎ བསྒོམ་ལམ་ཡེ་ཤེས་སྤང་བྱ་རྣམས་༎ གོས་ཧྲུལ་དག་དང་མཚུངས་པར་བསྟན་༎  ༥་ས་བདུན་ལ་བརྟེན་དྲི་མ་ནི་༎ མངལ་སྦུབས་དྲི་མ་དག་དང་མཚུངས་༎ མངལ་སྦུབས་བྲལ་འདྲ་མི་རྟོག་པའི་༎ ཡེ་ཤེས་རྣམ་པར་སྨིན་པ་བཞིན་༎ ས་གསུམ་རྗེས་འབྲེལ་དྲི་མ་རྣམས་༎ ས་འདམ་གོས་བཞིན་ཤེས་བྱ་སྟེ་༎ བདག་ཉིད་ཆེན་པོ་རྡོ་རྗེ་ལྟའི་༎ ཏིང་གནེ་འཛིན་གྱིས་གཞོམ་བྱ་ཡིན་༎ དེ་ལྟར་ཆགས་སོགས་དྲི་མ་དགུ་༎ པདམ་ལ་སོགས་དག་དང་མཚུངས་༎ རང་བཞིན་གསུམ་གྱིས་བསྡུས་ཕྱིར་ཁམས་༎ སངས་རྒྱས་ཚོགས་དང་ཆོས་མཚུངས་སོ་༎,"Just as the lotus flower born from the mud Is delightful in its first appearance, But later on when it withers, it is no more attractive; Similar to it is the delight of Desire. || 134 ||  Just as the honey-bees, being excited, Sting sharply and cause pain; In the same way, Hatred, being aroused, Produces suffering in the heart. || 135 ||  Just as the kernel of rice and others Are concealed by the outside husk, Similarly, the perception of the Essential Truth Is hindered by the covering’09) of ignorance. || 136 ||  Just as the impurities are somewhat disagreeable; Likewise those who have got rid of desire Regard Passion as something disagreeable, Being characterized as devoted to such Passion, The outburst of Passions is repulsive like impurities. || 137 ||  Just as the people, because of their ignorance, Cannot obtain the treasure hidden under the ground, In a similar way, they cannot obtain the Buddhahood Hindered by the Dwelling Place of Ignorance. || 138 ||  Just as a sprout and the like, growing gradually, Break out the husk of the seed, Similarly, by the Intuition of the Truth, Those Defilements are removed which are to be extirpated by Perception. || 139 ||  Those who have destroyed the ground of conception of personallity Are following in the Practice of the Saintly Path; Therefore, their Defilements which are to be rejected By the Wisdom of Practice are said to be like a tattered garment. || 140 ||  The stains remaining in the first Stages Are like the impurities of the receptacle of an embryo, And the non-discriminative Wisdom has a resemblance To the matured form of an embryo delivered from its covering. || 141 ||  The stains connected with the last Stages Are known as being like the earthen mould, And are to be destroyed by the Wisdom of the Buddhas Obtained through Meditation called ‘the Diamondlike’. || 142 ||  Thus the 9 pollutions, Desire and the rest, Have a resemblance to a lotus flower and others, And the Essence of the Buddha, consisting of 3-fold nature, Bears a similarity to the Buddha and the rest. || 143 ||"
eebadbca364d4a969aa4f161a40e41ab,trividhaṃ svabhāvam adhikrṭya cittavyavadānahetos tathāgatagarbhasya navadhā buddhabimbādisādharmyam anugantavyam | trividhaḥ svabhāvaḥ katamaḥ |,此偈明何義。謂依法身自性清淨心如來藏等三種實體。有諸佛等九種譬喻相似相對法應知。三種實體者偈言,སེམས་ཀྱི་རྣམ་པར་བྱང་བའི་ཁམས་དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་རང་བཞིན་རྣམ་པ་གསུམ་གྱི་དབང་དུ་བྱས་ཏེ་། སངས་རྒྱས་ཀྱི་གཟུགས་ལ་སོགས་པ་རྣམ་པ་དགུ་དང་ཆོས་མཐུན་པར་རྟོགས་པར་བྱའོ་༎ རང་བཞིན་རྣམ་པ་གསུམ་གང་ཞེ་ན་༎,"(§4. The 3-fold Nature of the Essence, the Purifying Element within the Mind, and its Concordance with the 9 lllustrations.) The resemblance of the Matrix of the Tathāgata, being the cause for purifying the Mind, in 9-fold, i. e. to the image of the Buddha and so forth, is to be understood in the reference to the 3-fold Nature of the Matrix of the Tathāgata. What is the 3-fold Nature?"
92f0bc14e5af4bfc9c4b06592be9bf85,svabhāvo dharmakāyo ’sya tathatā gotram ity api |tribhir ekena sa jñeyaḥ pañcabhiś ca nidarśanaiḥ || 144 ||,法身及真如 如來性實體 三種及一種 五種喻示現,འདི་ཡི་རང་བཞིན་ཆོས་སྐུ་དང་༎ དེ་བཞིན་ཉིད་དང་རིགས་ཀྱང་སྟེ་༎ དེ་ནི་དཔེ་གསུམ་གཅིག་དང་ནི་༎ ལྔ་རྣམས་ཀྱིས་ནི་ཤེས་པར་བྱ་༎,"The Nature of this Essence is the Absolute Body, The Reality, as well as the Germ, Which is known by the examples, Three, one and five, respectively. || 144 ||"
8a82c1211a1747d0910d49fc7de43673,tribhir buddhabimbamadhusāradṛṣṭāntair dharmakāyasvabhāvaḥ sa dhātur avagantavyaḥ | ekena suvarṇadṛṣṭāntena tathāgatasvabhāvaḥ | pañcabhir nidhitaruratnavigrahacakra vartikanakabimbadṛṣṭāntais trividhabuddhakāyotpattigotrasvabhāva iti |,此偈明何義。初三種喻示現如來法身應知。三種譬喻者。所謂諸佛美蜜堅固。示現法身。偈言法身故。一種譬喻者。所謂真金示現真如。偈言真如故。又何等為五種譬喻。一者地 藏。二者樹。三者金像。四者轉輪聖王五者寶像。能生三種佛身。示現如來性。偈言如來性故。,སངས་རྒྱས་ཀྱི་གཟུགས་དང་། སྦྲང་རྩི་དང་། འབྲུའི་སྙིང་པོའི་དཔེ་གསུམ་གྱིས་ནི་ཁམས་དེ་ཆོས་ཀྱི་སྐུའི་རང་བཞིན་དུ་ཤེས་པར་བྱའོ་༎ གསེར་གྱི་དཔེ་གཅིག་གིས་ནི་དེ་བཞིན་ཉིད་ཀྱི་རང་བཞིན་ལྟ་བྱུའོ་༎ གཏེར་དང་ཤིང་དང་རིན་པོ་ཆེའི་སྐུ་དང་འཁོར་ལོས་སྒྱུར་བ་དང་། གསེར་གྱི་གཟུགས་ཀྱི་དཔེ་ལྔས་ནི་སངས་རྒྱས་ཀྱི་སྐུ་གསུམ་བསྐྱེས་པའི་རིགས་ཀྱི་རང་བཞིན་དུའོ་༎,"By the examples, i.e. those of the image of the Buddha, honey and the kernel of grains, this Essence is to be understood as being of the nature of the Absolute Body. By one example, i.e. that of gold, its being of the nature of Reality, and by the remaining examples, i.e. those of the treasure, the tree, the precious image, the highest Lord of Universe, and the golden statue, its being of the nature of the Germ from which the kinds of Buddha’s Body are originated is to be understood."
b3cd4235d5454e9aa1c56cdc5eec184c,tatra dharma kāyaḥ katamaḥ dharmakāyo dvidhā jñeyo dharmadhātuḥ sunirmalaḥ |tanniṣyandaś ca gāmbhīryavaicitryanayadeśanā || 145 ||,又法身者。偈言 法身有二種 清淨真法界 及依彼習氣 以深淺義說,དེ་ལ་ཆོས་ཀྱི་སྐུ་གང་ཞེ་ན་༎ ཆོས་སྐུ་རྣམ་གཉིས་ཤེས་བྱ་སྟེ་༎ ཆོས་དབྱིངས་ཤིན་ཏུ་དྲི་མེད་དང་༎ དེ་ཡི་རྒྱུ་མཐུན་ཟབ་པ་དང་༎ སྣ་ཚོགས་ཚུལ་ནི་སྟོན་པའོ་༎,"(a. Dharmakāya.) Here, how is the Absolute Body? The Absolute Body is to be known in aspects, One is the Absolute Entity which is perfectly immaculate, The other is its natural outflow, the teaching Of the profound truth and of the diverse guidance. || 145 ||"
ce14f185e61a4794a3eb053a1a3d9c2a,dvividho buddhānāṃ dharmakāyo ’nugantavyaḥ | suviśuddhaś ca dharmadhātor avikalpajñānagocaraviṣayaḥ | sa ca tathāgatānāṃ pratyātmam adhigamadharmam adhikṛtya veditavyaḥ |  tatprāptihetuś ca suviśuddhadharmadhātuniṣyando yathāvainayikapara sattveṣu vijñaptiprabhavaḥ | sa ca deśanādharmam adhikṛtya veditavyaḥ |  deśanā punar dvividhā sūkṣmaudārikadharmavyavasthānanayabhedāt | yad uta gambhīrabodhisattvapiṭaka dharmavyavasthānanayadeśanā ca paramārthasatyam adhikṛtya vicitrasūtrageyavyākaraṇa gāthodānanidānādivividhadharmavyavasthānanayadeśanā ca saṃvṛtisatyam adhikṛtya |,此偈明何義。諸佛如來有二種法身。何等為 二。一者寂靜法界身。以無分別智境界故。如是諸佛如來法身。唯自內身法界能證應知。偈言清淨真法界故。  二者為得彼因。謂彼寂 靜法界說法。依可化眾生說。彼說法應知。以依真如法身有彼說法。名為習氣。偈言及依彼習氣故。  彼說法者。復有二種。一細二麤。細者。所謂為諸菩薩摩訶薩演說甚深祕密法藏。以依第一義諦說故。麤者。所謂種種修多羅祇夜和伽羅那伽陀憂陀那尼陀那等。名字章句種種差別。以依世諦說故。是故偈言,སངས་རྒྱས་ཀྱི་ཆོས་ཀྱི་སྐུ་ནི་རྣམ་པར་གཉིས་སུ་རྟོགས་པར་བྱའོ་༎ ཤིན་ཏུ་རྣམ་པར་དག་པའི་ཆོས་ཀྱི་དབྱིངས་ནི་། རྣམ་པར་མི་རྟོག་པའི་སྤྱོད་ཡུལ་གྱི་ཡུལ་ལོ་༎ དེ་ཡང་དེ་བཞིན་གཤེགས་པ་རྣམས་ཀྱི་སོ་སོ་རང་གིས་རིག་པར་བྱ་བའི་ཆོས་ཀྱི་དབང་དུ་བྱས་ཏེ་རྟོགས་པར་བྱའོ་༎ དེ་ཐོབ་པའི་རྒྱུ་ཤིན་ཏུ་རྣམ་པར་དག་པའི་ཆོས་ཀྱི་དབྱིངས་ཀྱི་རྒྱུ་མཐུན་པ་ནི་གདུལ་བྱ་ཇི་ལྟ་བར་སེམས་ཅན་གཞན་ལ་རྣམ་པར་རིག་པར་འབྱུང་ངོ་༎ དེ་ཡང་བསྟན་པའི་ཆོས་ཀྱི་དབང་དུ་བྱས་པར་རིག་པར་བྱའོ་༎ བསྟན་པ་ཡང་རྣམ་པ་གཉིས་ཏེ་༎ ཕྲ་བ་དང་རྒྱ་ཆེན་པོའི་ཆོས་རྣམ་པར་འཇོག་པའི་ཚུལ་གྱིས་དབྱེ་བ་ལས་ཏེ་། འདི་ལྟ་སྟེ་། དོན་དམ་པའི་བདེན་པའི་དབང་དུ་བྱས་ནས་བྱང་ཆུབ་སེམས་དཔའི་སྡེ་སྣོད་ཟབ་མོའི་ཆོས་ཀྱི་ཚུལ་སྟོན་པ་དང་། ཀུན་རྫོབ་ཀྱི་བདེན་པའི་དབང་དུ་བྱས་ཏེ་། མདོ་དང་། དབྱངས་ཀྱིས་བསྙད་པ་དང་། ལུང་བསྟན་པ་དང་། ཚིགས་སུ་བཅད་པ་དང་། ཆེད་དུ་བརྗོད་པ་དང་། གླེང་གཞི་ལ་སོགས་པ་རྣམ་པ་དུ་མར་སྣ་ཚོགས་པའི་ཆོས་རྣམ་པར་འཇོག་པའི་ཚུལ་བསྟན་པའོ་༎,"The absolute body of the Buddha is to be understood in aspects, Namely, 1) the perfectly pure Absolute Entity itself, which is the acting sphere of Non-discriminative Wisdom; and this is to be known in the reference to the Truth realized by the Tathāgata through introspection.  And, 2) the natural outflow of the perfectly pure Absolute Entity as the cause for its attainment, which produces the communication among other living beings according to their faculties in discipline. And this is to be known in the reference to the Truth as the doctrine to be taught.  This teaching is again divided into two, owing to the difference of means for exposition of the Doctrine, whether subtle or extensive. Namely, 2)-1) the Code of Bodhisattva, the teaching by the profound means for exposition of the Doctrine referring to the Highest Truth, and 2)-2) the Aphorism, the Scripture in prose and verse, the Prophecy, the Verse, the Solemn Utterance, the Statement of subject matter, &c. which are the teaching by various kinds of means for exposition of the Doctrine and are related to the Empirical Truth."
1f05beca3ed740fa9bc5aed02aea7bd9,lokottaratvāl loke ’sya dṛṣṭāntān upalabdhitaḥ |dhātos tathāgatenaiva sādṛśyam upapāditam || 146 ||  madhv ekarasavat sūkṣmagambhīranayadeśanā |nānāṇḍasāravaj jñeyā vicitranayadeśanā || 147 ||,以出世間法 世中無譬喻 是故依彼性 還說性譬喻  如美蜜一味 微細法亦爾 修多羅等說 如種種異味,འཇིག་རྟེན་འདས་ཕྱིར་འཇིག་རྟེན་ན་༎ འདི་ལ་དཔེ་ནི་མི་དམིགས་པས་༎ དེ་བཞིན་གཤེགས་པ་ཉིད་དང་ཁམས་༎ འདྲ་བ་ཉིད་དུ་བསྟན་པ་ཡིན་༎ ཕྲ་མོ་ཟབ་མོའི་ཚུལ་བསྟན་ནི་༎ སྦྲང་རྩི་རོ་གཅིག་པ་བཞིན་ཏེ་༎ རྣམ་པ་སྣ་ཚོགས་ཚུལ་བསྟན་ནོ་༎ སྣ་ཚོགས་སྦུབས་སྙིང་བཞིན་ཤེས་བྱ་༎,"Being supermundane, nothing can be given As an example for the Essence, in this world; Therefore, it is shown in its similarity To the apparitional form of the Buddha himself. || 146 ||  The Doctrine taught by subtle, profound means Is to be known as being akin to honey of one taste, And taught by various kinds of means, As being similar to the kernel of various grains. || 147 ||"
5bce9ebbb7824a649163d90a04de8219,ity evam ebhis tribhir buddhabimbamadhusāradṛṣṭāntais tathāgatadharmakāyena niravaśeṣa sattvadhātuparispharaṇārtham adhikṛtya tathāgatasyeme garbhāḥ sarvasattvā iti paridīpitam | na hi sa kaścit sattvaḥ sattvadhātau saṃvidyate yas tathāgatadharma kāyād bahir ākāśadhātor iva rūpam |  evaṃ hy āha | yathāmbaraṃ sarvagataṃ sadā mataṃ tathaiva tat sarvagataṃ sadā matam | yathāmbaraṃ rūpagateṣu sarvagaṃ tathaiva tat sattvagaṇeṣu sarvagam iti ||,此偈明何義。諸佛美蜜及堅固等三種譬喻。此明如來真如法身有二種義。一者遍覆一切眾生。二者遍身中有無有餘殘。示現一切 眾生有如來藏。此以何義。於眾生界中無有 一眾生離如來法身在於法身外。離於如來智在如來智外。如種種色像不離虛空中。  是 故偈言 譬如諸色像 不離於虛空 如是眾生身 不離諸佛智 以如是義故 說一切眾生 皆有如來藏 如虛空中色,དེ་ལྟར་སངས་རྒྱས་ཀྱི་གཟུགས་དང་༎ སྦྲང་རྩི་དང་སྙིང་པོའི་དཔེ་འདི་གསུམ་གྱིས་ནི་། དེ་བཞིན་གཤེགས་པའི་ཆོས་ཀྱི་སྐུས་ལུས་པ་མེད་པའི་སེམས་ཅན་གྱི་ཁམས་ཁྱབ་པའི་དོན་གྱི་དབང་དུ་བྱས་ནས་། སེམས་ཅན་འདི་དག་ནི་དེ་བཞིན་གཤེགས་པའི་སྙིང་བོ་ཅན་ཡིན་ནོ་ཞེས་བསྟན་ནོ་༎ གང་ཞིག་དེ་བཞིན་གཤེགས་པའི་ཆོས་ཀྱི་སྐུ་ལས་ཕྱི་རོལ་དུ་གྱུར་བའི་སེམས་ཅན་དེ་ནི་འགའ་ཡང་སེམས་ཅན་གྱི་ཁམས་ན་མེད་དེ་། ནམ་མཁའི་ཁམས་ནི་གཟུགས་བཞིན་ནོ་༎ ཇི་སྐད་དུ་། ཇི་ལྟར་རྣམ་མཁའ་རྟག་ཏུ་ཀུན་སོང་འདོད་༎ དེ་བཞིན་དེ་ཡང་རྟག་ཏུ་ཀུན་སོང་འདོད་༎ ཇི་ལྟར་ནམ་མཁའ་གཟུགས་རྣམས་ཀུན་དུ་སོང་༎ དེ་བཞིན་འདི་ཡང་སེམས་ཅན་ཚོགས་ཀུན་སོང་༎ ཞེས་གསུངས་སོ་༎,"Thus, by examples, those of the image of the Buddha the honey and the kernel, in reference to the meaning that all living beings, with no exception, are penetrated by the Absolute Body of the Tathāgata, it is explained that these, all living beings, are the Matrix (interior) of the Tathāgata, (i.e. the Matrix in which the Tathāgata penetrates). Indeed, there is no one among the living beings who stands outside the Absolute Body of the Tathāgata, just as no kind of physical form can exist outside of space.  Because it is said: “Just as space is considered to be all-pervading always, Similarly, it is held to be always all-pervading; Just as space pervades all visible forms, Similarly, it pervades all the multitudes of living beings”."
14429687bdc6402aaf53ff6b5a0370d7,prakṛter avikāritvāt kalyāṇatvād viśuddhitaḥ |hemamaṇḍalakaupamyaṃ tathatāyām udāhṛtam || 148 ||,以性不改變 體本來清淨 如真金不變 故說真如喻,རང་བཞིན་འགྱུར་བ་མེད་པ་དང་༎ དགེ་དང་རྣམ་པར་དག་པའི་ཕྱིར་༎ དེ་བཞིན་ཉིད་འདི་གསེར་གྱི་ནི་༎ གཟུགས་དང་མཚུངས་པར་མརྗོད་པ་ཡིན་༎,"(b. Tathatā.) Being unchangeable, by nature, Sublime, and perfectly pure, Reality is illustrated By the analogy with a piece of gold. || 148 ||"
