id,P002060,P002061,P002062,P002063,P002064
19ae4cb401df4126b1b17c77e7de06a7,caturthaṃ dhyānamādhyātmikāpakṣālarahitatvād āneñja muktaṃ bhagavatā |  ato ’tra bāhyo ’pakṣālo na pravartata iti nāsty atra saṃvartanī |  śuddhāvāsaprabhāvādity apare |  na hi taiḥ śakyamārupyān praveṣṭuṃ nāpy anyatra gantum iti |  nityaṃ tarhi caturthadhyānabhājanaṃ prāpnnoti |,釋曰。於第四定離内災故。佛世尊説。(22)彼名不動。  是故於中諸災不起。故彼無災  餘(23)部説。由淨居天威力故無災。  何以故。彼無復(24)能得入無色界及住餘處受生。定於彼般涅(25)槃故。於彼無災。  若爾第四定器。應是常住。,彼無外災。離内災故。由此(9)佛説彼名不動。  内外三災所不及故。  有説。(10)彼地有淨居天故。彼不遭諸災所壞。  由彼(11)不可生無色天。亦復不應更往餘處。  若爾(12)彼地器應是常。,. . . . .,
fd66615dffbe4020afb56b5b681c353d,na nityaṃ saha sattvena tadvimānodayavyayāt || 3.101 ||,偈(26)曰。無常衆生共。宮殿生滅故。,See the full verse quoted previously,.,
d82db062426c4b7c9f50363ea6b3a2d0,na hi caturthaṃ dhyānamekabhūmisaṃbaddham | kiṃ tarhi |  vicchinnasthānāntaraṃ tārakāvat |  tatrāpyayaṃ sattva upapadyeta cyaveta vā |  sa sārdhaṃ vimāneneti nāsty asya nityatvam |  kena punaḥ krameṇaitāḥ saṃvartanyo bhavanti | nirantaraṃ tāvat,釋曰。第四定(27)不共一地相應。云何各各地住。  與他不共。譬(28)如衆星。  於中若有衆生。生及死墮。  宮殿與彼(29)倶生倶滅故。此地非常住。  此三災起次第云(225a1)何。若無間。,不爾。與有情倶生倶滅故。  (13)謂彼天處無總地形。但如衆星居處各別。  有(14)情於彼生時死時。  所住天宮隨起隨滅。是故(15)彼器體亦非常。  所説三災云何次第。,. . . . .,
4afc5f160479487dabad9cf9bbc03084,saptāgninā,偈曰。七火一水災。,See the full verse quoted previously,.,
12fb895474074eb0a999a4e8d1c0430e,sapta saṃvartanyas tejasā bhavanti | tataḥ |,釋曰。先七災(2)由火起。後一災方由水起。,要先無(16)間起七火災。其次定應一水災起。,.,
dee24be2bdff4eb3b08e5bafbfaeef62,adbhir ekā,See the previous verse,See the full verse quoted previously,.,
eb483bac876e4b71bb6a4b013962aff7,saptānāṃ tejaḥsaṃvartanīnām anantaram adbhiḥ saṃvartanī bhavati |,如此次第。更七災(3)由火起。隨七火災後各一水災起。,此後無間(17)復七火災。度七火災。還有一水。,.,
d8c807cbea914e4e9ee1cf109938ac1c,evaṃ gate ’dbhiḥ saptake punaḥ |tejasā saptakaḥ,偈曰。七水(4)災已度。後復七火災。,See the full verse quoted previously,.,
cdfb8ea28d8c4fc58bf506aef70dfd77,etena krameṇāpsaṃvartanīnāṃ gate saptake punaḥ tejaḥsaṃvartanīnāṃ saptako bhavati |,釋曰。由此次第七水災(5)已度。後復七火災更次第起。,如是乃至(18)滿七水災。復七火災。,.,
0c576a0fd9a94dac86abadb8510cada3,paścād vāyusaṃvartanī tataḥ || 3.102 ||,偈曰。然後風災(6)起。,See the full verse quoted previously,.,
7e7b42666f3144af8a7a60fa29b92c6d,paścād ekāvāyusaṃvartanī bhavati | kiṃ kāraṇam |  yathiva hi teṣāṃ sattvānāṃ samāpattiviśeṣādātmabhāvānāṃ sthitiviśeṣastathā bhājanānām apām iti tā etā bhavanti ṣaṭpañcāśattejaḥ saṃvartanyaḥ saptāpsaṃvarttanyaḥ ekā vāyusaṃvarttanī |  evaṃ ca prajñaptibhāṣyaṃ sunītaṃ bhavati “catuḥṣaṣṭi kalpāḥ śubhakṛtsnānāṃ devānām āyuḥpramāṇam” iti |,釋曰。從此後一風災起。何因如此。  於彼(7)衆生由定勝徳。如自身住差別。所居處亦爾。(8)此住幾時經五十六火災一風災。  若作如此(9)義。分別立世論。則被隨順。彼論云。六十四(10)劫是遍淨天壽量,後風災起。如是總有(19)八七火災一七水災一風災起。何縁如是。  由(20)彼有情所修定因於上漸勝故。感身壽其(21)量漸長。由是所居亦漸久住。See the previous record as well  由此善釋施(22)設足文遍淨天壽六十四劫,. . .,
58361d56be124945b9e649341a94cb16,“ye dharmā hetuprabhavā hetum teṣāṃ tathāgato hy avadat |teṣāṃ ca yo nirodha evaṃvādī mahāśramaṇa” || iti |abhidharmakośabhāṣye lokanirdeśo nāmatṛtīyaṃ kośasthānam samāptam iti |,(11)阿毘達磨倶舍釋論卷第九(12)(13)(14),(23)説一切有部倶舍論卷第十二(24)(25)(26)(27)(28)(29),.,
cce9f4d38c20463497b8a07985ea61e8,caturthaṃ kośasthānam,(15)阿毘達磨倶舍釋論卷第十(16)　　＊婆藪盤豆造(17)　陳＊天竺三藏眞諦譯　(18)　　＊中分別業品第四(19),(67b1)(2)(3)阿毘達磨倶舍論卷第十三(4)　　尊者世親造(5)　三藏法師玄奘奉　　詔譯　(6)　　分別業品第四之一(7),.,
07308e022ace465491c7d9e7cd91bb88,oṃ namo buddhāya |,,,.,
2cb4b184a0794d7ca7fba1ae940b59a3,atha yad etat sattvabhājanalokasya bahudhā vaicitryam ukta tat kena kṛtam |  na khalu kenacid buddhipūrvakaṃ kṛtam |  kiṃ tarhi | sattvānāṃ,前已説衆生世及器世。差別有多種不同。如(20)此不同何因所作。  非隨一作者。以知爲先所(21)造。  若爾云何諸衆生。,如前所説有情世間及器世間各多差別。如(8)是差別由誰而生。    ,. . .,
9d22fc449cc94c40987076f0bc5f35b2,karmajaṃ lokavaicitryaṃ,偈曰。業生世多異。,頌曰(9)世別由業生　思及思所作(10)思即是意業　所作謂身語,.,
e6036864f9ce49e79cc120c14bfdca11,yadi karmajaṃ kasmāt sattvānāṃ karmabhiḥ kuṅkumacandanādayo ramyatarā jāyante na teṣāṃ śarīrāṇi |  karmāṇy eva tānyevañjātīyāti vyābhiś rakāriṇāṃ sattvānāṃ yadāśrayāś ca vraṇabhūtā jāyante bhogāś ca ramyāstatpratīkārabhūtāḥ |  avyāmiśrakāriṇāṃ tu devānām ubhaye ’pi ramyāḥ |  kiṃ punas tatkarmetyāha,釋(22)曰。若世間多種差別皆從業生。云何因衆生(23)業。欝金旃檀等生極勝可愛。而彼身不爾。  是(24)彼業種類。如此作雜業衆生。彼身有九瘡門。(25)甚可厭惡。外具生極可愛。以對治此身。  諸天(26)等不造雜業。此二悉可愛。  若爾此業是何法。,(11)論曰。非由一主先覺而生。但由有情業差(12)別起。若爾何故。倶從業生欝金栴檀等甚(13)可愛樂。而内身形等與彼相違。  以諸有情(14)業類如是。若造雜業感内身形。於九瘡門(15)常流不淨。爲對治彼感外具生色香味觸(16)甚可愛樂。  諸天衆等造純淨業故彼所招(17)二事倶妙。  此所由業其體是何。,. . . .,
11dee13e43cf4752b8d5fe3e326befcf,cetanā tatkṛtaṃ ca tat |,(27)偈曰。故意及所作。,See the full verse quoted previously,.,
5677369d455e46218c4cc2ebdd217052,sūtra uktaṃ “dve karmaṇī cetanā karma cetayitvā  ceti” |  yattaccetayitvā cetanākṛṭaṃ ca tat |  te ete dve karmaṇī trīṇi bhavanti | kāyavāṅmanaskarmāṇi |  kathameṣāṃ karmaṇāṃ vyavasthānam |  kimāśrayataḥ āhosvit svabhāvataḥ samutthānato vā |  āśrayataścedekaṃ kāyakarma prāpnoti |  sarveṣāṃ kāyāśritatvāt svabhāvataś ced vākkarmaikaṃ prāpnoti |  vacasaḥ karmasvabhāvatvāt | samutthānataścenmanaskarmaikaṃ prāpnoti |  sarveṣāṃ manaḥ samutthitatvāt |  yathākramaṃ tribhiḥ kāraṇaistrayāṇām iti vaibhāṣikāḥ | tatra punaḥ,釋曰。經中説。業有二種。(28)一故意業。二故意所造業。  此所造但故意所(29)作。非身口所作。  此二業或成三業。謂身口(225b1)意。  云何安立此三。  爲由依止。爲由自性。爲(2)由縁起。  若由依止但一身業。  一切依止身故。(3)若由自性但一口業。  於一切中但口是業故。(4)若由縁起但一意業。  一切皆故意所起故。  次(5)第由此三因安立三業。毘婆沙師説如此。此(6)中,謂心所思及(18)思所作。故契經説。有二種業。一者思業。二(19)思已業。  思已業者謂思所作。  如是二業分別(20)爲三。謂即有情身語意業。  如何建立此三(21)業耶。  爲約所依。爲據自性。爲就等起。縱(22)爾何違。  若約所依應唯一業。  以一切業並(23)依身故。若據自性應唯語是業。  以三種中(24)唯語即業故。若就等起亦應唯一業。  以一(25)切業皆意等起故。  毘婆沙師説。立三業如(26)其次第由上三因。,. . . . . . . . . .,
1c5b09a88f734195a8fa2d769d53c036,cetanā mānasaṃ karma,偈曰。故意即心業。,See the full verse quoted previously,.,
939d9783d57e4e9993e462cb40101b1b,cetanā manaskarme ti veditavyam |,釋曰。心業者但故意(7)故。意何相。謂心思已決。,然心所思即是意業。,.,
0a549d2695084fd7ae07488249e163ca,tajjaṃ vākkāyakarmaṇī || 4.1 ||,偈曰。故意生身口。,See the full verse quoted previously,.,
ca0374d3554141f080c00e34f5a45ac0,yattaccetanājanitaṃ cetayitvā karmetyuktaṃ kāyavākkarmaṇī te veditavye |,(8)釋曰。如此故意依身口門起。即以身口還顯(9)故意。應知此名身口二業。,思所(27)作業分爲身語二業。是思所等起故。身語二(28)業自性云何。,.,
47179272168a417c82fa0d15360325c8,te tu vijñaptyavijñaptī,偈曰。二有教無(10)教。,頌曰(29)此身語二業　倶表無表性,.,
9723731f858d47d48e57f5efe77b4be0,te tu kāyavākkarmaṇī pratyekaṃ vijñaptyavijñaptisvabhāve veditavye | tatra tu,釋曰。是身口業。應知一一各有二類。謂(11)有教無教爲性。此中,(67c1)論曰應知如是所説諸業中。身語二業倶表(2)無表性。且身語表其相云何。,.,
adbaaf4ce13b42769f6f7943441d3dde,kāyavijñaptir iṣyate | kasmāt saṃsthānaṃ,偈曰。説身有教相。,頌曰(3)身表許別形　非行動爲體(4)以諸有爲法　有刹那盡故(5)應無無因故　生因應能滅(6)形亦非實有　應二根取故(7)無別極微故　語表許言聲,.,
57078006e8084d988293e2274cd67477,cittavaśena kāyasya tathā tathā saṃsthānaṃ kāyavijñaptiḥ | gatirity apare |  prasyandamānasya hi kāyakarma no ’prasyandamānasyeti |  ta ucyante,釋(12)曰。由隨故意。是身如此如此相貌。説名有(13)教。有餘師説。行動名有教。  若身行動。必由(14)業行動故。行動是身業。對向彼説。  ,(8)論曰。由思力故。別起如是如是身形名(9)身表業。有餘部説。動名身表。  以身動時由(10)業動故。爲破此故。説非行動。  ,. . .,
9640f91373634c02ac6fa07486b10b8a,na gatir yasmāt saṃskṛtaṃ kṣaṇikaṃ,偈曰。非(15)動刹那故。,See the full verse quoted previously,.,
07eb35d709e64afc8c020b3d21c1d437,ko ’yaṃ kṣaṇo nāma | ātmalābho ’nantravināśī | so ’syāstīti kṣaṇikam |  daṇḍakavat | sarva hi saṃskṛtamātmalābhā dūrdhvaṃ na bhavatīti yatraiva jātaṃ tatraiva dhvasyate |  tasyāyuktā deśāntarasaṃkrāntiḥ | tasmān na gatiḥ kāyakarma |  syād etad eva yadi sarvasya ṣkṇikatvaṃ sidhyet |  siddhamevaitat viddhi | kutaḥ | saṃskṛtasyāvaśyaṃ |,釋曰。一切有爲法。與刹那相應。(16)何法名刹那。得體無間滅。是名刹那。隨法有(17)如此名刹尼柯。  譬如有杖人。何以故。一切有(18)爲法。從得體後即不有。是時生是時即壞故。  (19)執此法得度餘處。則非道理。是故身業非行(20)動。  此義亦可然。若一切有爲皆是刹尼柯。汝(21)今應知。  此義成實。謂有爲刹那刹那滅。云何(22)知。,以一切有(11)爲皆有刹那故刹那何。謂得體無間滅。有(12)此刹那法名有刹那。  如有杖人名爲有杖。(13)諸有爲法纔得自體。從此無間必滅歸無。(14)若此處生即此處滅。  無容從此轉至餘方。(15)故不可言動名身表。  若有爲法皆有刹那。(16)不至餘方義可成立。諸有爲法皆有刹那(17)  其理極成。See the also full verse quoted previously,. . . . .,
acbd85f11bd64ad2a1ccc2f9e9aef83c,vyayāt || 4.2 ||,偈曰。最後滅盡故。,See the full verse quoted previously,.,
ec6f56d159704fb19385ba2852f02a58,akasmiko hi bhāvānāṃ vināśaḥ | kiṃ kāraṇam | kāryasya hi kāraṇaṃ bhavati |  vanāśaścābhāvaḥ | yaścābhāvastasya kiṃ kartavyam |  so ’sāvākasmikok vināśo yadi bhāvasyotpannamātrasya na syāt paścād api na syād bhāvasya tulyatvāt |  tathānyathībhūtaḥ |  na yuktaṃ tasyaiva | nyathātvam | na hi sa eva tasmād vilakṣaṇo yujyate |  dṛṣṭo vai kāṣṭhādīnām agnyādisaṃyogād vināśaḥ |  na ca dṛṣṭādgariṣṭhaṃ pramāṇam astīti |  na ca sarvasyākasmiko vināśaḥ kathaṃ tāvat bhavān kāṣṭhādīnām agnyādisaṃyogād vināśaṃ paśyāmīti manyate |  teṣāṃ punar adarśanāt |  saṃpradhāryaṃ tāvad etat |  kimagnisaṃyogātkāṣṭhādayo vinaṣṭā ato na dṛśyante utāho svayaṃ vinaṣṭā anye ca punar notpannā ato na dṛśyante |  yathā vāyusaṃyogātpradīpaḥ pāṇisaṃyogādghaṇṭāśabda iti |  tasmād anumānasādhyo ’yamarthaḥ | kiṃ punar atrānumānam |  uktaṃ tāvat akāryatvād abhāvasyeti |  punaḥ,釋曰。諸有爲法。滅不(23)由因。何以故。因縁者爲生有法。  滅非有法。(24)若非有此因何所作。  此滅既無所有。故不須(25)因。有法生時次若無滅。後時亦應無有法無(26)異故。  若汝言此法變異方有滅。  此法即非此(27)變異故。是義不然。何以故。此法自體由自(28)體變異。無如此理。        若證見薪等由火相應故。(29)滅不顯現。    善友爲與火相應。薪等滅盡故不(225c1)可見。爲自然滅。餘不更生故不可見。  譬如與(2)風相應故燈滅。與手相應故鈴聲滅。  是故此(3)義由比量得成。此中何法爲比量。  已説由滅(4)非因。所作故。  復次,後必盡故。謂有爲法滅不待因。(18)所以者何。待因謂果。  滅無非果故  不待因(19)滅既不待因。纔生已即滅。若初不滅後亦(20)應然。以後與初有性等故。既後有盡知前(21)有滅  若後有異方可滅者。  不應即此而名(22)有異。即此相異。理必不然。  豈不世間現見(23)薪等由與火合故致滅無。  定無餘量過現(24)量者。  故非法滅皆不待因。如何知薪等由(25)火合故滅。  以薪等火合後便不見故。  應共(26)審思。  如是薪等爲由火合滅故不見。爲(27)前薪等生已自滅後不更生無故不見。  如(28)風手合燈焔鈴聲。  故此義成應由比量。何(29)謂比量。  謂如前説。滅無非果故不待因。  又,. . . . . . . . . . . . . . .,
802dc945394949298ef588ed75b350a5,na kasyacid ahetoḥ syāt,偈曰。無不從因生。,See the full verse quoted previously,.,
1c429a546f4c472f8483a022b6e0487c,yadi vināśo hetusāmānyānna kasyacidahetukaḥ syād utpādavat |  kṣaṇikānāṃ ca buddhiśabdārciṣāṃ dṛṣṭa ākasmiko vināśa iti nāyaṃ hetumapekṣate |  yas tu manyate buddhyantarādbuddhervināśaḥ śabdāntarācchabdasyeti |  tadayuktam | buddhyorasamavadhānāt |  na hi śaṃsayaniścayajñānayoryuktaṃ samavadhānaṃ sukhaduḥkhayo rāgadveṣayorvā |  yadā ca paṭubuddhiśabdānantaramapaṭubuddhiśabdāvutpadyete tadā kathamapaṭuḥ samānajātīyo dharmaḥ paṭīyāṃsaṃ hiṃsyāt |  antyayoś ca kathaṃ yo ’pyarciṣāmavasthānahetvabhāvāddharmādharmavaśādvā vināśaṃ manyate tadapyayuktam |  na hy abhāvaḥ kāraṇaṃ bhavitum arhati |  na cāpyutpādavināśahetvordharmārdharmayoḥ kṣaṇe kṣaṇe vṛttilābhapratibandhau bhavitumarhataḥ |  sakyaṣcaiṣa kāraṇa parikalpaḥ sarvatra samskṛte kartumityalaṃ vivādena |,釋曰。(5)若滅必由因則無滅。無因所生故。  刹那生(6)滅法。如智聲光等。見此滅無因。是故知一切(7)滅皆不觀因。  若有人執由別智故餘智滅。由(8)別聲故餘聲滅。  是義不然。二智不倶起故。  疑(9)智及決智。無道理得倶起。苦樂瞋欲亦爾。  若(10)明了智及聲生。次第不明了智及聲生。云何(11)不明了等類法。能滅明了等類法。  若有人執。(12)燈光於餘位中無依處故滅。或由隨法非法(13)故滅。此執不然。  何以故。此無不應成因。  所(14)執法非法。爲生滅因無道理。於刹那中起如(15)此功能。  於一切有爲中。可作如此分別餘因。(16)且置此諍。,(68a1)若待因薪等方滅。應一切滅無不待因。如(2)生待因無無因者。  然世現見覺焔音聲。不(3)待餘因刹那自滅。故薪等滅亦不待因。  有(4)執覺聲前因後滅。  彼亦非理。二不倶故。  疑(5)智苦樂及貪瞋等自相相違理無倶義。  若復(6)有位明了覺聲無間便生不明了者。如何同(7)類不明了法能滅明了同類法耶。  最後覺聲(8)復由誰滅。有執。燈焔滅以住無爲因。有執。(9)焔滅時由法非法力。彼倶非理。  無非因故。  (10)非法非法爲生滅因。以刹那刹那順違相(11)反故。  或於一切有爲法中皆可計度有此(12)因義。既爾本諍便應止息。許不待餘因(13)皆有刹那故。,. . . . . . . . . .,
be30c85e18df49b6aa42a34af02cfdd3,yadi ca kāṣṭhādīnām agnyādisaṃyogahetuko vināśaḥ syād evaṃ sati pākajānāṃ guṇānāṃ pakvataratamotpattau,若言薪等滅以火相應爲因。此執(17)中熟所生徳。少熟中熟最熟生中。,又若薪等滅火合爲因。於熟(14)變生中有下中上。,.,
cf856a08b250412c8412a9df83de4e6a,hetuḥ syāc ca vināśakaḥ |,偈曰。生(18)因成能滅。,See the full verse quoted previously,.,
4367828ec4c143a49d5995ea3a2b86e2,hetur eva ca vināśakaḥ syāt | kathaṃ kṛtvā |  ghāsādyagnisaṃbandhā guṇāḥ pākajā utpannāstata eva tādṛśādvā punaḥ pakvataratamotpattau teṣāṃ vināśa iti hetureva teṣāṃ vināśakaḥ syād dhetvaviśiṣṭo vā |  na ca yuktaṃ yata eva tādṛśāddvā teṣāṃ bhāvastata eva tādṛśāc ca teṣāṃ punar abhāva iti |  jvālāntareṣu tāvad dhetubhedakalpanāṃ parikalpeyuḥ |  kṣarahimaśuktasūryodakabhūmisaṃbandhāttu pākajaviśeṣotpattau kāṃ kalpanāṃ kalpayeyuḥ |  yattarhyāpaḥ kvāthyamānāḥ kṣīyante kiṃ tatrāgnisaṃyogāḥ kurvanti |  tejodhātuṃ prabhāvato vardhayanti yasya prābhāvādapāṃ saṃghātaḥ kṣāmakṣāmo jāyate yāvad atikṣāmatāṃ gato ’nte na punaḥ saṃtānaṃ saṃtanoti |  idam atrāgnisaṃyogāḥ kurvanti |  tasmān nāsti bhāvānāṃ vināśahetuḥ svayameva tu bhaṅguratvād vinaśyanta utpannamātrā vinaśyantīti siddha eṣāṃ kṣaṇabhaṅgaḥ kṣaṇabhaṅgāc ca gatyabhāvaḥ |  gatyabhimānastu deśāntareṣu nirantarotpattau tṛṇajvālāvat |  gatyabhāve ca “saṃsthānaṃ kāyavijñaptir” iti siddham |  nāsti saṃsthānaṃ dravyata iti sautrāntikāḥ |  ekadiṅmukhe hi bhūyasi varṇa utpanne dīrghaṃ rūpam iti prajñapyate |  tam evāpekṣyālpīyasi hrasvam iti |  caturdiśaṃ bhūyasi caturasram iti |  sarvatra same vṛttam iti |  evaṃ sarvam |  tadyathā ’lātamekasyāṃ diśi deśāntareṣv anantareṣu nirantaramāśu dṛśyamānaṃ dīrgham iti pratīyate sarvato dṛśyamānaṃ maṇḍalam iti |  na tu khalu jātyantaramasti saṃsthānam |  yadi hi syāt,釋曰。此熟中生因即成滅因。何以(19)故。  由從火相應熟徳生從此不異。後中熟生(20)時。少熟即滅。是彼生因即是滅因。或此滅(21)由因不異。  是義不然。偈曰。於決無證故。釋(22)曰。從如此因彼先得生復從此因彼更成滅。  (23)偈曰。於地等寧有。釋曰。於光差別且得分(24)別彼因有異。  於灰汁雪酢曰水地相應故。熟(25)徳差別生時於中何所分別。是義不然。何以(26)故。  水被煮則減盡。於中火相應何所作。  由此(27)勢力。生長火界。由火界勢力。水聚漸漸減(28)少。乃至極減位。不更接後相續。  於中此事是(29)火相應所作。  是故諸有法滅皆無有因。是壞(226a1)性故自然而滅。若生即滅。是故彼刹那刹那(2)滅義得成。由刹那滅故無行動。  諸有法。於餘(3)處無間生中。世間起行動妄執。譬如草光等。  (4)行動既無相貌爲身業。此義得成。  經部師説。(5)相貌非實有物。何以故。偈曰。向一方聚生。(6)執色假説此。相貌由比量。約色相決判。  釋(7)曰。若色多生於一方假説名長。  觀此色於餘(8)色少假説名短。  若於四方色多生假説名方。  (9)若一切處色生等。假説名圓。  所餘亦爾。  譬如(10)火薪。疾向一方。於餘處見無間則執爲長。若(11)於一切處見則執爲圓。  是故相貌與色無別(12)類。  何以故。若有別類。,應生因體即成滅因。所(15)以者何。  謂由火合能令薪等有熟變生。中(16)上熟生下中熟滅。或即或似生上中因即能(17)爲因滅下中熟則生因體應即滅因。或滅(18)生因應相無別。  不應由即此或似此彼(19)有。彼復由即此或似此非有。  設於火焔差(20)別生中容計能生能滅因異。  於灰雪酢日(21)水地合。能令薪等熟變生中如何計度生(22)滅因異。  若爾現見煎水減盡。火合於中(23)爲何所作。  由事火合火界力増。由火界増(24)能令水聚於後後位生漸漸微。乃至最微(25)後便不續。  是名火合於中所作。  故無有因(26)令諸法滅。法自然滅。是壞性故。自然滅故。纔(27)生即滅。由纔生即滅刹那滅義成。有刹那(28)故定無行動。  然於無間異方生中如燒草(29)焔行起行増上慢。  既由斯理行動定無。身(68b1)表是形理得成立。  然經部説。形非實有。  謂(2)顯色聚一面多生。即於其中假立長色。待(3)此長色  於餘色聚一面少中假立短色。  於(4)四方面並多生中假立方色。  於一切處遍(5)滿生中假立圓色。  所餘形色隨應當知  如(6)見火&T024801;。於一方面無間速運。便謂爲長。見(7)彼周旋謂爲圓色。  故形無實別類色體。  ,. . . . . . . . . . . . . . . . . . . .,
fe0fefb02e6944c59753b376d64fedb9,dvigrāhyaṃ syāt,偈曰。二根取無入。決(13)是意塵故。,See the full verse quoted previously,.,
d979ed6994b945f98a242023513bca22,cakṣuṣā hi dṛṣṭvā dīrgham ity avasīyate kāyendriyeṇāpi spṛṣṭveti dvābhyāmasya grahaṇaṃ prāpnuyāt |  na ca rūpāyatanasya dvābhyāṃ grahaṇamasti |  yathā vā spraṣṭavye dīrghādigrahaṇaṃ tathā varṇe saṃbhāvyatām |  smṛtimātraṃ tatra spraṣṭavyasāha caryāt bhavati |  sa tu sāha caryāt bhavati na tu sākṣāt grahaṇam |  yathā ’gnirūpaṃ dṛṣṭvā tasyoṣṇatāyāṃ smṛtirbhavati puṣpagandhaṃ ca ghrātvā tadvarṇa iti |  yuktamatrāvyabhicāratvād anyenānyasya smaraṇaṃ natu kiñcit spraṣṭavyaṃ kvacit saṃsthāne niyataṃ yatas tatra smaraṇaṃ niyamena syāt |  athāsaty api sāha caryaniyame saṃsthānasmaraṇaṃ niyamena syāt |  varṇe ’pi syāt varṇavaddhā saṃsthāne ’pyaniyamena syāt |  na caivaṃ bhavati |  ayuktamasya spraṣṭavyātsmaraṇaṃ |  citrāstaraṇevā ’nekavarṇasaṃsthāne darśanādbahūnām aikadeśyaṃ prāpnuyāt |  taccāyīuktaṃ varṇavat |  tasmān nāsti dravyataḥ saṃsthānam |,釋曰。若眼見此分別爲長。若身觸(14)亦爾。是故此相貌。應成二根所取。  無有色入(15)爲二根所取。偈曰。由分別堅等。長等智生(16)故。  釋曰。如於觸中執長等相貌。汝於色中應(17)知亦爾。  於相貌中唯有憶念起。  與觸相應(18)故。無有證取。  譬如人見火色。於火熱觸生(19)念。聞花香於花色生念。  此中是義應理。由彼(20)實有不相離故。是故互得相比。偈曰。於大聚(21)集有。復決定相貌。不同相違故。釋曰。無有(22)觸塵於相貌中。定因此定故。於二中更互相(23)比知。決定得成。  若無定相應取觸。比相貌(24)決定成。  於色比亦定應成。或如於色於相貌(25)不定故。比不應成。  此二義悉不成。  是故由觸(26)比相貌。是義不然。  於有衆多相貌物。如&T021794;(27)毺等。由見衆多相貌故。隨一所見。是衆多相(28)貌所成一分。若是實物。  此義不成。譬如顯(29)色。  是故相貌無有實物。,若(8)謂實有別類形色則應一色二根所取。謂(9)於色聚長等差別。眼見身觸倶能了知。由(10)此應成二根取過。  理無色處二根所取。  然(11)如依觸取長等相。如是依顯能取於形。豈(12)不觸形倶行一聚。  故因取觸能憶念形。  非(13)於觸中親取形色。  如見火色便憶火煖。(14)及嗅花香能念花色。  此中二法定不相離(15)故因取一可得念餘。無觸與形定不相(16)離。如何取觸能定憶形。  若觸與形非定同(17)聚。然由取觸能憶念形。  顯色亦應因觸定(18)憶。或應形色如顯無定。則取觸位。應不(19)了形。  而實不然。  故不應説因取於觸能(20)憶念形。  或錦等中見多形故。便應一處有(21)多實形。  理不應然。如衆顯色。  是故形色非(22)實有體。,. . . . . . . . . . . . . .,
73aa4802ff60467e915ac5a25387a49a,yac cāpi kiñcit sapratighaṃ rūpamasti tadavaśyaṃ paramāṇau vidyate |,復次隨有有礙色。此(226b1)色必定有隣虚。,又諸所有有對實色。必應有實別(23)類極微。,.,
dec5041f3d66454f97caf24ea456988c,na cāṇau tat,,See the full verse quoted previously,.,
