id,P000863,P000864,P000865
24e29665779f48e492f445cc400a7ddc,113 (8.14)  yo ca vassasataṃ jīve apassaṃ udayavyayaṃekāhaṃ jīvitaṃ seyyo passato udayavyayaṃ.,(12) 若人壽百歳 不知成敗事(13) 不如生一日 見微知所忌,"113 And he who lives a hundred years, not seeing beginning and end, a life of one day is better if a man sees beginning and end."
a358cc508c19459a93bd98c0a82105a4,114 (8.15)  yo ca vassasataṃ jīve apassaṃ amataṃ padaṃekāhaṃ jīvitaṃ seyyo passato amataṃ padaṃ.,(14) 若人壽百歳 不見甘露道(15) 不如生一日 服行甘露味,"114 And he who lives a hundred years, not seeing the immortal place, a life of one day is better if a man sees the immortal place."
3e351cdb547d4555946e7ee280adf59e,115 (8.16)  yo ca vassasataṃ jīve apassaṃ dhammamuttamaṃekāhaṃ jīvitaṃ seyyo passato dhammamuttamaṃ.,(16) 若人壽百歳 不知大道義(17) 不如生一日 學推佛法要,"115 And he who lives a hundred years, not seeing the highest law, a life of one day is better if a man sees the highest law."
9d4b892c8d364ddd8debbc429c41f4e6,sahassavaggo aṭṭhamo.,,
af60cd7af8e14f94aac254d464026927,9. pāpavaggo.,(18) 惡行品法句經第十七二十有二章 (19) 惡行品者。感切惡人動有罪報不行無 (20) 患,Chapter IX: Evil
ccdebfac0eaf4c2f95634c109603c383,116 (9.1)  abhitvaretha* kalyāṇe pāpā cittaṃ nivārayedandhaṃ hi karoto puññaṃ pāpasmiṃ ramatī mano.,(21) 見善不從 反隨惡心求福不正 (22) 反樂邪婬,"116 If a man would hasten towards the good, he should keep his thought away from evil; if a man does what is good slothfully, his mind delights in evil."
d6396da951e947c4aea7fda15e39dc38,117 (9.2)  pāpaṃ ce puriso kayirā na taṃ kayirā punappunaṃna tamhi chandaṃ kayirātha dukkho pāpassa uccayo.,人行虐 (24) 沈漸數數快欲爲人 罪報自然,"117 If a man commits a sin, let him not do it again; let him not delight in sin: pain is the outcome of evil."
40771ef9170c4ad9894c2fb40c323f32,118 (9.3)  puññaṃ ce puriso kayirā kayirāthetaṃ punappunaṃtamhi chandaṃ kayirātha sukho puññassa uccayo.,(25) 吉人行徳 相隨積増甘心爲之 (26) 福應自然,"118 If a man does what is good, let him do it again; let him delight in it: happiness is the outcome of good."
63d3d5b966714d4a8be95dd7226aed32,119 (9.4)  pāpo’pi passati bhadraṃ yāva pāpaṃ na paccatiyadā ca paccati pāpaṃ atha pāpo pāpāni passati.,妖,"119 Even an evil-doer sees happiness as long as his evil deed has not ripened; but when his evil deed has ripened, then does the evil-doer see evil."
12dec30b03ab4f63b4f1a78d56968741,120 (9.5)  bhadro’pi passati pāpaṃ yāva bhadraṃ na paccatiyadā ca paccati bhadraṃ atha bhadro bhadrāni passati.,貞祥見禍 (28) 其善未熟至其善熟 必受其福((29) 撃人得撃 行怨得怨罵人得罵 (565a1) 施怒得怒世人無聞 不知正法(2) 生此壽少 何宜爲惡),"120 Even a good man sees evil days, as long as his good deed has not ripened; but when his good deed has ripened, then does the good man see happy days."
00a3898b7a5f4f22a6c1e79698f017ff,121 (9.6)  mā’pamaññetha pāpassa na mantaṃ āgamissatiudabindunipātena udakumbho’pi pūratipūrati bālo pāpassa thokathokampi ācinaṃ.,莫輕小惡 (3) 以爲無殃水渧雖微 漸盈大器(4) 凡罪充滿 從小積成,"121 Let no man think lightly of evil, saying in his heart, It will not come nigh unto me. Even by the falling of water-drops a water-pot is filled; the fool becomes full of evil, even if he gather it little by little."
216ac7737e1548329c42fa1454bc12a5,122 (9.7)  mā’pamaññetha puññassa na maṃ taṃ āgamissatiudabindunipātena udakumbho’pi pūratipūrati dhīro puññassa thokathokampi ācinaṃ.,莫輕小善 (5) 以爲無福水滴雖微 漸盈大器(6) 凡福充滿 從纎纎積(夫士爲行 (7) 好之與惡各自爲身 終不敗亡(8) 好取之士 自以爲可沒取彼者 (9) 人亦沒之(12) 作惡不覆 如兵所截牽往乃知 (13) 已墮惡行後受苦報 如前所習(14) 如毒摩瘡 船入洄澓惡行流衍 (15) 靡不傷尅),"122 Let no man think lightly of good, saying in his heart, It will not come nigh unto me. Even by the falling of water-drops a water-pot is filled; the wise man becomes full of good, even if he gather it little by little."
f3dfd6ea97604be5aa392156e4392003,123 (9.8)  vāṇijo’va bhayaṃ maggaṃ appasattho mahaddhanovisaṃ jīvitukāmo’va pāpāni parivajjaye.,: (14) 伴少而貨多 商人怵惕懼(15) 嗜欲賊害命 故慧不貪欲,"123 Let a man avoid evil deeds, as a merchant, if he has few companions and carries much wealth, avoids a dangerous road; as a man who loves life avoids poison."
29f6b88385f9403f99261224882661f8,124 (9.9)  pāṇimhi ce vaṇo nāssa hareyya pāṇinā visaṃnābbaṇaṃ visamanveti natthi pāpaṃ akubbato.,,"124 He who has no wound on his hand, may touch poison with his hand; poison does not affect one who has no wound; nor is there evil for one who does not commit evil."
35d3ae5e4aa64ad1b113f4d3ffd6ddef,125 (9.10)  yo appaduṭṭhassa narassa dussatisuddhassa posassa anaṅgaṇassatameva bālaṃ pacceti pāpaṃsukhumo rajo paṭivātaṃ’va khitto.,(16) 加惡誣罔人 清白猶不汚(17) 愚殃反自及 如塵逆風坌((18) 過失犯非惡 能追悔爲善(19) 是明照世間 如日無雲曀(20) 夫士所以行 然後身自見(21) 爲善則得善 爲惡則得惡),"125 If a man offend a harmless, pure, and innocent person, the evil falls back upon that fool, like light dust thrown up against the wind."
c5f8557358c84e42ba37a69c190eef0a,126 (9.11)  gabbhameke’papajjanti nirayaṃ pāpakamminosaggaṃ sugatino yanti parinibbanti anāsavā.,(22) 有識墮胞胎 惡者入地獄(23) 行善上昇天 無爲得泥洹,126 Some people are born again; evil-doers go to hell; righteous people go to heaven; those who are free from all worldly desires attain Nirvana.
2ab982d8da4246699e100cbf16b01191,127 (9.12)  na antalikkhe na samuddamajajhena pabbatānaṃ vivaraṃ pavissana vijjatī so jagatippadesoyatthaṭthito mucceyya pāpakammā.,(24) 非空非海中 非隱山石間(25) 莫能於此處 避免宿惡殃((26) 衆生有苦惱 不得免老死(27) 唯有仁智者 不念人非惡),"127 Not in the sky, not in the midst of the sea, not if we enter into the clefts of the mountains, is there known a spot in the whole world where death could not overcome (the mortal)."
b9a0379eccd64c87ba66ee338f7fec59,128 (9.13)  na antalikkhe na samuddamajajhena pabbatānaṃ vivaraṃ pavissana vijjati so jagatippadesoyatthaṭthitaṃ nappasahetha maccu.,,No Enlgish
82e76ccc691d4a97ac94d178ecb4cf5b,pāpavaggo navamo.,,
11991e83f6894a09a9853df42a54948d,10. daṇaḍavaggo.,(28) 刀杖品法句經第十八十有四章 (29) 刀杖品者。教習慈仁無行刀杖賊害衆 (565b1) 生,Chapter X: Punishment
d8faa612920a4f9b8241349e9a9ac8f1,129 (10.1)  sabbe tasanti daṇaḍassa sabbe bhāyanti maccunoattānaṃ upamaṃ katvā na haneyya na ghātaye.,(2) 一切皆懼死 莫不畏杖痛(3) 恕己可爲譬 勿殺勿行杖,"129 All men tremble at punishment, all men fear death; remember that you are like unto them, and do not kill, nor cause slaughter."
6c6925e3de28446e989e668fc631b244,130 (10.2)  sabbe tasanti daṇaḍassa sabbesaṃ jīvitaṃ piyaṃattānaṃ upamaṃ katvā na haneyya na ghātaye.,,"130 All men tremble at punishment, all men love life; remember that thou art like unto them, and do not kill, nor cause slaughter."
1ab9b915aedc4d53a20e5eba2ee39637,131 (10.3)  sukhakāmāni bhūtāni yodaṇḍena vihiṃsatiattano sukhamesāno pecca so na labhate sukhaṃ.,,"131 He who seeking his own happiness punishes or kills beings who also long for happiness, will not find happiness after death."
d0517ef6fee44a7894059e1ce3d5c9fc,132 (10.4)  sukhakāmāni bhūtāni yodaṇḍena na hiṃsatiattano sukhamesāno pecca so labhate sukhaṃ.,(4) 能常安群生 不加諸楚毒(5) 現世不逢害 後世長安隱,"132 He who seeking his own happiness does not punish or kill beings who also long for happiness, will find happiness after death."
072bd4c7be874561acb75bdba9b58ea4,133 (10.5)  mā’voca pharusaṃ kañci vuttā paṭivadeyyu taṃdukkhā hi sārambhakathā paṭidaṇḍā phuseyyu taṃ.,(6) 不當麤言 言當畏報惡往禍來 (7) 刀杖歸躯,"133 Do not speak harshly to anybody; those who are spoken to will answer thee in the same way. Angry speech is painful, blows for blows will touch thee."
87ee185052844d3da3239a5ba7f42507,134 (10.6)  sa ce neresi attānaṃ kaṃso upahato yathāesa patto’si nibbāṇaṃ sārambho te na vijjati.,出言以善 如叩鐘磬(8) 身無論議 度世則易,"134 If, like a shattered metal plate (gong), thou utter not, then thou hast reached Nirvana; contention is not known to thee."
25db1e520cfb4077aed79a32f6e84083,135 (10.7)  yathā daṇḍena gopālo gā poceti gocaraṃevaṃ jarā ca maccu ca āyuṃ pācenti pāṇinaṃ.,,"135 As a cowherd with his staff drives his cows into the stable, so do Age and Death drive the life of men."
aea507c99b3441ca974270c9086a79a4,136 (10.8)  atha pāpāni kammāni karaṃ bālo na bujjhatisehi kammehi dummedho aggidaḍḍho’va tappati.,"136. 563c8-9, 564c22-23 ::: (8) 愚惷作惡 不能自解(9) 殃追自焚 罪成熾燃凡人爲惡 不能自覺(23) 愚癡快意 令後欝毒","136 A fool does not know when he commits his evil deeds: but the wicked man burns by his own deeds, as if burnt by fire."
ada29cfd1d244f4c942ddc5eeb267cf8,137 (10.9)  yo daṇḍena adaṇḍesu appaduṭṭhesu dussatidasannamaññataraṃ ṭhānaṃ khippameva nigacchati.,歐杖良善 (9) 妄讒無罪其殃十倍 災迅無赦,"137 He who inflicts pain on innocent and harmless persons, will soon come to one of these ten states:"
abe2f61d63f44a77b13f9ec375ba4ee6,138 (10.10)  vedanaṃ pharusaṃ jāniṃ sarīrassa ca bhedanaṃgarukaṃ vāpi ābādhaṃ cittakkhepaṃ va pāpuṇe.,(10) 生受酷痛 形體毀折自然惱病 (11) 失意恍惚,"138 He will have cruel suffering, loss, injury of the body, heavy affliction, or loss of mind,"
bfa49e1371044366a538b7fd5272b6c4,139 (10.11)  rājato vā upassaggaṃ abbhakkhānaṃ va dāruṇaṃparikkhayaṃ va ñātīnaṃ bhogānaṃ va pabhaṅguraṃ,人所誣咎 或縣官厄(12) 財産耗盡 親戚離別,"139 Or a misfortune coming from the king, or a fearful accusation, or loss of relations, or destruction of treasures,"
f3ed0045bf1541e993c4ca593b9c2d2a,140 (10.12)  atha vāssa agārāni aggi ḍahati pāvakokāyassa bhedā duppañño nirayaṃ so upapajjati.,舍宅所有 (13) 災火焚燒死入地獄 如是爲十,"140 Or lightning-fire will burn his houses; and when his body is destroyed, the fool will go to hell."
2e715249f9d0437784fea213db7bf3d1,141 (10.13) na naggacariyā na jaṭā na paṅkā nānāsakā thaṇḍilasāyikā vārājo ca jallaṃ ukkuṭikappadhānaṃ sodhenti maccaṃ avitiṇṇakaṅkhaṃ.,(14) 雖倮剪髮 長服草衣沐浴踞石 (15) 奈癡結何(不伐殺燒 亦不求勝(16) 人愛天下 所適無怨),"141 Not nakedness, not platted hair, not dirt, not fasting, or lying on the earth, not rubbing with dust, not sitting motionless, can purify a mortal who has not overcome desires."
7cdf0b523dc1479e9f0a3df159ba37f0,142 (10.14) alaṅkato ce pi samaṃ careyya santo danto niyato brahmacārīsabbesu bhūtesu nidhāya daṇḍaṃ so brāhmaṇo so samaṇo sa bhikkhu.,: (20) 自嚴以修法 滅損受淨行(21) 杖不加群生 是沙門道人,"142 He who, though dressed in fine apparel, exercises tranquillity, is quiet, subdued, restrained, chaste, and has ceased to find fault with all other beings, he indeed is a Brahmana, an ascetic (sramana), a friar (bhikshu)."
50b9af140bf14c4d880b06af0d7793ec,143 (10.15)  hirīnisedho puriso koci lokasmiṃ vijjatiyo nindaṃ apabodhati asso bhadro kasāmiva.,世黨有人 (17) 能知慚愧是名誘進 如策良馬,"143 Is there in this world any man so restrained by humility that he does not mind reproof, as a well-trained horse the whip?"
ecd545775226497b99ae25f566e99546,144 (10.16)  asso yathā bhadro kasāniviṭiṭhoātāpino saṃvegino bhavāthasaddhāya sīlena ca vīriyena casamādhinā dhammavinicchayena casampannavijjācaraṇā patissatāpahassatha dukkhamidaṃ anappakaṃ.,"565b18-23, 570c9-10 ::: (18) 如策善馬 進道能遠人有信戒 (19) 定意精進受道慧成 便滅衆苦((22) 無害於天下 終身不遇害(23) 常慈於一切 孰能與爲怨)(9) 如馬調軟 隨意所如信戒精進 (10) 定法要具明行成立 忍和意定(11) 是斷諸苦 隨意所如","144 Like a well-trained horse when touched by the whip, be ye active and lively, and by faith, by virtue, by energy, by meditation, by discernment of the law you will overcome this great pain (of reproof), perfect in knowledge and in behaviour, and never forgetful."
2f0c7a8125a94130a5f3d87b92614e18,145 (10.17)  udakaṃ hi nayanti nettikā usukārā namayanti tejanaṃdāruṃ namayanti tacchakā attānaṃ damayanti subbatā.,,145 Well-makers lead the water (wherever they like); fletchers bend the arrow; carpenters bend a log of wood; good people fashion themselves.
6fba9ac922ee429ab1bd5a3a2f1c8ef3,daṇḍavaggo dasamo.,,
82d589e05c244129acb347cd3dec3841,11. jarāvaggo.,(24) 老耗品法句經第十九十有四章 (25) 老耗品者誨人懃仂不與命競老悔何 (26) 益,Chapter XI: Old Age
3483f7e8249a4b018c6c5fcbdbb8bb91,146 (11.1)  ko nu hāso kimānando niccaṃ pajjalite satiandhakārena onaddhā padīpaṃ na gavessatha.,(27) 何喜何笑 命常熾然深弊幽冥 (28) 如不求錠,"146 How is there laughter, how is there joy, as this world is always burning? Why do you not seek a light, ye who are surrounded by darkness?"
1136b49e3dc24bd3a7de7f6bdc2ccb19,147 (11.2)  passa cittakataṃ bimbaṃ arukāyaṃ samussitaṃāturaṃ bahusaṅkappaṃ yassa natthi dhuvaṃ ṭhiti.,見身形範 倚以爲安(29) 多想致病 豈知非眞,"147 Look at this dressed-up lump, covered with wounds, joined together, sickly, full of many thoughts, which has no strength, no hold!"
72c23a67875a4b86b772fd424af7df5e,148 (11.3)  parijiṇṇamidaṃ rūpaṃ roganiḍḍhaṃ pabhaṅguraṃbhijjati pūtisandeho maraṇantaṃ hi jīvitaṃ.,老則色衰 (565c1) 病無光澤皮緩肌縮 死命近促,"148 This body is wasted, full of sickness, and frail; this heap of corruption breaks to pieces, life indeed ends in death."
c76e970c1e0c43d3a9001d7e4c6aa07f,149 (11.4)  yānimāni apatthāni alāpūneva sāradekāpotakāni aṭṭhīni tāni disvāna kā rati.,(2) 身死神徒 如御棄車肉消骨散 (3) 身何可怙,"149 Those white bones, like gourds thrown away in the autumn, what pleasure is there in looking at them?"
78c48ad37bf94a039ade3694cd29d280,150 (11.5)  aṭṭhīnaṃ nagaraṃ kataṃ maṃsalohitalepanaṃyattha jarā ca maccu ca māno makkho ca ohito.,身爲如城 骨幹肉塗(4) 生至老死 但藏恚慢,"150 After a stronghold has been made of the bones, it is covered with flesh and blood, and there dwell in it old age and death, pride and deceit."
b72a037a8ee84872b77699571166666c,151 (11.6)  jīranti ve rāja rathā sucittāatho sarīrampi jaraṃ upeti.satañca dhammo na jaraṃ upetisanto have sabbhi pavedayanti.,老則形變 (5) 喩如故車法能除苦 宜以仂學,"151 The brilliant chariots of kings are destroyed, the body also approaches destruction, but the virtue of good people never approaches destruction,--thus do the good say to the good."
e4fb9f15f284432892a552e5f652e096,152 (11.7)  appassutāyaṃ puriso balivaddo’va jīratimaṃsāni tassa vaḍḍhanti paññā tassa na vaḍḍhati.,(6) 人之無聞 老若特牛但長肌肥 (7) 無有福慧,"152 A man who has learnt little, grows old like an ox; his flesh grows, but his knowledge does not grow."
5e8c45d0bd3e46d69167901cdcb26b29,153 (11.8)  anekajāti saṃsāraṃ sandhāvissaṃ anibbisaṃgahakārakaṃ gavesanto dukkhā jāti punappunaṃ.,生死無聊 往來艱難(8) 意猗貪身 生苦無端,153 See next
ab528b7be1f744ddb8d8320094ba1be9,154 (11.9)  gahakāraka diṭho’si puna gehaṃ na kāhasisabbā te phāsukā bhaggā gahakauṭaṃ visaṅkhitaṃvisaṅkhāragataṃ cittaṃ taṇhānaṃ khayamajjhagā.,慧以見苦 (9) 是故棄身滅意斷行 愛盡無生,"154. Looking for the maker of this tabernacle, I shall have to run through a course of many births, so long as I do not find (him); and painful is birth again and again. But now, maker of the tabernacle, thou hast been seen; thou shalt not make up this tabernacle again. All thy rafters are broken, thy ridge-pole is sundered; the mind, approaching the Eternal (visankhara, nirvana), has attained to the extinction of all desires."
6ffd49475f2c4178a33e33c260d83737,"155 (11.10)  acaritvā brahmacariyaṃ aladdhā yobbane dhanaṃjiṇṇakoñcā, va jhāyanti khīṇamaccheva pallale.",(10) 不修梵行 又不富財老如白鷺 (11) 守伺空池,"155 Men who have not observed proper discipline, and have not gained treasure in their youth, perish like old herons in a lake without fish."
baecbc5722be4da48eaf816c05fc31ae,156 (11.11)  acaritvā brahmacariyaṃ aladdhā yobbane dhanaṃsenti cāpā’tikhittā’va purāṇāni anutthunaṃ.,既不守戒 又不積財(12) 老羸氣竭 思故何逮(老如秋葉 (13) 何穢鑑録命疾脱至 亦用後悔(14) 命欲日夜盡 及時可懃力(15) 世間諦非常 莫惑墮冥中(16) 當學燃意燈 自練求智慧(17) 離垢勿染汚 執燭觀道地),"156 Men who have not observed proper discipline, and have not gained treasure in their youth, lie, like broken bows, sighing after the past."
84a7a23d1424402ba5248fa45bc2a7dc,jarāvaggo ekādasamo.,,
42d59b7b187e479d8c78921530771ef8,12. attavaggo.,(18) 愛身品法句經第二十十有三章 (19) 愛身品者。所以勸學終有益己滅罪興 (20) 福,Chapter XII: Self
a4a5c44167c940d0bf215ddca234d7a6,157 (12.1)  attānaṃ ce piyaṃ jaññā rakkheyya naṃ surakkhitaṃtiṇṇamaññataraṃ yāmaṃ paṭijaggeyya paṇḍito.,(21) 自愛身者 愼護所守悕望欲解 (22) 學正不寐,"157 If a man hold himself dear, let him watch himself carefully; during one at least out of the three watches a wise man should be watchful."
a84e7c14a9bd406188ea0f714512ea26,158 (12.2)  attānameva paṭhamaṃ patirūpe nivesayeathaññamanusāseyya na kilisseyya paṇḍito.,爲身第一 常自勉學(23) 利乃誨人 不惓則智,"158 Let each man direct himself first to what is proper, then let him teach others; thus a wise man will not suffer."
cdd0785b2c594692b8abf5fa4e1e5359,159 (12.3)  attānañce tathā kayirā yathaññamanusāsatisudanto vata dammetha attā hi kira duddamo.,學先自正 (566a1) 然後正人調身入慧 必遷爲上((2) 身不能利 安能利人心調體正 (3) 何願不至),"159 If a man make himself as he teaches others to be, then, being himself well subdued, he may subdue (others); one’s own self is indeed difficult to subdue."
d63f5846ac9e4148b4b1770acc3ed01a,160 (12.4)  attā hi attano nātho kohi nātho paro siyāattanā’va sudantena nāthaṃ labhati dullabhaṃ.,,"160 Self is the lord of self, who else could be the lord? With self well subdued, a man finds a lord such as few can find."
c05d8842bdb54c3fada57c626bd4526a,161 (12.5)  attanā’va kataṃ pāpaṃ attajaṃ attasambhavaṃabhimatthati dummedhaṃ vajiraṃ’vasmamayaṃ maṇiṃ.,本我所造 後我自受(4) 爲惡自更 如剛鑚珠,"161 The evil done by oneself, self-begotten, self-bred, crushes the foolish, as a diamond breaks a precious stone."
f3e39409f0964f97a053902068ab6ad4,162 (12.6)  yassa accantadussīlyaṃ māluvā sālamivotataṃkaroti so tathattānaṃ yathā naṃ icchatī diso.,人不持戒 (5) 滋蔓如藤逞情極欲 惡行日増,"162 He whose wickedness is very great brings himself down to that state where his enemy wishes him to be, as a creeper does with the tree which it surrounds."
f7bb287cda8b4a2fab3ab237b3e63123,163 (12.7)  sukarāni asādhūni attano ahitāni cayaṃ ve hitañca sādhuṃ ca taṃ ve paramadukkaraṃ.,(6) 惡行危身 愚以爲易善最安身 (7) 愚以爲難,"163 Bad deeds, and deeds hurtful to ourselves, are easy to do; what is beneficial and good, that is very difficult to do."
85eb63e69d714ba8a4b6fbfc9d54e46b,164 (12.8)  yo sāsanaṃ arahataṃ ariyānaṃ dhammajīvinaṃpaṭikkosati dummedho diṭṭhiṃ nissāya pāpikaṃphalāni kaṭṭhakasseva attaghaññāya phallati.,如眞人教 以道法身(8) 愚者疾之 見而爲惡,"164 The foolish man who scorns the rule of the venerable (Arahat), of the elect (Ariya), of the virtuous, and follows false doctrine, he bears fruit to his own destruction, like the fruits of the Katthaka reed."
93ac2a723b7c4211b09d223620e2c993,165 (12.9)  attanā’va kataṃ pāpaṃ attanā saṃkilissatiattanā akataṃ pāpaṃ attanā’va visujjhatisuddhi asuddhi paccattaṃ nāññamañño visodhaye.,行惡得惡 (9) 如種苦種惡自受罪 善自受福(10) 亦各須熟 彼不自代習善得善 (11) 亦如種甜,"165 By oneself the evil is done, by oneself one suffers; by oneself evil is left undone, by oneself one is purified. Purity and impurity belong to oneself, no one can purify another."
823f9f7613dc4f059eedbb0f23c7d2aa,166 (12.10)  attadatthaṃ paratthena bahunā’pi na hāpayeattadatthambhiññāya sadatthapasuto siyā.,自利利人 益而不費(12) 欲知利身 戒聞爲最(如有自憂 (13) 欲生天上敬樂聞法 當念佛教(14) 凡用必豫慮 勿以損所務(15) 如是意日修 事務不失時(16) 夫治事之士 能至終成利(17) 眞見身應行 如是得所欲),"166 Let no one forget his own duty for the sake of another’s, however great; let a man, after he has discerned his own duty, be always attentive to his duty."
8fce31985a354113936ff6c83554906b,attavaggo dvādasamo.,,
2bc984ec941c44b1832c842bedc00905,13. lokavaggo.,(18) 世俗品法句經第二十一十有四章 (19) 世俗品者。説世幻夢當捨浮華勉修道 (20) 用,Chapter XIII: The World
46bdad52b81f4781b23d66efd7c3a2e4,167 (13.1)  hīnaṃ dhammaṃ na seveyya pamādena na saṃvasemicchādiṭṭhiṃ na seveyya na siyā lokavaddhano.,,167 Do not follow the evil law! Do not live on in thoughtlessness! Do not follow false doctrine! Be not a friend of the world.
ed80cb7b68d1487fbfb370668179b9a4,168 (13.2)  uttiṭṭhe nappamajjeyya dhammaṃ sucaritaṃ caredhammacāri sukhaṃ seti asmiṃ loke paramhi ca.,,168 Rouse thyself! do not be idle! Follow the law of virtue! The virtuous rests in bliss in this world and in the next.
9db0c5ee8fe54758a61382b0b08d8811,169 (13.3)  dhammaṃ care sucaritaṃ na naṃ duccaritaṃ caredhammacārī sukhaṃ seti asmiṃ loke paramhi ca.,((21) 如車行道 捨平大途從邪徑敗 (22) 生折軸憂離法如是 從非法増(23) 愚守至死 亦有折患)順行正道 (24) 勿隨邪業行住臥安 世世無患,169 Follow the law of virtue; do not follow that of sin. The virtuous rests in bliss in this world and in the next.
4cbaf4d541c544a4bf19ece5e7e3f00f,170 (13.4)  yathā bubbulakaṃ passe yathā passe marīcikaṃevaṃ lokaṃ avekkhantaṃ maccurājā na passati.,(25) 萬物如泡 意如野馬居世若幻 (26) 奈何樂此(若能斷此 伐其樹根(27) 日夜如是 必至于定一施如信 (28) 如樂之人或從惱意 以飯食衆(29) 此輩日夜 不得定意世俗無眼 (566b1) 莫見道眞如少見明 當養善意),"170 Look upon the world as a bubble, look upon it as a mirage: the king of death does not see him who thus looks down upon the world."
1f1418718249458f97b7fb5f99785202,171 (13.5)  etha passathiraṃ lokaṃ cittaṃ rājarathūpamaṃyattha bālā visīdanti natthi saṅgo vijānataṃ.,,"171 Come, look at this glittering world, like unto a royal chariot; the foolish are immersed in it, but the wise do not touch it."
9ec747d6642d4c4a8b0465fbec262656,172 (13.6)  yo ca pubbe pamajjitvā pacchā so nappamajjatiso imaṃ lokaṃ pabhāseti abbhā mutto’va candimā.,: (21) 若前放逸 後能自禁 是炤世間(22) 念定其宜,"172 He who formerly was reckless and afterwards became sober, brightens up this world, like the moon when freed from clouds."
9a76b00e2fdc4db5a7b6ef22571b6d2c,173 (13.7)  yassa pāsaṃ kataṃ kammaṃ kusalena pithīyatiso imaṃ lokaṃ pabhāseti abbhā mutto’va candimā.,: (22) 過失爲惡 追覆以善 (23) 是炤世間 念善其宜(25) 人前爲惡 後止不犯 是炤世間(26) 如月雲消,"173 He whose evil deeds are covered by good deeds, brightens up this world, like the moon when freed from clouds."
68302a75d01647c6bb1f6aebaae220ea,174 (13.8)  andhabhūto ayaṃ loko tanukettha vipassatisakunto jālamutto’va appo saggāya gacchati.,,"174 This world is dark, few only can see here; a few only go to heaven, like birds escaped from the net."
395a90fc457843ec85fc7ed9807e43f7,175 (13.9)  haṃsādiccapathe yanti ākāse yanti iddhiyāniyyanti dhīrā lokamhā jitvā māraṃ savāhiniṃ.,(2) 如鴈將群 避羅高翔明人導世 (3) 度脱邪衆(世皆有死 三界無安(4) 諸天雖樂 福盡亦喪觀諸世間 (5) 無生不終欲離生死 當行道眞(6) 癡覆天下 貪令不見邪疑却道 (7) 苦愚從是),"175 The swans go on the path of the sun, they go through the ether by means of their miraculous power; the wise are led out of this world, when they have conquered Mara and his train."
f38d90df6cbe4545a9726bab815c4f08,176 (13.10)  ekaṃ dhammaṃ atītassa musāvādissa jantūnovitiṇṇaparalokassa natthi pāpaṃ akāriyaṃ.,一法脱過 謂妄語人(8) 不免後世 靡惡不更((9) 雖多積珍寶 嵩高至于天(10) 如是滿世間 不如見道迹(11) 不善像如善 愛如似無愛(12) 以苦爲樂像 狂夫爲所厭),"176 If a man has transgressed one law, and speaks lies, and scoffs at another world, there is no evil he will not do."
d907b64eb39e4943bc00770b97d879f5,177 (13.11)  na ve kadariyā devalokaṃ vajantibālā have nappasaṃsanti dānaṃdhīro ca dānaṃ anumodamānoteneva so hoti sūkhī parattha.,,"177 The uncharitable do not go to the world of the gods; fools only do not praise liberality; a wise man rejoices in liberality, and through it becomes blessed in the other world."
033516a1a9c74a6dbaf8144ce809313e,178 (13.12)  pathavyā ekarajjena saggassa gamanena vāsabbalokādhipaccena sotāpattiphalaṃ varaṃ.,,"178 Better than sovereignty over the earth, better than going to heaven, better than lordship over all worlds, is the reward of the first step in holiness."
e49e45b8526344edb4e66275d3da06bc,lokavaggo terasamo.,,
47f11a3efad441ac82f049f8095806e5,14. buddhavaggo.,(567a7) 述佛品法句經第二十二二十有一章 (8) 述佛品者道佛神徳無不利度明爲世則,Chapter XIV: The Buddha (The Awakened)
eb2dbc755bee40508159525f031d071b,179 (14.1)  yassa jitaṃ nāvajīyati jitamassa no yāti koci loketambuddhamanantagocaraṃ apadaṃ kena padena nessatha.,(9) 己勝不受惡 一切勝世間(10) 叡智廓無彊 開曚令入道,"179 He whose conquest is not conquered again, into whose conquest no one in this world enters, by what track can you lead him, the Awakened, the Omniscient, the trackless?"
865d2816f42041e28197d6dc7db1033f,180 (14.2)  yassa jālinī visattikā taṇhā natthi kuhiñci netavetambuddhamanantagocaraṃ apadaṃ kena padena nessatha.,(11) 決網無罣礙 愛盡無所積(12) 佛意深無極 未踐迹令踐,"180 He whom no desire with its snares and poisons can lead astray, by what track can you lead him, the Awakened, the Omniscient, the trackless?"
e589178e9c0b4c468fbbd69d4e9e8a07,181 (14.3)  ye jhānapasutā dhīrā nekkhammūpasame ratādevā’pi tesaṃ pihayanti sambuddhānaṃ satīmataṃ.,(13) 勇健立一心 出家日夜滅(14) 根斷無欲意 學正念清明((15) 見諦淨無穢 已度五道淵(16) 佛出照世間 爲除衆憂苦),"181 Even the gods envy those who are awakened and not forgetful, who are given to meditation, who are wise, and who delight in the repose of retirement (from the world)."
