id,P001833,P001834,P001835
caca8f93c748497b9fdbe29035a636a2,"ye buddhakoṭiniyutā purimā vyatītā ye vā anantabahukṣetrasahasrakoṭayaḥ |tiṣṭhanti ye ’pi parinirvṛta lokanāthā deśanti dharmaratanaṃ dukhasaṃkṣayāya || 6,2 ||",འདས་དུས་སྔོན་གྱི་སངས་རྒྱས་བྱེ་བ་ཁྲག་ཁྲིག་གང་༎ ཞིང་མང་མཐའ་ཡས་བྱེད་སྟོང་དག་ན་གང་བཞུགས་དང་༎གང་ཡང་མྱ་ངན་འདས་པ་འཇིག་རྟེན་མགོན་པོ་རྣམས་༎ ༼༦༽ སྡུག་བསྔལ་ཟད་པར་བྱ་ཕྱིར་རིན་ཆེན་ཆོས་སྟོན་པ་༎,"The Range of JubilationIf we take the niyutas of kotis of Buddhas, who have gone by in the past period of time, And those who just now abide in endlessly many thousands of kotis of Buddha-fields; And also those Saviours of the world who, having gone to Parinirvana, Will demonstrate the jewel of Dharma for the sake of the complete extinction of suffering;"
594c9c8c38544a569a51a4158c521d78,"prathamaṃ upādu varabodhayi cittupādo yāvat su dharmakṣayakālu vināyakānām |ekasmi tatra ciya teṣa jināna puṇyaṃ saha yukta pāramita ye ’pi ca buddhadharmāḥ || 6,3 ||",དང་པོ་བྱང་ཆུབ་མཆོག་ཏུ་ཐུགས་བསྐྱེད་བསྐྱེད་པ་ནས་༎ རྣམ་པར་འདྲེན་པ་རྣམས་ཀྱི་དམ་ཆོས་ཟད་ཀྱི་དུས་༎དེ་བར་རྒྱལ་བ་དེ་དག་བསོད་ནམས་གང་ཡིན་པ་༎ ཕ་རོལ་ཕྱིན་དང་ལྡན་དང་སངས་རྒྱས་ཆོས་གང་དང་༎,"If we consider the merit of those Jinas during the periodBeginning with the first production of the thought of the foremost enlightenment,Until the time of the extinction of the good Dharma of the Guides,And the dharmas connected with the perfections, and also the Buddha-dharmas,"
17807685a032440a928db27b25844090,"yaś caiva buddhatanayāna(ca) śrāvakāṇāṃ śaikṣa aśaikṣa kuśalāsrava nāsravāśca |paripiṇḍayitva anumodayi bodhisattvo sarvaṃ ca nāmayi jagārthanidāna bodhi || 6,4 ||",གང ༼༧༽ ཡང་སངས་རྒྱས་སྲས་རྣམས་དང་ནི་ཉན་ཐོས་དང་༎ སློབ་དང་མི་སློབ་དགེ་བ་ཟག་བཅས་ཟག་མེད་པ་༎བསྡུས་ནས་བྱང་ཆུབ་སེམས་དཔའ་རྗེས་སུ་ཡི་རང་ཞིང་༎ འགྲོ་བའི་དོན་རྒྱུ་བྱང་ཆུབ་ཕྱིར་ནི་ཐམས་ཅད་བསྔོ་༎,"And also the merit of the offspring of the Buddhas, and of the Disciples,Be they in training or adepts, with outflows or without, -Having heaped it all up, the Bodhisattva rejoices at it,And turns it all over to the enlightenment which is linked with the weal of the world."
58600ecbceab45a0987c6aaa0cc3780f,"pariṇāmayantu yadi vartati cittasaṃjñā tatha bodhisattvapariṇāmana sattvasaṃjñā |saṃjñāya dṛṣṭisthitu citta trisaṅgayukto pariṇāmitaṃ na bhavatī upalabhyamānam || 6,5 ||",ཡོངས་བསྔོ་གལ་ཏེ་སེམས་སུ་འདུ་ཤེས་འབྱུང ༼༦ཨ༡༽ འགྱུར་ཞིང་༎ བྱང་ཆུབ་འདུ་ཤེས་ཡོངས་བསྔོ་སེམས་ཅན་འདུ་ཤེས་ན་༎འདུ་ཤེས་ཕྱིར་ན་ལྟ་གནས་སེམས་ནི་གསུམ་ལ་ཆགས་༎ དམིགས་པ་ཡོད་པས་ཡོངས་སུ་བསྔོ་བར་ཆུད་མ་ཡིན་༎,"True and False Turning overWhen in one who turns over there proceeds the perception of a thought, Or if the turning over of the perception of enlightenment involves the perception of a being: Established in perception, false views, and thought, it is tied by the triple attachment. It does not become turned over to those who apprehend it."
3bd198f174374c7986db71dcf24806c5,"saci eva jānati nirudhyati kṣīṇadharmā taccaita kṣīṇa pariṇāmayiṣyanti yatra |na ca dharma dharmi pariṇāmayate kadācit pariṇāmitaṃ bhavati eva prajānamāne || 6,6 ||",གལ་ཏེ་འདི་ལྟར་ཆོས་འདི་འགགས་ཤིང་ཟད་པ ༼༢༽ དང་༎ གང་དུ་ཡོངས་སུ་བསྔོ་བ་དེ་ཡང་ཟད་པ་དང་༎ཆོས་ཀྱིས་ཆོས་ལ་ནམ་ཡང་མི་བསྔོ་ཤེས་གྱུར་ན་༎ དེ་ལྟར་རབ་ཏུ་ཤེས་པས་ཡོངས་སུ་བསྔོས་པ་ཡིན་༎,"But when he thus cognizes: These dharmas are extinct and stopped, And wherein they are turned over, that is also extinct; Nor is ever anywhere a dharma turned over into a dharma: Then it does become turned over in one who thus considers wisely."
59919aaba7634bab87ead98a147d920d,"saci so nimitta kurute na ca mānayāti atha ānimitta pariṇāmita bhonti bodhau |viṣasṛṣṭa bhojanu yathaiva kriyāpraṇīto tatha śukladharmaupalambha jinena ukto || 6,7 ||",གལ་ཏེ་མཚན་མར་བྱེད་ན་དེ་ནི་བསྔོ་མ་ཡིན་༎ ཇི་སྟེ་མཚན་མ་མེད་ན་བྱང་ཆུབ་བསྔོ་བ་ཡིན་༎ཇི་ལྟར ༼༣༽ དུག་དང་འདྲེས་པའི་ཁ་ཟས་བཟང་ཟ་བ་༎ དཀར་པོའི་ཆོས་ལ་དམིགས་པའང་དེ་འདྲར་རྒྱལ་བས་གསུངས་༎,"When he makes a sign, he does not turn over to enlightenment,But if he turns to it as the signless, that becomes turned over into enlightenment.Just as though food mixed with poison were good to cat,So has the taking of pure dharmas as a basis been spoken of by the Jina."
6dd3d0d32f00411080fc348f8048550d,"tasmā hu nāmapariṇāmana śikṣitavyā yatha te jinā kuśala eva prajānayanti |yajjātiyo ’yaṃ prabhavo yadalakṣaṇaṃ ca anumodamī tatha tathā pariṇāmayāmi || 6,8 ||",དེ་ལྟས་འདི་ལྟར་ཡོངས་སུ་བསྔོ་བ་བསླབ་བྱ་སྟེ་༎ ཇི་ལྟར་རྒྱལ་བ་དེ་དག་དགེ་བ་དེ་མཁྱེན་པའི་༎རྣམ་པ་གང་ཡིན་འབྱུང་གང་མཚན་ཉིད་གང་ཡིན་ལ་༎ རྗེས་སུ་ཡི་རང ༼༤༽ དེ་ལྟ་དེ་ལྟར་ཡོངས་སུ་བསྔོ་༎,"Therefore thus should one train in turning over: As the Jinas wisely know that wholesome root, - Its class as it is, its origins as they are, its characteristics as they are, - Thus do I rejoice in that wholesome root, thus do I turn it over."
5531bd4358004078b2baa8ff5a35d68f,"evaṃ ca puṇya pariṇāmayamāna bodhau na ca so hi buddha kṣipate jina uktavādī |yāvanti loki upalambhikabodhisattvā abhibhonti sarvi pariṇāmayamāna śūro || 6,9 ||",དེ་ལྟར་བསོད་ནམས་བྱང་ཆུབ་ཡོངས་སུ་བསྔོ་བྱེད་ན་༎ དུག་མེད་སངས་རྒྱས་མི་སྤོང་རྒྱལ་བས་གསུངས་པ་སྨྲ་༎དེ་ལྟར་ཡོངས་བསྔོ་དཔའ་བོ་འཇིག་རྟེན་དམིགས་ཅན་གྱི་༎ བྱང་ཆུབ་སེམས་དཔའ་ཇི་སྙེད་ཐམས་ཅད་ཟིལ་གྱིས་གནོན་༎,"And thus turning merit over into enlightement, He does not upset the Buddha, one who preaches what the Jina has taught. As many as there are in the world Bodhisattvas who lean on a basis All of them surpasses the hero who turns over in this way."
3f986053121b4876afc4aa5f1e65db23,bhagavatyāṃ ratnaguṇasaṃcayagāthāyām anumodanāparivarto nāma ṣaṣṭhamaḥ ||,-,
38db2769b76342a98d3910ff2e4b3591,7. Nirayaparivarta,-,Chapter VII Perfect Wisdom Guides the Other Perfections
156b17c8ef4b402fbbfd113de9a56b6d,"jātyandhakoṭiniyutānyavināyakānāṃ mārge akovidu kuto nagarapraveśe |vina prajña pañca imi pāramitā acakṣuḥ avināyakā na prabhavanti spṛśetu bodhim || 7,1 ||",༼༥༽ དམུས་ལོང་དམིགས་བུ་མེད་པ་བྱི་བ་ཁྲག་ཁྲིག་རྣམས་༎ ལམ་ཡང་མི་ཤེས་གྲོང་ཁྱེར་འཇུག་པར་ག་ལ་འགྱུར་༎ཤེས་རབ་མེད་ན་མིག་མེད་ཕ་རོལ་ཕྱིན་ལྔ་འདི་༎ དམིགས་བུ་མེད་པས་བྱང་ཆུབ་རེག་པར་ནུས་མ་ཡིན་༎,"How can those niyutas of kotis of born-blind, who are without a guide, Who are not conversant with the way, find an entrance to the city? Without wisdom these five perfections are eyeless: Those who are without the guide are unable to experience enlightenment."
099460c516cc41d5b7d2fc040fa587b0,"yatrāntarasmi bhavate pragṛhīta prajñā tatu labdhacakṣu bhavatī imu nāmadheyam |yatha citrakarmapariniṣṭhita cakṣuhīno na ca tāva puṇyu labhate akaritva cakṣuḥ || 7,2 ||",གང་ཚེ་ཤེས་རབ་ཀྱིས་ནི་རབ་ཏུ་ཟིན་གྱུར་ན་༎ དེ་ཚེ ༼༦༽ མིག་རྙེད་གྱུར་ཅིང་འདི་ཡི་མིང་ཐོབ་བོ་༎དཔེར་ན་རི་མོའི་ལས་ནི་ཡོངས་ཟིན་མིག་མེད་པ་༎ ཇི་སྲིད་མིག་མ་བྲིས་པས་རྔན་པ་མི་ཐོབ་བཞིན་༎,"When they are taken hold of by wisdom, Then, having gained the eye, do they get that designation i.e. ‘perfection’. It is like a religious painting of a deity or a saint which is complete except for the eyes. Only after the eyes are painted in does one get one’s fee."
e82caced3f9241c5bfd47e096810e234,"yada dharma saṃskṛta asaṃskṛta kṛṣṇaśuklo aṇumātru no labhati prajña vibhāvamānaḥ |yada prajñapāramita gacchati saṃkhya loke ākāśa yatra na pratiṣṭhitu kiṃci tatra || 7,3 ||",གང་ཚེ་འདུས་བྱས་འདུས་མ་བྱས་དང་དཀར་ནག་ཆོས་༎ ཤེས་རབ་རྣམ་པར་བཤིག་ནས་རྡུལ་ཙམ་མི་དམིགས་ཚེ་༎འཇིག ༼༧༽ རྟེན་དག་ན་ཤེས་རབ་ཕ་རོལ་ཕྱིན་གྲངས་འགྲོ་༎ ནམ་མཁའ་གང་ལའང་ཅུང་ཟད་མི་གནས་དེ་དང་འདྲ་༎,"The Attitude to Dharmas and to the SelfWhen one who develops wisdom to the end does not seize on the least dharma, Conditioned or unconditioned, dark or bright; Then one comes to speak in the world of the perfection of wisdom, Which is like space, wherein nothing real whatsoever is established."
912aae37ca4542bd94c710a11c45c80e,"saci manyate ahu carāmi jināna prajñāṃ mociṣya sattvaniyutāṃ bahurogaspṛṣṭān |ayu sattvasaṃjñaparikalpaku bodhisattvo na ca eṣa prajñavarapāramitāya caryā || 7,4 ||",གལ་ཏེ་བདག་ནི་རྒྱལ་བའི་ཤེས་རབ་སྤྱད་བྱ་ཞིང་༎ སེམས་ཅན་སྡུག་བསྔལ་རེག་པ་ཁྲག་ཁྲིག་མང་དགྲོལ་སེམས་༎སེམས་ཅན་འདུ་ཤེས་ཡོངས་རྟོག་བྱང་ཆུབ ༼༦བ༡༽ སེམས་དཔའ་སྟེ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་མ་ཡིན་༎,"When he thinks, ‘I course in the wisdom of the Jinas, I will set free niyutas of beings touched by many ills’: This Bodhisattva is one who imagines the notion of beings, And this is not the practice of wisdom, the foremost perfection."
824693a01fb24e68b66f79b8c9323edc,"yo bodhisattva varapāramiteti cīrṇo paricārikā ya na ca kāṅkṣati paṇḍitehi |saha śrutva tasya puna bheṣyati śāstṛsaṃjñā so vā laghū anubudhiṣyati bodhi śāntām || 7,5 ||",བྱང་ཆུབ་སེམས་དཔའ་གང་ཞིག་སྔོན་ཆད་སྤྱོད་པའི་ཚེ་༎ ཕ་རོལ་ཕྱིན་འདིར་སྤྱོད་པ་མཁས་པ་སོམ་ཉི་མེད་༎ཐོས་མ་ཐག་ཏུ་དེས་ནི་སྟོན་པའི་འདུ་ཤེས་སྐྱེད་༎ དེས་ནི་བྱང་ཆུབ་ཞི་བ་མྱུར་དུ་རྟོགས ༼༢༽ པར་འགྱུར་༎,"Faith in the Perfection of Wisdom The Bodhisattva who has observed this foremost perfection, When in the past he served the Buddhas, is learned and does not doubt: As soon as he has heard it he will again recognise the Teacher, And he will swiftly understand the Peaceful Calm of enlightenment."
b07a7feff21d439184c894ebb25ad368,"satkṛtya buddhaniyutāṃ paricārikāyāṃ na ca prajñapāramita śraddadhitā jinānām |śrutvā ca so imu kṣipiṣyati so ’lpabuddhiḥ sa kṣipitva yāsyati avīcim atrāṇabhūto || 7,6 ||",སྔོན་སྤྱད་ཚེ་ན་སངས་རྒྱས་ཁྲག་ཁྲིག་བཀུར་བྱས་ཀྱང་༎ རྒྱལ་བའི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་ལ་མ་དད་ན་༎ཐོས་ནས་བློ་ཆུང་དེ་ཡིས་འདི་ནི་སྤོང་བྱེད་དེ་༎ སྤངས་ནས་སྐྱབས་མེད་གྱུར་པ་དེ་ནི་མནར་མེད་འགྲོ་༎,"Though in the past he has honoured millions of Buddhas, and served them, If without faith in the Jina’s perfection of wisdom, Hearing of it, he will cast it away, one of small intelligence; After he cast it away, he will go to the Avici Hell, and no one can save him."
76fe2899e19c45c495cac99d023d8e1b,"tasmā hu śraddadhata eva jināna mātāṃ yadi icchathā spṛśitu uttamabuddhajñānam |so vāṇijo yatha vrajitvana ratnadvīpaṃ mūlātu chedana karitva puna āgameyā || 7,7 ||",དེ་ལྟ་བས་ན་གལ་ཏེ་སངས་རྒྱས་ཡེ་ཤེས་མཆོག་༎༼༣༽ རེག་པར་འདོད་ན་རྒྱལ་བའི་ཡུམ་འདིར་དད་པར་གྱིས་༎དཔེར་ན་ཚོང་པ་རིན་ཆེན་གླིང་དུ་སོང་ནས་ནི་༎ ཟོང་ཟད་སླར་ལོག་ལྟ་བུར་གྱུར་ན་མི་རུང་ངོ་༎,"Therefore, have faith in this Mother of all the Jinas, If you wish to experience the utmost Buddha-cognition: Let him be like a merchant, who has travelled to the treasure island, And who, having lost his goods would nevertheless again return to it."
7fd889940936464b9fc504d543cc6ea7,bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ nirayaparivarto nāma saptamaḥ ||,-,
11f084bcbfd04baa994d3845877e01aa,8. Viśuddhiparivarta,-,Chapter VIII The Meaning of Purity
132b5a3c0d7248c9bececb65cf696d84,"rūpasya śuddhi phalaśuddhita veditavyā phalarūpaśuddhita sarvajñataśuddhim āhuḥ |sarvajñatāya phalaśuddhita rūpaśuddhī ākāśadhātusamatāya abhinnachinnāḥ || 8,1 ||",གཟུགས་ཀྱི་དག་པ་འབྲས་བུ་དག་པར་རིག་པར་བྱ་༎ འབྲས་བུ་གཟུགས་དག་ཐམས་ཅད་མཁྱེན་ཉིད་དག་པར་འགྱུར་༎ཐམས ༼༤༽ ཅད་མཁྱེན་ཉིད་འབྲས་བུ་དག་དང་གཟུགས་དག་པ་༎ ནམ་མཁའི་ཁམས་དང་མཚུངས་ཏེ་དབྱེར་མེད་གཅད་དུ་མེད་༎,"The purity of form should be known from the purity of the fruit.From the purity of form and fruit is the purity of all-knowledge.The purity of all-knowledge and of the fruit, and the purity of form:As with the sameness of the space-element, they are not broken nor cut apart."
4998f6bc964144c1b247abd2b6afb3a4,"traidhātukaṃ samatikrānta na bodhisattvā kleśāpanīta upapatti nidarśayanti |jaravyādhimṛtyuvigatāś cyuti darśayanti prajñāya pāramita yatra caranti dhīrāḥ || 8,2 ||",སྐབས་གསུམ་པ་གཞི་ཐམས་ཅད་ཤེས་པ་བསྟན་༎ དཔའ་བོ་གར་སྤྱོད་ཤེས་རབ་ཕ་རོལ་ཕྱིན་པ་ཡིས་༎ཁམས་གསུམ་ཡང་དག་འདས་ལ་རྣམ་པར་གྲོལ་བའང ༼༥༽ མིན་༎ ཉོན་མོངས་བསལ་བར་གྱུར་ཀྱང་སྐྱེ་བ་སྟོན་པར་བྱེད་༎རྒ་དང་ན་དང་འཆི་བ་མེད་ཀྱང་འཆི་འཕོ་སྟོན་༎,"Having transcended what belongs to the triple world, the Bodhisattvas, Although their defilements are removed, exhibit their rebirth; Although freed from decay, illness and death, they exhibit decease, - This is the perfection of wisdom in which course the constantly wise."
4a5759e35845447a9986ca88b86e73e6,"nāmeva rūpi jagatī ayu paṅkasaktā saṃsāracakri bhramate ’nilacakratulye |jānitva bhrāntu jagatī mṛgavāgureva ākāśa pakṣisadṛśā vicaranti prajñāḥ || 8,3 ||",འགྲོ་བ་འདི་དག་མིང་དང་གཟུགས་ཀྱི་འདམ་ལ་ཆགས་༎ རླུང་གི་འཁོར་ལོ་ལྟ་བུའི་འཁོར་བའི་འཁོར་ལོར་འཁྱམ་༎འགྲོ་བ་འཁྲུལ་པ་རི་དགས་རྒྱར་ཆུད་འདྲར་ཤེས ༼༦༽ ནས་༎ ཤེས་རབ་ལྡན་པ་མཁའ་ལ་བྱ་བཞིན་རྣམ་པར་རྒྱུ་༎,"This world is attached to the mud of name-and-form. The wheel of birth-and-death revolves, similar to a wind-wheel. Having cognized the revolving world as like a snare for wild beasts The wise roam about similar to the birds in space."
af16938c99c5495795074a0117ff5dea,"rūpasmi yo na carate pariśuddhacārī vijñāna saṃjña api vedana cetanāyām |evaṃ carantu parivarjayi sarvasaṅgāṃ saṅgād vimucya carate sugatāna prajñām || 8,4 ||",སྤྱོད་པ་ཡོངས་དག་གང་ཞིག་གཟུགས་ལ་མི་སྤྱོད་ཅིང་༎ རྣམ་ཤེས་འདུ་ཤེས་ཚོར་བ་སེམས་པར་མི་སྤྱོད་ན་༎དེ་ལྟར་སྤྱོད་པ་ཆགས་པ་ཐམས་ཅད་ཡོངས་སྤོང་ཞིང་༎ ཆགས་ལས་རྣམ་གྲོལ་བདེ་གཤེགས་རྣམས ༼༧༽ ཀྱི་ཤེས་རབ་སྤྱོད་༎,"He who, coursing perfectly pure, does not course in form,Nor in consciousness, perception, feeling or will;Thus coursing he shuns all attachments.Freed from attachments he courses in the wisdom of the Sugatas."
32d12eaf2fdf48138238cba3c5a997c1,bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ viśuddhiparivarto nāmāṣṭamaḥ ||,-,
7e5f97ae5d0f44a8a3752c5d7b241bb6,9. Stutiparivarta,-,Chapter IX All-round Purity
9dece916c32b4bdf89902b79b2a0bf5f,"evaṃ carantu vidu paṇḍitu bodhisattvo saṅgā uchinnu vrajate jagatī asakto |sūryo va rāhugrahamukta virocamāno agnīva yukta tṛṇakāṣṭhavanaṃ dahāti || 9,1 ||",དེ་ལྟར་སྤྱོད་པའི་བྱང་ཆུབ་སེམས་དཔའ་མཁས་གསལ་བ་༎ ཆགས་པ་བཅད་ནས་འགྲོ་ལ་ཆགས་པ་མེད་པར་འགྲོ་༎ཉི་མ་སྒྲ་གཅན་གཟའ་བྲལ་ལྷང་ངེར་འདུག་པ་དང་༎ མེ་བཏང་རྩྭ་དང་ཤིང་དང་ནགས་ཚལ་སྲེག་པ་བཞིན་༎,"Thus coursing, the wise and learned Bodhisattva,Having cut off his attachments, marches on unattached to the world.As the sun, released from the planet Rahu, blazes forth,Or, as fire, let loose, burns up grass, log and forest."
085185cd78594ba49fbf051d2f665486,"prakṛtīya śuddha pariśuddhimi sarvadharmāṃ prajñāya pāramita paśyati bodhisattvo |na ca paśyakaṃ labhati nāpi ca sarvadharmān eṣā sa prajñavarapāramitāya caryā || 9,2 ||",ཆོས་རྣམས་ཐམས་ཅད ༼༧ཨ༡༽ རང་བཞིན་དག་ཅིང་ཡོངས་དག་པར་༎ བྱང་ཆུབ་སེམས་དཔའ་ཤེས་རབ་ཕ་རོལ་ཕྱིན་ལྟ་ན་༎བྱེད་པ་པོ་ཡང་མི་དམིགས་ཆོས་ཀུན་མི་དམིགས་ཏེ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎,"The Bodhisattva sees that all dharmas and the Perfection of Wisdom Are pure, perfectly pure, in their essential original nature. But he does not seize on one who sees, nor on all dharmas. This is the practice of wisdom, the foremost perfection.”"
1298aea44cfe411c9a559fc381913eed,bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ stutiparivarto nāma navamaḥ ||,-,
0c25509efa6c476f9f8ddbf73472f37b,10. Dhāraṇīguṇaparivarta,-,Chapter X Qualifications for Perfect Wisdom
281b8669df714fa5ae94ed44cc1c37e3,"śakro jinasya paripṛcchati devarājo caramāṇa prajña katha yujyati bodhisattvo |aṇumātra yo na khalu yujyati skandhadhātau yo eva yujyati sa yujyati bodhisattvaḥ || 10,1 ||",སྐབས་བཞི་པ་རྣམ་པ་ཀུན་མངོན་པར་རྫོགས་པར་རྟོགས་པ ༼༢༽ བསྟན་༎ རྒྱལ་བ་ལ་ནི་ལྷ་རྒྱལ་བརྒྱ་བྱིན་གྱིས་ཞུས་པ་༎བྱང་ཆུབ་སེམས་དཔའ་ཤེས་རབ་སྤྱོད་པ་ཇི་ལྟར་བརྩོན་༎ ཕུང་པོ་ཁམས་ལ་རྡུལ་ཙམ་བརྩོན་པར་མི་བྱེད་ཅིང་༎ཕུང་པོར་མི་བརྩོན་དེ་ནི་བྱང་ཆུབ་སེམས་དཔའ་བརྩོན་༎,"Sakra, King of Gods, asks the Jina: “Coursing in wisdom, how is the Bodhisattva ‘engaged in’ it?” “Who is ‘joined’ to not the least thing whatsoever, be it skandha, or element, He who is ‘engaged’ thus, that Bodhisattva is ‘joined’ to wisdom."
98b6fcd956aa47e5a675a4b3687dc40c,"cirayānaprasthitu sa vedayitavya sattvo bahubuddhakoṭinayutehi kṛtādhikāro |yo śrutva dharmi imi nirmitamāyakalpāṃ na ca kāṅkṣate ayu prayujyati śikṣamāṇaḥ || 10,2 ||",གང་ཞིག་ཆོས་འདི་སྤྲུལ་དང་སྒྱུ་མ་འདར་ཐོས ༼༣༽ ནས་༎ སོམ་ཉི་མེད་ཅིང་སློབ་ལ་ཕྱིར་ཞིང་སྦྱོར་བྱེད་པ་༎སེམས་ཅན་དེ་ནི་རིང་ནས་ཐེག་ཆེན་ཞུགས་རིག་བྱ་༎ སངས་རྒྱས་བྱེ་བ་ཁྲག་ཁྲིག་མང་ལ་ལྷག་བྱས་ཡིན་༎,"As one set out for long in the vehicle should that being be known, As one who has done his duty under many niyutas of kotis of Buddhas, Who, when he has heard that these dharmas are fictitious and like an illusion, Does not hesitate, but makes efforts to train himself."
423f5702a5554964b7ad781c3505ddce,"kāntāramārgi puruṣo bahubhījanehi gopāla sīma vanasaṃpada paśyate yo |āśvāsaprāpta bhavatī na ca tasya trāso abhyāśa grāmanagarāṇa ime nimittāḥ || 10,3 ||",དགོན་པའི་ལམ་ནི་དཔག་ཚད་མང་པོར་ཞུགས་པའི་མིས་༎ གནག་རྫི་མཚམས་ཀྱི་ནགས་ཚལ་ཕུན་སུམ་ཚོགས ༼༤༽ མཐོང་ནས་༎འདི་དག་གྲོང་དང་གྲོང་ཁྱེར་ཉེ་བའི་རྟགས་སྙམ་སྟེ་༎ དབུགས་ཕྱིན་རྙེད་པར་འགྱུར་ཞིང་ཆོམ་རྐུན་འཇིགས་པ་མེད་༎,"The Simile of a VillageIf a man coming out of a wilderness extending over many miles Would see cowherds, or boundary lines, or woods: He then regains his breath, and has no more fear of thieves: For he knows that these are signs that a village or city is quite near:"
4300e987ccf64cabbceb15c7d81e911d,"emeva prajñavarapāramitā jinānāṃ śṛṇu tāta yo labhati bodhi gaveṣamāṇaḥ |āśvāsaprāpta bhavatī na ca tasya trāso nārhantabhūmi na pi pratyayabuddhabhūmī || 10,4 ||",དེ་བཞིན་བྱང་ཆུབ་ཡོངས་སུ་ཚོལ་ཚེ་རྒྱལ་རྣམས་ཀྱི་༎ ཤེས་རབ་ཕ་རོལ་ཕྱིན་འདི་མཉན་པ་གང་ཐོབ་པ་༎དེ་ནི་དབུགས་ཕྱིན་ཐོབ་པར་གྱུར་ཅིང ༼༥༽ འཇིགས་མེད་དེ་༎ དགྲ་བཅོམ་ས་ལ་མ་ཡིན་རྐྱེན་རྟོགས་ས་ལ་མིན་༎,"Just so the one who searches for enlightenment, when he learns of this wisdom, The foremost perfection of the Jinas, and gets hold of it: He regains his breath, and he has no more fear, Not even that of falling on the level of an Arhat or the level of a Pratyekabuddha."
541d50169fb94170a22fb6bf8fae57bf,"puruṣo hi sāgarajalaṃ vraji paśyanāya saci paśyate drumavanaspatiśailarājam |athavā na paśyati nimitta nikāṅkṣa bhoti a(bhyāśa)to mahasamudra na so ’tidūre || 10,5 ||",མི་ཞིག་རྒྱ་མཚོའི་ཆུ་ནི་བལྟ་ཕྱིར་འགྲོ་བ་ཡིས་༎ གལ་ཏེ་ཤིང་དང་ནགས་ཚལ་རི་མཐོང་ད་དུང་རིང་༎ཅི་སྟེ་རྟགས་མ་མཐོང་ན་རྒྱ་མཚོ་ཆེན་པོ་ནི་༎ ཉེ་བར་གྱུར་ཏོ་སྙམ་སྟེ་དེ་ལ་སོམ་ཉི་མེད་༎,"The Simile of the Ocean As long as a man who travels to the watery ocean in order to see it, Still sees the trees and forests of the Himalayas, he is far from it. But when he no longer sees these signs, he becomes free from doubt, and knows that ‘Quite near is the great ocean, it is not too far away':"
c1b37e2f0a5940218eebe9f55a7ad347,"emeva bodhivaraprasthitu veditavyo śruṇamāṇa prajña imi pāramitā jinānām |yadyāpi saṃmukha na vyākṛtu nāyakeno tathapi spṛśiṣyati nacireṇa hu buddhabodhim || 10,6 ||",དེ་ལྟར ༼༦༽ བྱང་ཆུབ་དམ་པར་རབ་ཞུགས་རྒྱལ་བ་ཡི་༎ ཤེས་རབ་ཕ་རོལ་ཕྱིན་པ་འདི་མཉན་རིག་པར་བྱ་༎རྣམ་པར་འདྲེན་པས་མངོན་སུམ་ལུང་བསྟན་མ་གྱུར་ཀྱང་༎ སངས་རྒྱས་བྱང་ཆུབ་རིང་པོར་མི་ཐོགས་བདག་རེག་འགྱུར་༎,"Just so should be known one who has set out for the foremost enlightenment, And who is learning about this perfection of wisdom of the Jinas. Although he is not one who has face to face been predicted by the Leader, He knows that ‘before long I will experience the Buddha-enlightenment.’"
a81df4ae895c4285b0b2ed0dbb1751d6,"suvasanti kāli patite tṛṇapatraśākhā nacireṇa patraphalapuṣpa samāgamanti |prajñāya pāramita yasyimu hastaprāptā nacireṇa bodhivara prāpsyati nāyakānām || 10,7 ||",དཔྱིད་དུས་བཟང་ལ་སྡོང་པོ་ལོ་མ་ལྷགས་གྱུར་ན་༎ ཡལ ༼༧༽ གས་རིང་པོར་མི་ཐོགས་ལོ་འབྲས་མེ་ཏོག་སྐྲུན་༎ ཤེས་རབ་ཕ་རོལ་ཕྱིན་འདི་སུ་ཡི་ལག་ཐོབ་པ་༎ རིང་པོར་མི་ཐོགས་འདྲེན་པ་རྣམས་ཀྱི་བྱང་ཆུབ་ཐོབ་༎,"The Simile of SpringIn beautiful springtime, when the stalks and leaves have come out, From the branches will, before long, come forth more leaves, and fruits and flowers: One who has been taken in hand by this perfection of wisdom, Before long he will attain the foremost enlightenment of the Leaders."
