id,P000827,P000828
eb66238775ee48f296d47741eadffefc,api ca svato ’pi parato ’pi na bhayam abhavan na daivataḥ |tatra ca susukhasubhikṣaguṇair jahṛṣuḥ prajāḥ kṛtayuge manor iva ||,"3.41 Neither from within the self, nor from without, did any terror arise; nor from fate.  By dint of their true happiness and material plenty and practical merits, the citizens there rejoiced as in the golden age of Manu."
2051ef1665854b88a517cad64dfd08f3,iti muditam anāmayaṃ nirāpat kururaghupurupuropamaṃ puraṃ tat |abhavad abhayadaiśike maharṣau viharati tatra śivāya vītarāge ||,"3.42 Thus exulting in freedom from disease and calamity, that city was the equal of Kuru, Raghu and Pūru,  With the great dispassionate Seer serving there, for the good of all, as a guide to peace. "
c007f9a86ea54282b000a067b9d41b22,iti saundaranande mahākavye tathāgatavarṇano nāma tṛtīyaḥ sargaḥ ||,"The 3rd Canto in the epic poem Handsome Nanda, titled “A Portrait of the Tathāgata.”"
3d98e6d4b0314d4bbb23d9b808bea2ee,munau bruvāñe ’pi tu tatra dharmaṃ dharmaṃ prati jñātiṣu cādṛteṣu |prāsādasaṃstho madanaikakāryaḥ priyāsahāyo vijahāra nandaḥ ||,"4.1 But even when the Sage was there speaking the dharma, and even though other family members heeded the dharma,  Nanda passed the time in the company of his wife, staying in the palace penthouse, solely occupied with love."
27c53fbad83141a4ad1cef55f7b583b1,sa cakravākyeva hi cakravākas tayā sametaḥ priyayā priyārhaḥ |nācintayad vaiśrmaṇaṃ na śakraṃ tasthānahetoḥ kuta eva dharmam ||,"4.2 For joined with his wife like a greylag gander with a greylag goose, and fitted for love,  He turned his thoughts neither to Vaiśravaṇa nor to Śakra: how much less, in that state, did he think about dharma? "
68d755d7769e4ac3853d8d1fb70023f5,lakṣmyā ca rūpeṇa ca sundarīti stambhena garveṇa ca māninīti |dīptyā ca mānena ca bhāminīti yato babhāṣe trividhena nāmnā ||,"4.3 For her grace and beauty, she was called Lovely Sundarī; for her headstrong pride, Sulky Māninī;  And for her sparkle and spirit, Beautiful Bhāminī. So that she was called by three names. "
74a04cc40a3a405e9141b7678c93a3da,sā hāsahaṃsā nayandvirephā pīnastanātyunnatapadmakośā |bhūyo babhāse svakuloditena strīpadminī nandadivākareṇa ||,"4.4 She of smiles like the bars of a bar-headed-goose, of eyes like black bees, and swelling breasts like the upward jutting buds of a lotus,  Shimmered all the more, a lotus-pool in female form, with the rising of a kindred luminary, the sun-like Nanda."
e880df26d88e4e33a8dd1b1064b21011,rūpeṇa cātyantamanohareṇa rūpānurūpeṇa ca ceṣṭitena |manuṣyaloke hi tadā babhūva sā sundarī strīṣu nareṣu nandaḥ ||,"4.5 For, with inordinately good looks, and moves to match those heart-stealing looks,  There was in the human world at that time, among women, only Sundarī, and among men, Nanda."
15ba5f13368545fd9f5f28e669b87633,sā devatā nandanacāriṇīva kulasya nandījananaś ca nandaḥ |atītya martyān anupetya devān sṛṣṭāv abhūtām iva bhūtadhātrā ||,"4.6 She, like a goddess wandering in Indra’s Gardens of Gladness, and Nanda, the bringer of joy to his kin,  Seemed, having gone beyond mortals, and yet not become gods, to be a Creator’s creation in progress."
30b1ec033df840e8852aae51684033bc,tāṃ sundarīṃ cen na labheta nandaḥ sā vā niṣeveta na taṃ natabhrūḥ |dvandaṃ dhruvaṃ tad vikalaṃ na śobhetānyonyahīnāv iva rātricandrau ||,"4.7 If Nanda had not won Sundarī, or if she of the arched eyebrows had not gone to him,  Then, deprived of each other, the two would surely have seemed impaired, like the night and the moon."
5b9d22659d194448a2b9b3ae38f7b5ac,kandarparatyor iva lakṣyabhūtaṃ pramodanāndyor iva nīḍabhūtam |praharṣatuṣṭyor iva pātrabhūtaṃ dvandaṃ sahāraṃsta madāndhabhūtam ||,4.8 As though a target of the god of Love and his mistress Pleasure; as though a nest of Ecstasy and Joy;  As though a bowl of Excitement and Contentment; blindly the couple took their pleasure together.
f71c64c8e5be4f79aadac1b7f45636fe,parasparodvīkṣaṇatatparākṣaṃ parasparavyāhṛtasaktacittam |parasparāśleṣahṛtāṇgarāgaṃ parasparaṃ tan mithunaṃ jahāra ||,"4.9 Having eyes only for each other’s eyes, minds hanging on each other’s words,  Mutual embraces rubbing away the pigments that scented their bodies, the couple carried each other away. "
00037a9f21624cec81b1be4c123367e4,bhāvānuraktau girinirjharasthau tau kiṃnarīkiṃpuruṣāv ivobhau |cikrīḍatuś cābhivirejatuś ca rūpaśriyānyonyam ivākṣipantau ||,"4.10 Like a kiṁnara meeting a kiṁnarī by a cascading mountain torrent, in love with love,  The two of them flirted and shone, as if vying to outdo one another in alluring radiance."
75a3cb15aa9c44c1a1eb80c9ecf65683,anyonyasaṃrāgavivardhanena tad dvandvam anyonyam arīramac ca |klamāntare ’nyonyavinodanena salīlam anyonyam amīmadac ca ||,"4.11 By building up each other’s passion, the pair gave each other sexual satisfaction; And by playfully teasing each other during languid intervals, they gladdened each other again."
0bf3865bcf2a4cfd98afee888302fc42,vibhūṣayām āsa tataḥ priyāṃ sa siṣeviṣus tāṃ na mṛjāvahārtham |svenaiva rūpeṇa vibhūṣitā hi vibhūṣaṇānām api bhuṣaṇaṃ sā ||,"4.12 Wishing to cherish his beloved, he bedecked her there in finery, but not with the aim of making her beautiful –  For she was so graced already by her own loveliness that she was rather the adorner of her adornments."
1d8040b45b274bf48a308bdc0272fad6,dattvātha sā darpaṇam asya haste mamāgrato dhāraya tāvad enam |viśeṣakaṃ yāvad ahaṃ karomīty uvāca kāntaṃ sa ca taṃ babhāra ||,"4.13 She put a mirror in his hand; “Just hold this in front of me  While I do my face,” she said to her lover, and up he held it. "
c00f7a288d404867903431003a6b3a71,bhartus tataḥ śmaśru nirīkṣamāṇā viśeṣakaṅ sāpi cakāra tādṛk |niśvāsavātena ca darpañasya cikitsayitvā nijaghāna nandaḥ ||,"4.14 Then, beholding her husband’s stubble she began to paint her face just like it, But, with a breath on the mirror, Nanda soon took care of that. "
3ce8119e984c465b80320f4cc97050ba,sā tena ceṣṭālalitena bhartuḥ śāṭhyena cāntarmanasā jahāsa |bhavec ca ruṣṭā kila nāma tasmai lalāṭajihmāṃ bhṛkuṭiṃ cakāra ||,"4.15 At this wanton gesture of her husband, and at his wickedness, she inwardly laughed;  But, pretending to be furious with him, she cocked her eyebrows and frowned."
e6964d7ba5ae4af38b0d9cad7d89d679,cikṣepa karṇotpalam asya cāṃse kareña savyena madālasena |pattrāṅguliṃ cārdhanimīlitākṣe vaktre ’sya tām eva vinirdudhāva ||,"4.16 With a left hand made languid by love, she took a flower from behind her ear and threw it at his shoulder;  Again, as he kept his eyes half-shut, she sprinkled over his face the scented make-up she had been using to powder herself."
2da1767bf4ab45de83d423d622683066,tataś calannūpurayoktritābhyāṃ nakhaprabhodhāsitarāṅgulibhyām |padhyāṃ priyāyā nalinopamābhyāṃ mūrdhnā bhayān nāma nanāma nadaḥ ||,"4.17 Then, at his wife’s lotus like feet, which were girt in trembling ankle bracelets,  Their toes sparkling with nail gloss, Nanda bowed his head, in mock terror"
d36369bc71c24f08bffdfa93a9f6deff,sa muktapuṣponmiṣitena mūrdhnā tataḥ priyāyāḥ priyakṛd babhāse |suvarṇavedyām anilāvabhagnaḥ puṣpātibhārād iva nāgavṛkṣaḥ ||,"4.18 As his head emerged from beneath the discarded flower, he made as if to regain his lover’s affections; He looked like an ornamental nāga tree, overburdened with blossoms, that had toppled in the wind onto its golden pedestal."
88b9a83d4889489797d52add1971fdbf,sā taṃ stanodvartitahāraṣṭir utthāpayām āsa nipīḍya dorbhyām |kathaṃ kṛto ’sīti jahāsa coccair mukhena sācīkṛtakuṇḍalena ||,"4.19 Pressing him so close in her arms that her pearls lifted off from her swelling breasts, she raised him up;  “What are you doing!?” she cried laughingly, as her earrings dangled across her face. "
400075b7c9fa4409a5a70c1a024c41dc,patyus tato darpaṇasaktapāṇer muhurmuhur vaktram avekṣamāṇā |tamālapattrārdratale kapole samāpayāmāsa viśeṣakaṃ tat ||,"4.20 Then, looking repeatedly at the face of her husband, whose hand had clung to the mirror,  She completed her face-painting, so that the surface of her cheeks was wet with tamāla juice."
bd351b8962fb4f19befe4d7544551227,tasyā mukhaṅ tat satamālapattraṅ tāmrādharauṣṭhaṃ cikurāyatākṣam |raktādhikāgraṃ patitadvirephaṅ saśaivalaṅ padmam ivābabhāse ||,"4.21 Framed by the tamāla smudges, her face with its cherry red lips, and wide eyes extending to her hair,  Seemed like a lotus framed by duck-weed, with crimson tips, and two big bees settled on it. "
3892beec8d8e47f487d002b63711a03d,nandas tato darpaṇam ādareṇa bibhrat tadāmaṇḍanasākṣibhūtam |viśeṣakāvekṣaṇakekarākṣo laḍat priyāyā vadanaṃ dadarśa ||,"4.22 Attentively now, Nanda held the mirror, which was bearing witness to a work of beauty.  Squinting to see the flecks she had painted, he beheld the face of his impish lover."
8b7e4b21644a40eea6e85e7de65d3c46,tat kuṇḍalādaṣṭaviśeṣakāntaṃ kāraṇḍavakliṣṭam ivāravindam |nandaḥ priyāyā mukham īkṣamāṇo bhūyaḥ priyānandakaro babhūva ||,"4.23 The make-up was nibbled away at its edges by her earrings so that her face was like a lotus that had suffered the attentions of a kāraṇḍava duck.  Nanda, by gazing upon that face, became all the more the cause of his wife’s happiness. "
2a23b1bcb77f4fd2a4c394bf69002f32,vimānakalpe sa vimānagarbhe tatas tathā caiva nandana nandaḥ |tathāgataś cāgatabhaikṣakālo bhaikṣāya tasya praviveṣa veśma ||,"4.24 While Nanda, inside the palace, in what almost amounted to a dishonour, was thus enjoying himself, The Tathāgata, the One Thus Come, come begging time, had entered the palace, for the purpose of begging."
d99bcc36cdc5468e9e8a6712406b08bb,avāṅmukho niṣpraṇayaś ca tasthau bhrātu gṛhe ’nyasya gṛhe yathaiva |tasmād atho preṣyajanapramādād bhikṣām alabdhaiva punar jagāma ||,"4.25 With face turned down, he stood, in his brother’s house as in any other house, not expecting anything;  And then, since due to the servants’ oversight, he received no alms, he went again on his way."
d944288fb6714c25ad94efd1da0c4067,kā cit pipeṣāṅgavilepanaṃ hi vāso ’ṅganā kā cid avāsayac ca |ayojayat snānavidhiṃ tathānyā jagranthur anyāḥ surabhīḥ srajaś ca ||,"4.26 For one woman was grinding fragrant body oils; another was perfuming clothes;  Another, likewise, was preparing a bath; while other women strung together sweet-smelling garlands"
03aec14c816a475da47b65077111bf96,tasmin gṛhe bhartur ataś carantyaḥ krīḍānurūpaṃ lalitaṃ niyogam |kāś cin na buddhaṃ dadṛśur yuvatyo buddhasya vaiṣā niyataṅ manīṣā ||,4.27 The girls in that house were thus so busy doing work to promote their master’s romantic play  That none of them had seen the Buddha – or so the Buddha inevitably concluded.
3b729bc123ba4bfbbb02f055ea0bd83d,kā cit sthitā tatra tu harmyapṛṣṭhe gavākṣapakṣe praṇidhāya cakṣuḥ |viniṣpatantaṃ sugataṃ dadarśa payodagarbhād iva dīptam arkam ||,"4.28 One woman there, however, on glancing through a round side-window on the upper storey of the palace,  Had seen the Sugata, the One Gone Well, going away – like the blazing sun emerging from a cloud."
e675549545ce40699e316e74ac40878b,sā gauravaṃ tatra vicārya bhartuḥ svayā ca bhaktyārhatayārhataś ca |nandasya tasthau purato vivakṣus tadājñayā ceti tadācacakṣe ||,"4.29 Thinking in that moment of the importance of the Worthy One to the master of the house, and through her own devotion to the Worthy One, She stood before Nanda, intending to speak. And then, with his permission, up she spoke: "
64e09727a9e7483dbea103aaa0a43305,anugrahāyāsya janasya śaṅke gurur gṛhaṃ no bhagavān praviṣṭaḥ |bhikṣām alabdhvā giram āsanaṃ vā sūnyād araṇyād iva yāti bhūyaḥ ||,"4.30 “To show favour to us, I suppose, the Glorious One, the Guru, came into our house;  Having received neither alms, nor welcoming words, nor a place to sit, he is going away, as if from an empty forest.” "
4de33bb19d514cb99c1b6ad49c890ae2,śrutvā maharṣeḥ sa gṛhapraveśaṃ satkārahīnaṃ ca punaḥprayāṇam |cacāla citrābharaṇāmbarasrak kalpadrumo dhūta ivānilena ||,"4.31 When he heard that the great Seer had entered his house and departed again without receiving a welcome,  Nanda in his brightly-coloured gems and garments and garlands, flinched, like a tree in Indra’s paradise shaken by a gust of wind."
57f5becb6ee84b7b9ab204203a5ed04e,kṛtvāñjaliṃ mūrdhani padmakalpaṃ tataḥ sa kāntāṃ gamanaṃ yayāce |kartuṃ gamiṣyāmi gurau praṇāmaṃ mām abhyanujñātum ihārhasīti ||,"4.32 He brought to his forehead hands joined in the shape of a lotus bud, and then he begged 13 his beloved to be allowed to go: “I would like to go and pay my respects to the Guru. Please permit me, this once.”"
33759d67d1d645f987e7f4e8e579f968,sā vepamānā parisasvaje taṃ śālaṃ latā vātasamīriteva |dadarśa cāśuplutalolanetrā dīrghaṃ ca niśvasya vaco ’bhyuvāca ||,"4.33 Shivering, she twined herself around him, like a wind-stirred creeper around a teak tree;  She looked at him through unsteady tear-filled eyes, took a deep breath, and told him:"
5e6c1bb271fa47f489ab98871c15ddc7,nāhaṃ yiyāsor gurudarśanārtham arhāmi kartuṃ tava dharmapīḍām |gacchāryaputraihi ca śīghram eva viśeṣako yāvad ayaṅ na śuṣkaḥ ||,"4.34 “Since you wish to go and see the Guru, I shall not stand in the way of your dharma-duty.  Go, noble husband! But come quickly back, before this paint on my face is dry. "
aabbf49dfd984446b0a3cec114a846ed,saced bhaves tvaṃ khalu dīrghasūtro daṇdaṃ mahāntaṃ tvayi pātayeyam |muhurmuhus tvāṃ śayitaṃ kucābhyāṃ vibodhayeyaṃ ca na cālapeyam ||,"4.35 If you dawdle, I will punish you severely:  As you sleep I shall with my breasts, repeatedly wake you, and then not respond. "
b30bb68685d345cd96b65df02fc413ee,athāpy anāśyānaviśeṣakāyāṃ mayy eṣyasi tvaṃ tvaritaṃ tatas tvām |nipīḍayiṣyāmi bhujadvayena nirbhūṣañenārdravilepanena ||,"4.36 But if you hurry back to me before my face-paint is dry, Then I will hold you close in my arms with nothing on except fragrant oils.”"
57f8303f65924e57b658558b396dd9f6,ity evam uktaś ca nipīḍitaś ca tayāsavarṇasvanayā jagāda |evaṃ kariṣyāmi vimuñca caṇḍi yāvad gurur dūragato na me saḥ ||,"4.37 Thus implored, and squeezed, by a dissonant-sounding Sundarī, Nanda said:  “I will, my little vixen. Now let me go, before the Guru has gone too far.”"
c8a403cb6ad74e5b9fc941671a57938c,tataḥ stanodvartitacandanābhyāṃ mukto bhujābhyāṃ na tu mānasena |vihāya veṣaṃ madanānurūpaṃ satkārayogyaṃ sa vapur babhāra ||,"4.38 And so, with arms made fragrant by her swollen sandal-scented breasts, she let him go – but not with her heart.  He took off clothes that were suited to love and took on a form that befitted his task. "
6503452d09cd4f9cb5872a082c2219f0,sā taṃ prayāntaṃ ramaṇaṃ pradadhyau pradhyānaśūnyasthitaniścalākṣī |sthitoccakarṇā vyapaviddhaśaṣpā bhrāntasṃ mṛgaṃ bhrāntaṃ mṛgaṅ bhrāntaṃ mukhī mṛgīva ||,"4.39 She contemplated her lover leaving with brooding, empty, unmoving eyes, Like a doe standing with ears pricked up as she lets grass drop down; and as, with a perplexed expression, she contemplates the stag wandering away."
3af0764f54704bde8d8cac8098e069e6,didṛkṣayākṣiptamanā munes tu nandaḥ prayāṇaṃ prati tatvare ca |vivṛttadṛṣṭiś ca śanair yayau tāṃ karīva paśyan sa laḍatkareñum ||,"4.40 With his mind gripped by desire to set eyes upon the Sage, Nanda hurried his exit;  But then he went ponderously, and with backward glances – like an elephant looking back at a playful she-elephant."
01840a8d6d0b404f981cff5baffc90f0,chātodariṃ pīnapayodharoruṃ sa sundarīṃ rukmadarīm ivādreḥ |kākṣeṇa paśyan na tatarpa nandaḥ pibann ivaikena jalaṃ kareṇa ||,"4.41 Between her swelling cloud-like breasts and the buttresses of her full thighs, Sundarī’s lean abdomen was like a golden fissure in a rock formation:  Looking at her could satisfy Nanda no better than drinking water out of one hand."
70d16a7028944d58b5e02e828a5ff186,taṅ gauravaṃ buddhagataṃ cakarṣa bhāryānurāgaḥ punar ācakarṣa |sa ’niścayān nāpi yayau na tasthau turaṃs taraṅgeṣv iva rājahaṃsaḥ ||,"4.42 Reverence for the Buddha drew him on; love for his wife drew him back:  Irresolute, he neither stayed nor went, like a king-goose pushing forwards against the waves."
05b720d3e0844157b99522b5524da785,adarśanaṃ tūpagataś ca tasyā harmyāt tataś cāvatatāra tūrṇam |śrutvā tato nūpuranisvanaṃ sa punar lalambe hṛdaye gṛhītaḥ ||,"4.43 Once she was out of sight, he descended from the palace quickly –  Then he heard the sound of ankle bracelets, and back he hung, gripped in his heart again. "
9af54d5b80414ccb8bdf3368935d0d41,sa kāmarāgeña nigṛhyamāṇo dharmānurāgeña ca kṛṣyamāṇaḥ |jagāma duḥkhena vivartyamānaḥ plavaḥ pratisrota ivāpagāyāḥ ||,"4.44 Held back by his love of love, and drawn forward by his love for dharma,  He struggled on, being turned about 15 like a boat on a river going against the stream."
0c0f42fbdc1947b58ef168f0a6487b1c,tataḥ kramair dīrghatamaiḥ pracakrame kataṃ nu yāto na gurur bhaved iti |svajeya tāṃ caiva viśeṣakapriyāṃ kathaṃ priyām ārdraviśeṣakām iti ||,"4.45 Then his strides became longer, as he thought to himself, “Maybe the Guru is no longer there!”  “Might I after all embrace my love, who is so especially loveable, while her face-paint is still wet?” "
ea381a4fa32e4e76ba53025b3b85addb,atha sa pathi dadarśa muktamānaṃ pitṛnagare ’pi tathāgatābhimānam |daśabalam abhito vilambamānaṃ dhvajam anuyāna ivaindram arcyamānam ||,"4.46 And so on the road Nanda saw the One in Whom Absence Was Thus, the Tathāgata, devoid of pride and – even in his father’s city – haughtiness thus absent;  Seeing the Possessor of Ten Powers stopping and being honoured on all sides, Nanda felt as if he were following Indra’s flag."
50a123f8a521469d8109612bb983ebfd,saundaranande mahākāvye bhāryāyācitako nāma caturthaḥ sargaḥ ||,"The 4th canto in the epic poem Handsome Nanda, titled “A Wife’s Appeal.”"
147331c01c1243b2bb0194f224d09b89,athāvatīryāśvarathadvipebhyaḥ śākyā yathāsvarddhi gṛhītaveṣāḥ |mahāpaṇebhyo vyavahāriṇaś ca mahāmunau bhaktivaśāt praṇemuḥ ||,"5.1 Then the Śākyas, each clothed in accordance with his wealth and accomplishments, got down from their horses, chariots, and elephants, And the traders came out of their big shops: by dint of their devotion, they bowed down before the great Sage."
6305104d529842fca80184290ef0f854,ke cit praṇamyānuyayur mhūrtaṅ ke cit praṇamyārthavaśena jagmuḥ |ke cit svakeṣv āvastheṣu tastuḥ kṛtvāñjalīn vikṣaṇatatparākṣāḥ ||,"5.2 Some bowed and then followed for a while; some bowed and went, being compelled to work.  But some remained still at their own dwelling-places, their hands joined and eyes observing him in the distance. "
93abcb03d66a4d03a0772ea981db38ba,buddhas tatas tatra narendramārga sroto mahadbhaktimato janasya |jagāma duūkhena vigāhamāno jalāgame srota ivāpagāyāḥ ||,"5.3 The Buddha then, and there, on the royal road, struggled on  Into the gushing throng of the greatly devoted, as if entering the torrent of a river in the rains. "
1778ab55319f4c43975909ca92a74414,atho mahadbhiḥ pathi saṃpatadbhiḥ saṃpūjyamānāya tathāgatāya |kartuṃ prañāmaṃ na śaśāka nandas tenābhireme tu guror mahimnā ||,"5.4 And so, with the great and the good rapidly converging on the road, to honour the Tathāgata,  Nanda was unable to make a bow; but still he could delight in the Guru’s greatness. "
31b44135b846458983dfb0f12bf99fb1,svaṃ cāvasaṅgaṃ pathi nirmumukṣur bhaktiṃ janasyānyamateś ca rakṣan |nandaṃ ca gehābhimukhaṃ jighṛkṣan mārgaṃ tato ’nyaṃ sugataḥ prapede ||,"5.5 Wishing to shake off adherents to him on the road, while tending the devotion of people who were differently minded,  And wishing to take Nanda in hand, who was turning for home, the One Gone Well therefore took a different path."
05a23d0a44d84a6c88a350132624d26e,tato viviktaṃ ca viviktacetāḥ sanmārgavin mārgam abhipratasthe |gatvāgrataś cāgryatamāya tasmai nāndīvimuktāya nanāma nadnaḥ ||,"5.6 He of the solitary and separate mind, a knower of the true path, took a solitary and separate path;  And Nanda whose name was Joy, going out in front, could bow to him, the One gone beyond joy, who was furthest out in front. "
7150daf1be5c49e487df7d5203ac6909,śanair vrjann eva sa gauraveṇa paṭāvṛtāṃso vinatārdhakāyaḥ |adhonibaddhāñjalir ūrdhvanetraḥ sagadgadaṃ vākyam idaṃ babhāṣe ||,"5.7 Walking forward meekly, with respectful seriousness, with cloak over one shoulder, body half-stooped,  Hands held down and eyes raised up, Nanda stuttered these words:"
1b455a321d094fad9928d642a8373bbb,prāsādasaṃstho bhagavantam antaḥpraviṣṭam aśrauṣam anugrahāya |atas tvarāvān aham abhyupeto gṛhasya kakṣyā mahato ’bhasūyan ||,"5.8 “While I was in the palace penthouse, Glorious One, I learned that you came in for our benefit; And so I have come in a hurry, indignant with the many members of the palace household. "
ce47e69b06d840d2bbbfb44466a66d94,tat sādhu sādhupriya matpriyārthaṃ tatrāstu bikṣūttama bhaikṣakālsaḥ |asau hi madhyaṃ nabhaso yiyāsuḥ kālaṃ pratismārayatīva sūryaḥ ||,"5.9 Therefore, rightly, O Favourer of the Righteous, and as a favour to me, be there at the palace, O Supreme Seeker of Alms, at the time for eating alms, For the sun is about to reach the middle of the sky, as if to remind us of the time.”"
b7f5f97ef7254f87b959bf1954b4a908,ity evam uktaḥ praṇatena tena snehābhimānonmukhalocanena |tādṛṅnimittaṃ sugataś cakāra nāhārakṛtyaṃ sa yathā viveda ||,"5.10 Thus addressed by the bowing Nanda, whose expectant eyes looked up with tender affection,  The One Gone Well made a sign such that Nanda knew he would not be taking a meal."
9955b3c5b46042439e775768668c5e12,tataḥ sa kṛtvā munaye praṇāmaṃ gṛhaprayāṇāya matiṃ cakāra |anugrahārthaṃ sugatas tu tasmai pātraṃ dadau puṣkarapattranetraḥ ||,"5.11 Then, having made his bow to the Sage, he made up his mind to head home;  But, as a favour, the One Gone Well, with lotus petal eyes, handed him his bowl. "
7ea33d1ebfc14fc4bd367d417b8ac26b,tataḥ sa loke dadataḥ phalārthaṃ pātrasya tasyāpratimasya pātram |jagrāha cāpagrahaṇakṣaṃābhyāṃ padmopamābhyāṃ prayataḥ karābhyām ||,"5.12 The Incomparable Vessel was offering his own vessel, to reap a fruit in the human world,  And so Nanda, outstretched, held the bowl with lotus-like hands, which were better suited to the holding of a bow. "
5faa43605cb549378a6bf1bd24a6afd3,parāṅmukhas tv anyamanaskam ārād vijñāya nandaḥ sugataṃ gatāstham |hastasthapātro ’pi gṛha yiyāsuḥ sasāra mārgān munim īkṣamāṇaḥ ||,"5.13 But as soon as he sensed that the mind of the One Gone Well had gone elsewhere and was not on him, Nanda backtracked; Wanting, even with the bowl in his hands, to go home, he sidled away from the path – while keeping his eye on the Sage. "
8744a8f5a6984d6fa9569d249111d8e5,bhāryānurāgeṇa yadā gṛhaṃ sa pātraṃ gṛhītvāpi yiyāsur eva |vimohayām āsa munis tatas taṃ rathyāmukhasyāvaraṇena tasya ||,"5.14 Then, at the moment that he in his yearning for his wife, despite holding the bowl, was about to head for home,  Just then the Sage bamboozled him, by blocking his entrance to the highway. "
7f88bba7b5f04958ae33c42a5ffd61f9,nirmokṣabījaṃ hi dadarśa tasya jñanaṃ mṛdu kleśarajaś ca tīvram |kleśānukūlaṃ viṣayātmakaṅ ca nandaṃ yatas taṃ munir ācakarṣa ||,"5.15 For he saw that in Nanda the seed of liberation, which is wisdom, was tenuous; while the fog of the afflictions was terribly thick;  And since he was susceptible to the afflictions and sensual by nature, therefore the Sage reined him in. "
e9dafd25593c44a6ad6dcee7366c7b18,saṃkleśapakṣo dvividhaś ca dṛṣṭas tathā dvikalpo vyavadānapakṣaḥ |ātmāśrayo hetubalādhikasya bāhyāśrayaḥ pratyayagauravasya ||,"5.16 There are understood to be two aspects to defilement; correspondingly, there are two approaches to purification:  In one with stronger motivation from within, there is self-reliance; in one who assigns weight to conditions, there is outer-dependence."
0c6e15ab951b42a6b7f9e62f2c681961,ayatnato hetubalādhikas tu nirmucyate ghaṭṭitamātra eva |yatnena tu pratyayaneyabuddhir vimokṣam āpnoti parāśrayeṇa ||,"5.17 The one who is more strongly self-motivated loosens ties without even trying, on receipt of the slightest stimulus;  Whereas the one whose mind is led by conditions struggles to find freedom, because of his dependence on others."
6b16fc8949974a559c8de4b516db4a5d,nandaḥ sa ca pratyayaneyacetā yaṃ śiśriye tanmayatām avāpa |yasmād imaṃ tatra cakāra yatnaṃ taṃ snehapaṅkān munir ujjihīrṣam ||,"5.18 And Nanda, whose mind was led by conditions, became absorbed into whomever he depended on; The Sage, therefore, made this effort in his case, wishing to lift him out of the mire of love. "
98e0a7564caf4e3ba60120fa6bf0ea6c,nandas tu duḥkhena viceṣṭamānaḥ śanair agatyā gurum anvagacchat |bhāryāmukhaṃ vīkṣaṇalolanetraṃ vicintayann ādraviśeṣakaṃ tat ||,"5.19 But Nanda followed the Guru meekly and helplessly, squirming with discomfort,  As he thought of his wife’s face, her eyes looking out restlessly, and the painted marks still moist."
1488f3309aa54e20b676f2ed784eb121,tato munis taṃ priyamālyahāraṃ vasantamāsena kṛtābhihāram |nināya bhagnapramadāvihāraṃ vidyāvihārābhimataṃ vihāram ||,"5.20 And so the Sage led him, lover of garlands of pearls and flowers, whom the month of Spring, Love’s friend, had appropriated,  To a playground where women were a broken amusement – to the vihāra, beloved as a pleasure-ground of learning."
385027015ba04e579c45ec953e97cd51,dīnaṃ mahākāruṇikas tatas taṃ dṛṣṭvā muhūrtaṃ karuṇāyamānaḥ |kareṇa cakdrāṅkatalena mūrdhni pasparśa caivedam uvāca cainam ||,"5.21 Then the Greatly Compassionate One, watching him in his moment of misery and pitying him,  Put a hand, with wheel-marked palm, on his head and spoke to him thus: "
9082efd6d5514d599013fb884c6a4976,yāvan na hiṃsraḥ samupaiti kālaḥ śamāya tāvat kuru saumya buddhim |sarvāsv avasthāsv iha vartamānaḥ sarvābhisāreṇa nihanti mṛtyuḥ ||,"5.22 “While murderous Time has yet to come calling, set your mind, my friend, in the direction of peace.  For operating in all situations, using all manner of attacks, Death kills. "
8d58fe2a4556416fb95b95cd75b118f3,sādhāraṇāt svapnanibhādasārāl lolaṃ manaḥ kāmasukhān niyaccha |havyair ivāgneḥ pavaneritasya lokasya kāmair na hi tṛptir asti ||,"5.23 Restrain the restless mind from sensual pleasures, which are common, dream-like, and insubstantial; For no more than a wind-fanned fire is sated by offerings are men satisfied by pleasures."
a24a371724374ca08e2de4e38380169e,śraddhādhanaṃ śreṣṭhatamaṃ dhanebhyaḥ prajñārasas tṛptir rasebhyaḥ |pradhānamadhyātmasukhaṃ sukhebhyo ’vidyāratir duḥkhatatmā ratibhyaḥ ||,5.24 Most excellent among gifts is the gift of confidence. Most satisfying of tastes is the taste of real wisdom.  Foremost among comforts is being comfortable in oneself. The bliss of ignorance is the sorriest bliss.
60320ab5ce7f4e7fb8416199b63611b6,hitasya vaktā pravaraḥ suṛdbhyo dharmāya khedo guṇavān śramebhyaḥ |jñānāya kṛtyaṃ paramaṃ kriyābhyaḥ kim indriyāṇām upagamya dāsyam ||,5.25 The kindest-hearted friend is he who tells one what is truly salutary. The most meritorious effort is to exhaust oneself in pursuit of the truth.  Supreme among labours is to work towards true understanding. Why would one enter into service of the senses?
c23ac8003dc64ea28f586cc98e7ac847,tan niścitaṃ bhīklamaśugviyuktaṃ pareṣv anāyattam ahāryam anyaiḥ |nityaṃ śivaṃ śāntisukhaṃ vṛṇīṣva kim indriyārthārtham anartham ūḍhvā ||,"5.26 Select then that which is conclusive, which is beyond fear, fatigue and sorrow, and which is neither dependent on others nor removable by others:  Select the lasting and benign happiness of extinction. What is the point of enduring disappointment, by making an object of sense-objects?"
