id,P002045,P002046,P002047,P002048
e9b07a80cbf34ef9a280ed29a6a51344,"api divyeṣu kāmeṣu sa ratiṃ nādhigacchati |tṛṣṇā kṣaya rato bhavati buddhānāṃ śrāvakaḥ sadā |2,18|",,ལྷ་ཡི་འདོད་པ་རྣམས་ལ་ཡང་༎ ལྷག་པར་དགའ་བར་མི་འགྱུར་ཏེ་༎རྫོགས་སངས་རྒྱས ༼༣༽དང་ཉན་ཐོས་རྣམས་༎ སྲེད་པ་ཟད་པས་དགྱེས་པར་འགྱུར་༎༦༠,18 (187). Not even in the pleasures of the gods does the disciple of the perfect Buddha find pleasure; he rejoices only in the destruction of desires.
b3b96db750a54b26879bf3cc9fa4874c,"parvato ’pi suvarṇasya samo himavatā bhavet |vittaṃ taṃ nālam ekasyaitaj jñātvā samaṃ caret |2,19|",衆山盡爲金 猶如鐵圍山此猶無厭足 正覺盡能知 2058,གངས་ཅན་དང་ནི་མཉམ་པ་ཡི་༎ གསེར་གྱི་རི་བོ་ཡོད་གྱུར་ཀྱང་༎ནོར་དེས་གཅིག་ཀྱང་མི་ཚིམ་པར་༎ རྟོགས་པར་གྱིས་ལ་ལེགས་པར་སྤྱོད་༎༦༡,19. Even a mountain of riches like unto Himavat would not suffice for the wealth of a single man; he who has understanding knows this full well.
8d7ead4e7a184883936710bbb563c409,"duhkhaṃ hi yo veda yato nidānaṃ kāmeṣu jantu sa kathaṃ rameta |upadhiṃ hi loke śalyam iti matvā tasyaiva dhīro vinayāya śikṣet |2,20|",世間苦果報 皆因於貪欲智者善調伏 應依此中學 2159,གང་དག་སྡུག་བསྔལ་དེ་ཡི་རྒྱུ་ཤེས་པ་༎ ༼༤༽དེ་དག་ནམ་ཡང་འདོད་ལ་དགའ་མི་འགྱུར་༎འཇིག་རྟེན་དག་ན་ཟུག་རྔའི་རྒྱུར་ཤེས་ནས་༎ དེ་དག་གདུལ་ཕྱིར་བསྟན་པ་སློབ་པར་བྱེད་༎༦༢,"20. They who know that this (i.e., desire) is the origin of sorrow, how can they delight in pleasures? Having learnt that this is the cause of pain in the world, they acquire steadfastness to help to control themselves."
ea2a6bd5b9e4469ca47f31219fd408ac,|| kāmavargaḥ 2 || ||,,འདོད་པའི་ཚོམས་ཏེ་གཉིས་པའོ་༎,"Chapter on Desire, the Second."
46f388a21eed498fa9bfc1cedc71f08c,,法集要頌經貪品第三,-,III. LUST (TRICHNÂ)
70027d7a4beb4639ad972fb1ced3a3a3,"vitarkapramathitasya jantunas tīvra rāgasya śubhānudarśinaḥ |bhūyas tṛṣṇā pravardhate gāḍhaṃ hy eṣa karoti bandhanam |3,1|",極貪善顯現 有情懷疑慮若復増貪意 自作堅固縛60,༎ ལུས་ཅན་རམ་པར་རྟོག་པས་རབ་བཅོམ་པ་༎ འདོད་ཆགས་མི ༼༥༽བཟད་གཙང་བར་རྗེས་ལྟ་བས་༎འདོད་ཆགས་ཕྱིར་ཞིང་རབ་ཏུ་འཕེལ་འགྱུར་ཏེ་༎ རང་གི་འཆིང་བ་དེ་ཡིས་དམ་པོར་བྱེད་༎༦༣,"1. Mankind is subdued by its indecision; he who considers evil passions as pure, increases and multiplies his passions and adds to the strength of his bonds."
b55a758443b244c6bf354fa25850d7f0,"vitarkavyupaśame tu yo rato hy aśubhaṃ bhāvayate sadā smṛtaḥ |tṛṣṇā hy eṣa prahāsyate sa tu khalu pūtikaroti bandhanam |3,2|",離貪善觀察 疑慮得消除棄捨彼貪愛 堅固縛自壞61,གང་དག་རྣམ་རྟོག་ཉེ་བར་ཞི་དགའ་ཞིང་༎ མི་སྡུག་སྒོམ་པ་རྟག་ཏུ་དྲན་བྱེད་དེ་༎དེ་ཡི་སྲེད་པ་རབ་ཏུ་སྤངས་པ་ཡིས་༎ རང་གི་འཆིང ༼༦༽བདེ་དག་རུལ་བར་བྱེད་༎༦༤,"2. He who continually keeps present in his mind that the quieting of indecision is peace, and that it is not agreeable, frees himself from all lust and destroys his bonds."
a845a98933964eb68361ff7b1da922a9,"kāmāndha jāla prakṣiptās tṛṣṇayācchāditāḥ prajāḥ |pramattā bandhane baddhā matsyavat kupinā mukhe |jarā maraṇaṃ āyānti vatsaḥ kṣīrapaka iva mātaram |3,3|",以欲網自弊 以愛蓋自覆愚情自恣縛 如魚入釣手死命恒來逼 如犢逐愛母62,འདོད་པ་མུན་ནག་འདྲ་བས་གཡོགས་༎ སྲེད་པའི་དགབ་པས་བཀབ་པ་དང་༎བག་མེད་འཆིང་བས་བཅིངས་པ་དག་༎ ཚེད་མར་ཆུད་པའི་ཉ་དང་འདྲ་༎༦༥སྐྱེས་བུ་བག་མེད་རབ་ཏུ་སྤྱོད་བྱེད་པ་༎ འཁྲི་ཤིང་བཞིན་དུ་སྲེད་པ་འཕེལ་འགྱུར་ཞིང་༎༼༧༽རྒང་དེ་འཆི་བའི་རྗེས་སུ་འགྲོ་འགྱུར་ཏེ་༎ མ་དྲུང་ནུ་ཞོ་འདོད་པའི་བེའུ་དང་འདྲ་༎༦༦,"3. Desires envelop one as it were in darkness; one is torn to pieces by delighting in lust; the heedless are held fast by their bonds, as are fish to their watery homes.4 (284). Beings who give themselves up to their heedlessness, their lustfulness increases as does a creeper; they run after old age and death as does the calf after its mother when longing for milk."
7cdd425a9e3444678aa451982562044a,"manujasya pramatta cāriṇas tṛṣṇā vardhati māluteva hi |sa hi saṃsarate punaḥ punaḥ phalam icchann iva vānaro vane |3,4|",貪著放逸者 如猿逢果樹貪意甚堅牢 趣而還復趣63,མི་དག་དྲན་པར་བྱེད་དང་ཆགས་བྱེད་དང་༎ ཡིད་བདེ་བ་ལ་རྟོག་པར་བྱེད་པ་དག་༎དེ་ཡིས་ཡང་དང་ཡང་དུ་འཁོར་བར་འཁྱམས་༎ ཚལ་ནང་འབྲས་བུ་འདོད་པའི་སྤྲེའུ་དང་མཚུངས་༎༦༧,"5 (334). He whose mind is impure and who is passionate, and who seeks after happiness, runs hither and thither in the orb (of birth), like the monkey in the forest seeking for fruit."
a6c8e1b35b0543dfb11625f33b606484,"saritāni vai snehitāni vai saumanasyāni bhavanti jantunaḥ |ye sātasitāḥ sukhaiṣiṇas te vai jāti jaropagā narāḥ |3,5|",夫貪愛潤澤 思想爲滋蔓貪欲深無底 老死是用増貪欲多虚誑 貪欲懷悋惜若以慧分別 正觀獲安樂由貪受生死 奔波樂向前群生無慧眼 不能自觀察64,མི ༼༢༡༢ཨ༡༽གང་རྟག་ཏུ་བདེ་བ་འདོད་བྱེད་པ་༎ སྐྱེ་དང་རྒ་བར་ཉེ་བར་འགྲོ་འགྱུར་ཞིང་༎སྐྱེ་དགུ་སྲེད་པ་རྣམས་ཀྱིས་མདུན་དུ་བདར་༎ རྒྱ་ནང་རི་བོད་ཡོངས་སུ་རྒྱུག་པ་བཞིན་༎༦༨,"6 (342). Continually longing for happiness and walking in the way of birth and death, mankind is led on by its passions, and runs about like a hare in a net."
a0766ca0ee4d4657af3f068b78eda343,"tṛṣṇābhir upaskṛtāḥ prajāḥ paridhāvanti śaśā va vāgurām |samyojanaiḥ saṅgasaktā duhkhaṃ yānti punaḥ punaś cira rātram |3,6|",,སྲེད་པ་རྣམས་ཀྱིས་མདུད་པའི་སེམས་ཅན་དག་༎ སྲིད་དང་སྲིད་མིན་དག་ལ་སེམས་ཆགས ༼༢༽ཤིང་༎ཀུན་སྦྱོར་རོ་ལ་དགའ་བའི་བྱིས་པ་རྣམས་༎ ཡང་དང་ཡང་དུ་སྡུག་བསྔལ་ཐོབ་པར་འགྱུར་༎༦༩,"7. They who are held in the folds of lustfulness, who care only for what concerns existence (lit. existence and not existence), the fools delighting only in the enjoyments of attachment (yoga) will find suffering again and again."
1b2911f7dd4445a3b5d1e8d0555c09a3,"tṛṣṇayā grathitāḥ sattvā rakta cittā bhavā bhave |te yoga yukta māreṇa hy ayoga kṣemiṇo janāḥ |jarā maraṇaṃ āyānti yogā hi duratikramāḥ |3,7|",愚迷貪所執 沈淪豈覺知若修瑜伽行 魔王不能伺貪垢難消釋 如犢戀愛母離貪免沈淪 離貪得解脱65,སྐྱེ་བོ་གྲུབ་དང་བདེ་རྣམས་དང་བྲལ་ཞིང་༎ བདུད་ཀྱི་སྦྱོར་བ་དག་དང་ལྡན་པ་དེ་༎རྒ་དང་འཆི་བའི་རྗེས་སུ་འགྲོ་འགྱུར་ཏེ་༎ མ་དྲུང་ནུ་ཞོ་འདོད་པའི་བེའུ་དང་འདྲ་༎༧༠,"8. Beings who are without righteousness (correct religious views) and peace of mind, who have all the attachments of Mars (sinful attachments), run after old age and death as does the calf after its mother when longing for milk."
649441d1af4a4151b38f49d115282802,"yas tu tṛṣṇāṃ prahāyeha vītatṛṣṇo bhavābhave |tṛṣṇayā vibhavad bhikṣur anicchuḥ parinirvṛtaḥ |3,8|",(因貪増喧諍 因愛饒毀謗)苾芻修止觀 證得寂靜果 1066,འདི ༼༣༽ན་སྲེད་པ་དེ་འདྲ་སྤོང་བྱེད་པ་༎ སྲིད་དང་སྲིད་མིན་དག་ལ་སྲེད་བྲལ་ཞིང་༎དགེ་སློང་སྲིད་པ་ཟིལ་གྱིས་གནོན་བྱེད་པ་༎ ལྷག་མ་མེད་པར་ཡོངས་སུ་མྱ་ངན་འདའ་༎༧༡,"9. He who casts off lust and the like, who is without affection for what is or is not existence, the Bhixu? has conquered existence and will attain the perfect and unsurpassable nirvâṇa."
0bfae9f03c574c3e99d71038b9bfdfc8,"ya etāṃ sahate grāmyāṃ tṛṣṇāṃ loke sudustyajām |śokās tasya pravardhante hy avavṛṣṭā bīraṇā yathā |3,9|",(貪意如良田) 遇風雨増長(若遠離貪愛) 煩惱不能侵 1167,གང་ཞིག་འཇིག་རྟེན་སྤང་དཀའ་བའི་༎ སྲེད་པའི་བུད་མེད་འདིས་བཀོལ་བ་༎དེ་ཡི་མྱ་ངན་འཕེལ ༼༤༽འགྱུར་ཏེ་༎ རྩྭ་ལ་ཆར་པ་བབ་པ་བཞིན་༎༧༢,"10 (335). He who has cast off the world, which is hard to do, must become insensible to love for women (or women’s love), for it increases sorrow as does a shower the (birana) grass."
75d5051156394dc3ac2193d16d984bfc,"yas tv etāṃ tyajate grāmyāṃ tṛṣṇāṃ loke sudustyajām |śokās tasya nivartante_uda bindur iva puṣkarāt |3,10|",(貪意如良田 遇風雨増長)若遠離貪愛 (煩惱不能侵)(貪欲若薄劣) 如水滴蓮上彼煩惱易除 (可説爲智者) 11-1268,གང་ཞིག་འཇིག་རྟེན་སྤང་དཀའ་བའི་༎ སྲེད་པའི་བུད་མེད་འདི་སྤོང་བ་༎དེ་ཡི་མྱ་ངན་ལྡོག་འགྱུར་ཏེ་༎ པད་མ་ལས་ནི་ཆུ་ཐིགས་བཞིན་༎༧༣,"11 (336). He who has cast off the world, which is hard to do, and has become insensible to love for women, sorrow falls from off him as does the water drop from theotus."
e38c7c32efa0468a93bb52ef9046648d,"tad vai vadāmi bhadraṃ vo yāvantaḥ stha samāgatāḥ |tṛṣṇāṃ samūlaṃ khanatośīrārthī iva bīraṇām |tṛṣṇāyāḥ khāta mūlāyā nāsti śokaḥ kuto bhayam |3,11|",貪意如良田 (遇風雨増長若遠離貪愛 煩惱不能侵)(貪欲若薄劣 如水滴蓮上彼煩惱易除) 可説爲智者伐樹不伐根 雖伐猶増長拔貪不盡根 雖伐還復生 11-1369伐樹不伐根 雖伐猶増長拔貪不盡根 雖伐還復生貪欲如種田 耕之去雜穢愛苗若不耘 善果不堅貞 13-1470,དེ་ཕྱིར་ཇི་སྙེད་འདིར་ལྷགས་པ་༎ ཁྱེད་ལ་སྨྲ་ཡིས་ཁྱེད་བདེ་ཤིག་༎ཨུ་ཤིར་ཕྱིར ༼༥༽ནི་རྩྭ་བཞིན་དུ་༎ སྲེད་པ་རྩྭར་བཅས་དྲུངས་ནས་ཕྱུང་༎༧༤,"12 (337, 1st part). Therefore as many as are here come together; this salutary word I tell unto you: Pull up the weed of lust by the root as one does the (birana) grass for the sake of the uçira (root)."
df150d8416484edc8a941b74f654a4c2,"tṛṣṇā dvitīyaḥ puruṣo dīrgham adhvānaṃ āśayā |punaḥ punaḥ saṃsarate garbham eti punaḥ punaḥ |itthaṃ bhāvānyathī bhāvaḥ saṃsāre tv āgatiṃ gatim |3,12|",貪心與愛心 分別本不二造惡倶苦受 云何不生悔貪性初爲種 愛性受胞胎有情戀不息 往來難出離 15-1671,སྐྱེས་བུ་སྲེད་པ་དང་འགྲོགས་ན་༎ ཡུན་རིང་དུས་སུ་འཁྱམ་འགྱུར་བས་༎སྲེད་པ་དྲུངས་ནས་ཕྱུང་ཤིག་དང་༎ མྱ་ངན་མེད་ཅིང་འཇིགས་པ་མེད་༎༧༥ཡང་དང་ཡང་དུ་ཉེར་ལེན་ཅིང་༎ ཡང་དང་ཡང་དུ་མངལ་དུ ༼༦༽འཇུག་༎གནས་སྐབས་འགྱུར་དང་གཞན་འགྱུར་བས་༎ སེམས་ཅན་འོང་དང་འགྲོ་བར་བྱེད་༎༧༦,"13 (337, 2nd part). They who are given to the company of lustfulness wander about for a long time; so pull up lust by the root, and sorrow and fear are no more.14 (341). Again and again seeking for it (existence), they again and again enter the womb; beings come and go; to one state of being succeeds another."
ba3ed09860b645d3add86e10cf269fda,"tāṃ tu tṛṣṇāṃ prahāyeha vīta tṛṣṇo bhavā bhave |nāsau punaḥ saṃsarate tṛṣṇā hy asya na vidyate |3,13|",,འདིར་ནི་སྤང་དཀའི་སྲེད་པ་དེ་༎ སྤོངས་ལ་ས་བོན་ཆོད་ཅིག་དང་༎དེ་ལ་སྲེད་པ་མེད་འགྱུར་ཞིང་༎ དེ་ནི་ཡང་དུ་འཁོར་མི་འགྱུར་༎༧༧,"15. It is hard to cast off (existence) in this world; he who has cast off lust, who has pulled up the seed (of existence), will no more be subject to transmigration, for he has put an end to lust."
06d49f146cc1431da0f460669584d542,"yayā devā manuṣyāś ca sitās tiṣṭhanti hārthikāḥ |tarataitāṃ viṣaktikāṃ kṣaṇo vo mā hy upatyagāt |kṣaṇātītā hi śocante narakeṣu samarpitāḥ |3,14|",諸天及人民 依愛而止住愛往衆結隨 刹那亦不停時過復生憂 入獄方自覺 1772,དལ་འབྱོར་ཆུད་ནི་མ་གཟན་པར་༎ ༼༧༽གང་གིས་ལྷ་དང་མི་རྣམས་སུ་༎དོན་གཉེར་བཅིངས་ནས་འཇོག་བྱེད་པ་༎ ཡུལ་ལ་སྲེད་པ་དེ་ལས་རྒོལ་༎སེམས་ཅན་དམྱལ་བར་སྐྱེས་ན་ཡང་༎ དལ་འབྱོར་ཐལ་བས་འགྱོད་པར་འོང་༎༧༨,"16. Care not about abiding in the conditions of humanity, which hold one captive among gods and men, but cross over from the regions of lust. If one is born in hell, the human condition (dal-hbyor) is at an end, and one repents him (of his mistake)."
3f7eb9f766124d109a9a0bf017ef7eaf,"tṛṣṇā hi hetuḥ saritā viṣaktikā gaṇḍasya nityaṃ visṛteha jālinī |latāṃ pipāsām apanīya sarvaśo nivartate duhkham idaṃ punaḥ punaḥ |3,15|",縁流愛不住 欲網覆瘡根枝蔓増飢渇 數數増苦受 1873,གང་ཕྱིར་སྲིད་མཚོ་རྒྱུར་གྱུར་པ་༎ ཡུལ་ལ་སྲེད་པ་འབྲས་ཀྱི་གཞི་༎འཁྲི ༼༢༡༢བ༡༽ཤིང་དྲ་བས་ཁེབས་བྱེད་པ་༎ གདུང་བར་བྱེད་པ་མ་བཏུལ་ན་༎སྡུག་བསྔལ་འདི་ནི་ཡང་དང་ཡང་༎ རྣམ་པ་ཀུན་དུ་ལྡོག་མི་འགྱུར་༎༧༩,"17 (340). The channels of lust are the source (of transmigration). Lust in (this) world is the root of the vine, which creeps up and entwines one as in the folds of a net. If one does not destroy this tormentor, he will be subject to ever-recurring suffering, and will never leave it entirely behind."
714065be983c461598a9b130462ae069,"yathāpi mūlair anupadrutaiḥ sadā chinno ’pi vṛkṣaḥ punar eva jāyate |evaṃ hi tṛṣṇānuśayair anuddhṛtair nirvartate duhkham idaṃ punaḥ punaḥ |3,16|",,དཔེར་ན་ལྗོན་ཤིང་རྩ་ནས་མ་བཏོན་ན་༎ བཅད་ཀྱང་ཕྱིར་ཞིང་སྐྱེ་བ་ཁོ་ནར་ཟད་༎དེ་བཞིན་སྲེད་པའི་ཕྲ་རྒྱས་མ་བཏོན་ན་༎ ཡང ༼༢༽དང་ཡང་དུ་སྡུག་བསྔལ་འདི་མི་ལྡོག་༎༨༠,"18 (338). As long as a live tree has not been pulled up by the roots, but only cut down, it springs up afresh; so it is that if even the smallest atom of lust has not been eradicated, one will not leave behind this ever-recurring suffering (i.e., existence)."
20741f16da8a4b3bb8514d5cddc6d8f1,"yathāpi śalyo dṛḍhaṃ ātmanā kṛtas tam eva hanyād balasā tv adhiṣṭhitaḥ |tathā tv ihādhyātma samutthitā latās tṛṣṇā vadhāyopanayanti prāṇinām |3,17|",譬如自造箭 還自傷其體内箭亦如是 愛箭傷有情 1974,དཔེར་བདག་ཉིད་ཀྱིས་ནི་བྱས་པའི་མཚོན་༎ དེ་ཡིས་རྐུན་པོའི་མཐུ་ཡིས་བདག་གསོད་ལྟར་༎དེ་བཞིན་ནང་གི་སེམས་ལས་བྱུང་བ་ཡི་༎ སྲེད་པས་ལུས་ཅན་ཉེ་བར་གསོད་པར་བྱེད་༎༨༡,"19. As he who has himself made a weapon is killed by it when in the robber’s hands, so likewise the being in whose heart lust has arisen will be killed by it."
a2131a735c644195bdeebf3fd0e78b4b,"etad ādīnavaṃ jñātvā tṛṣṇā duhkhasya sambhavam |vīta tṛṣṇo hy anādānaḥ smṛto bhikṣuḥ parivrajet |3,18|",能覺知是者 愛苦共生有無欲無有想 苾芻眞度世 2075,དེ་ལྟར་སྲེད་ལས་སྡུག་བསྔལ ༼༣༽དག༎འབྱུང་བའི་ཉེས་དམིགས་ཤེས་གྱིས་ཏེ་༎སྲེད་སྤོངས་ཉེ་བར་ལེན་མེད་དང་༎ དྲན་ལྡན་དགེ་སློང་ཀུན་ཏུ་རྒྱུས་༎༨༢,"20. Knowing then the sufferings that come from lust and its punishment: having cast off lust, without eagerness for anything, the reflective Bhixu has departed entirely (from this world)."
082a37ebe0ef4e32938291cb06356ba2,|| tṛṣṇāvargaḥ 3 || ||,,སྲེད་པའི་ཚོམས་ཏེ་གསུམ་པའོ་༎,"Chapter on Lust, the Third."
c31ac3c07fbc4d879e27def581e98301,,法集要頌經放逸品第四,-,IV. PURITY.
a70e599d68e340f39a623a8fee33e28e,"apramādo hy amṛtapadaṃ pramādo mṛtyunaḥ padam |apramattā na ṃriyante ye pramattāḥ sadā mṛtāḥ |4,1|",戒爲甘露道 放逸爲死徑不貪則不死 失道乃自喪 176,༎ བག་ཡོད་འཆི་མེད་གནས་ཡིན་ཏེ་༎ བག་མེད་པ་ནི་འཆི་བའི་གནས་༎༼༤༽བག་ཡོད་འཆི་བར་མི་འགྱུར་ཏེ་༎ བག་མེད་པ་ནི་རྟག་ཏུ་འཆི་༎༨༣,1 (21). THE pure man knows not death; he who is impure dwells with death; he who is pure will not die; 1 he who is impure dies repeatedly.
b3263a3737ab4633a7e96891b33b84a3,"etāṃ viśeṣatāṃ jñātvā hy apramādasya paṇḍitaḥ |apramādaṃ pramudyeta nityaṃ āryaḥ svagocaram |4,2|",智者守道勝 終不爲迷醉不貪致喜樂 從是得聖道 277,དེ་ཡི་ཁྱད་པར་དེ་རིག་པས་༎ མཁས་པ་རྣམས་ནི་བག་དང་བཅས་༎བག་ཡོད་པ་ལ་རབ་དགའ་བ་༎ འཕགས་པའི་སྤྱོད་ཡུལ་དགའ་བ་ཡིན་༎༨༤,2 (22). The wise who know this difference delight in modesty and purity; their pleasure is that of the elecL2
dc2095db125d437c96a4c3bce83fa1db,"apramattāḥ sātatikā nityaṃ dṛḍhaparākramāḥ |spṛśanti dhīrā nirvāṇaṃ yogakṣemam anuttaram |4,3|",恒思修善法 自守常堅固智者求寂靜 吉祥無有上 378,དེ་ལ་རྒྱུན་དུ་བསྒོམས་པ་དང་༎ རྟག་ཏུ་ཕ་རོལ ༼༥༽གནོན་བརྟན་པའི་༎བརྟན་པས་གྲུབ་པ་དེ་བླ་མེད་པ་༎ མྱ་ངན་འདས་ལ་རེག་པ་ཡིན་༎༨༥,"3 (23). With this (idea) incessantly present to their minds, and always firm in their resolution to gain the other side, they (finally) enjoy nirvâṇa,3 ,that unsurpassable felicity."
0d94e1e9f596432ebcf79c39cdfb3298,"pramādam apramādena yadā nudati paṇḍitaḥ |prajñā prasādaṃ āruhya tv aśokaḥ śokinīṃ prajām |parvatasthaiva bhūmisthān dhīro bālān avekṣate |4,4|",迷醉如自禁 能去之爲賢巳昇智慧堂 去危乃獲安智者觀愚人 譬如山與地(當念捨憍慢 智者習明慧) 4-579,གང་ཚེ་མཁས་པས་བག་ཡོད་པས་༎ བག་མེད་བཅོམ་པ་དེ་ཡི་ཚེ་༎ཤེས་རབ་ཁང་བཟངས་སྟེང་འཛེགས་ནས་༎ མྱ་ངན་མེད་པས་གདུང་བཅས་དང་༎བརྟན་རྣམས་རི་བོའི ༼༦༽སྤོ་དག་ལས་༎ ས་སྟེངས་བྱིས་པ་རྣམས་ལ་བལྟ་༎༨༦,"4 (28). When the wise men through earnestness have overcome heedlessness, then, steadfast through wisdom, they ascend to above the abode of the gods, and, free from sorrow and pain, they look down as from the summit of a mountain at the fools on the face of the earth."
a520f9b520db4e2292284a86da3bc595,"uttānenāpramādena samyamena damena ca |dvīpaṃ karoti medhāvī tam ogho nābhimardati |4,5|",發行不放逸 約己調伏心能善作智燈 黒闇自破壞 680,བརྩོན་འགྲུས་དང་ནི་བག་ཡོད་དང་༎ ཡང་དག་སྡོམ་དང་དུལ་བ་ཡིས་༎མཁས་པས་གླིང་དུ་བྱས་ནས་ནི་༎ ཆུ་བོ་ཆེན་པོ་མངོན་དུ་ཟློག་༎༨༧,"5 (25). The wise man through earnestness, virtue, and purity makes himself an island which no flood can submerge."
f87ccd6b80dc40b09c3a88a2435dfb2e,"utthānavataḥ smṛtātmanaḥ śubhacittasya niśāmya cāriṇaḥ |samyatasya hi dharmajīvino hy apramattasya yaśo ’bhivardhate |4,6|",正念常興起 意靜易滅除自制以法命 不犯善名稱 781,བརྩོན་འགྲུས་ལྡན་ཞིང་དྲན་དང་ལྡན་པ་དང་༎ སྤྱོད་པ་གཙང་ཞིང་བརྟགས་ནས ༼༧༽བྱེད་པ་དང་༎ཡང་དག་སྡོམ་དང་ཆོས་ཀྱིས་འཚོ་བ་དང་༎ བག་ཡོད་རྣམས་ཀྱི་གྲགས་པ་མངོན་པར་འཕེལ་༎༨༨,"6. ’Tis the earnest that become far-famed by their diligence, reflection, the purity of their lives, their judgment, their perfect observance (of the commandments), by their whole life which is according to the law."
534addc24f254cbf8a42032169998b33,"adhicetasi mā pramadyata pratataṃ maunapadeṣu śikṣata |śokā na bhavanti tāyino hy upaśāntasya sadā smṛtātmanaḥ |4,7|",專意莫放逸 習意牟尼戒(不親卑漏法 不與放逸會不種邪見根 不於世増惡) 882,ལྷག་པའི་སེམས་ལ་བག་བྱ་སྟེ་༎ ཐུབ་པའི་ཐུབ་གཞི་རྣམས་ལ་བསླབ་༎ཉེར་ཞི་རྟག་ཏུ་དྲན་ལྡན་པའི་༎ སྐྱོང་བ་མྱ་ངན་མེད་པ་ཡིན་༎༨༩,7. One must apply oneself to acquire superior insight and the foundation of the condition of the Muni He who is wrapped up in his uninterrupted thoughts of peace knows no sorrow (ṇibbuta).
6e97f432629c40c39cdefc9955e3e804,"hīnāṃ dharmāṃ na seveta pramādena na saṃvaset |mithyā dṛṣṭiṃ na roceta na bhavel loka vardhanaḥ |4,8|",專意莫放逸 習意牟尼戒不親卑漏法 不與放逸會不種邪見根 不於世増惡 883,དམན་པའི ༼༢༡༣ཨ༡༽ཆོས་ལ་མི་རྟེན་ཅིང་༎ བག་མེད་པ་ལ་བསྙེན་མི་བྱ་༎ལོག་ང་ར་ལྟ་ལ་འདོད་མེད་དང་༎ འཇིག་རྟེན་འཕེལ་བར་མི་བྱའོ་༎༩༠,"8. Have nothing to do with false doctrines, have nothing to do with the heedless; he who delights not in false theories shall not continue (in) the world."
c2136d4c8ecc4002acf641032592d02d,"samyag dṛṣṭir adhīmātrā laukikī yasya vidyate |api jāti sahasrāṇi nāsau gacchati durgatim |4,9|",正見増上道 世俗智所察歴於百千生 終不墮地獄 984,འཇིག་རྟེན་པ་ཡི་ཡང་དག་ལྟ་༎ ཆེན་པོ་སུ་ལ་ཡོད་གྱུར་པ་༎དེ་ནི་ཚེ་རབས་སྟོང་དུ་ཡང་༎ ངན་འགྲོར་འགྲོ་བར་མི་འགྱུར་རོ་༎༩༡,"9. He who has correct ideas of the world shall acquire such greatness, that though he goes through a thousand regenerations, he shall not fall into the evil way."
32c7e11e42304e32b8e0f3a3ab11c3de,"pramādam anuvartante bālā durmedhaso janāḥ |apramādaṃ tu medhāvī dhanaṃ śreṣṭhī iva rakṣati |4,10|",修習放逸人 愚人所狎習止觀不散亂 如財主守藏 1085,༼༢༽བག་མེད་པ་ལ་སྦྱོང་བྱེད་པ་༎ སྐྱེ་བོ་བྱིས་པ་བསམ་བརླག་ཡིན་༎ཚོང་དཔོན་ནོར་རྣམས་སྲུང་བ་ལྟར་༎ མཁས་པ་པག་དང་ལྡན་པར་བྱ་༎༩༢,"10. The (mind of the) fool who is given up to carelessness  is perverted; the wise man must be careful, as is the head of a caravan watching his treasures."
251563ebc0b7417487fd713305916489,"pramādam anuvartante bālā durmedhaso janāḥ |apramattaḥ sadā dhyāyī prāpnute hy āsravakṣayam |4,11|",,བག་མེད་པ་ལ་མི་སྦྱོར་ཞིང་༎ འདོད་ལ་དགའ་བ་མི་སོགས་དང་༎རྟག་ཏུ་བག་ཡོད་སེམས་བྱེད་པ་༎ ཟག་པ་ཟད་པ་ཐོབ་པར ༼༣༽འགྱུར་༎༩༣,"11. He who is not given up to carelessness, who finds no delight in pleasures, whose mind is always attentive, will put an end to sorrow."
ceefe57b32c94542bc485e6c48f0b0de,"pramādaṃ nānuyujyeta na kāmarati saṃstavam |apramattaḥ sadā dhyāyī prāpnute hy acalaṃ sukham |4,12|",莫貪樂鬪諍 亦勿嗜欲樂思念不放逸 可以獲大安 1186,-,
204e6188be0e4f19aee352c2575f1c0b,"nāyaṃ pramādakālaḥ syād aprāpte hy āsravakṣaye |māraḥ pramattam anveti siṃhaṃ vā mṛgamātṛkā |4,13|",不爲時自恣 能制漏得盡放逸魔得便 如師子搏鹿 1287,ཟག་པ་ཟད་པ་མ་ཐོབ་ཀྱང་༎ དུས་འདིར་བག་མེད་མི་བྱ་སྟེ་༎རི་དགས་མ་ཡིན་སེང་གེ་ལྟར་༎ བག་མེད་པ་དག་བསད་པར་འགྱུར་༎༩༤,"12. He who has put an end to sorrow, and is not given to carelessness in this world, can no more be hurt by the careless than can the lion by the antelope."
abddd703d3364cd6a64e146cae6d66fe,"sthānāni catvāri naraḥ pramatta āpadyate yaḥ paradārasevī |apuṇyalābhaṃ hy anikāmaśayyāṃ nindāṃ tṛtīyaṃ narakaṃ caturtham |4,14|",放逸有四事 好犯他人婦初獄二尟福 毀三睡眠四 1388,བག་མེད་ཕ་རོལ་བུད་མེད་སྟེན་བྱེད་པའི་༎ མི་གང་ཡིད་ལ་གནས་སྐབས་འདི་བཞི་འབྱུང་༎བསོད་ནམས་མི་འཐོབ་བདེ ༼༤༽པར་མི་ཉལ་དང་༎ གསུམ་པ་སྨད་འགྱུར་བཞི་པ་དམྱལ་བར་འགྱུར་༎༩༥,"13 (309). The shameless man who covets his neighbour’s wife will experience these four conditions: he acquires @ad) reputation, troubled sleep, thirdly scorn, and fourthly he goes to hell."
