id,P001841,P001842,P001843,P001844,P001845
8ab461a20dc94daea1622bc50374ea6e,,དེ་ནས་བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པས་གཟུངས་ཀྱི་ཚིག་གང གིས་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཐོགས་པ་མ་མཆིས་པའི་སྤོབས་པ་ཐོབ་པར་འགྱུར་ཞིང་། སྒྲ་གང་གིས་ཀྱང འཇིགས་པར་མི་འགྱུར་བ་དང་། ཆོས་ཐམས་ཅད་སངས་རྒྱས་ཀྱི་ཆོས་དང་སྦྱོར་བར་འགྱུར་བ་དང་། ཆོས་ཐམས་ཅད་ཚུལ་གཅིག་པར་རྟོགས་པར་འགྱུར་བ་དེ་ལྟ་བུའི་གཟུངས་ཀྱི་ཚུལ་གྱི་ཚིག་བཀའ་སྩལ་དུ་གསོལ་། དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎,: (6)爾時文殊師利法王子白佛言。惟願世尊。當(7)説陀羅尼。以是陀羅尼故。令諸菩薩得無礙(8)辯才。於諸音聲無所怖畏。能令諸法皆作佛(9)法。又信解諸法皆是一相。,: (22)爾時曼殊尸利復白佛言。大徳世尊。爲説陀(23)羅尼句。以是陀羅尼故。當令菩薩得無著辯。(24)無一聲中而有怖畏。於佛法中出生諸法。信(25)解諸法是一相道。如是語已。佛告曼殊尸利(26)童眞菩薩言。,
62da5c1eaa2a4bae843d5b4939311b9c,,འཇམ་དཔལ་དེ་བས་ན་ཆོས་ཀྱི་སྒོ་གང་གིས་བྱང་ཆུབ་སེམས་དཔའ་ཆོས་ཐམས་ཅད་ལ་སྣང་བ་ཐོབ་པར་འགྱུར་ཞིང་། མྱུར་དུ་མི་སྐྱེ་བའི་ཆོས་ལ་བཟོད་པ་ཐོབ་པར་འགྱུར་བའི་ཕུར་པའི་ཚིག་དང་། ས་བོན་གྱི་ཚིག་བསྟན་པ་ཞེས་བྱ་བའི་ཆོས་ཀྱི་སྒོ་འདི་ཉོན་ཅིག་། འཇམ་དཔལ་ཕུར་པའི་ཚིག་དང་། ས་བོན་གྱི་ཚིག་བསྟན་པ་ཞེས་བྱ་བའི་ཆོས་ཀྱི་སྒོ་དེ་ཡང་གང་ཞེ་ན་།,佛告文殊師利。(10)汝今諦聽。當爲汝説不動種性法門。諸菩(11)薩得入是法門者。能以智慧光明照一切法。(12)疾得無生法忍。文殊師利白佛言。世尊。云(13)何名不動處種性法門。,曼殊尸利。以彼因縁汝當善聽。(27)今説法門。名雞羅句及種子句。以是法門故。(28)令諸菩薩於諸法中當得明照。速於無生法(29)中得忍。曼殊尸利言。云何名雞羅句種子句(767a1)法門。佛言。,
2667da5fc2d74ce382d15e0991b717c8,,འཇམ་དཔལ་སེམས་ཅན་ཐམས་ཅད་སེམས་གཅིག་པའོ་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་དམིགས་པ་མི་དམིགས་པའི་ཕྱིར་སེམས་མེད་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,佛告文殊師利。一切(14)衆生其心皆一。是名種性。世尊。云何是事(15)名爲種性。佛告文殊師利。一切衆生皆無(16)有心。縁性不可得故。是名種性。,曼殊尸利。諸衆生一心是種子(2)句。曼殊尸利言。世尊。何因是種子句。佛言。(3)曼殊尸利。諸衆生心皆無所有攀縁。不可得(4)故。彼是此種子句。,
a1e363b59428486db067271beb8dfeb8,,འཇམ་དཔལ་སེམས་ཅན་ཐམས་ཅད་ནི་འགྱུར་བ་གཅིག་གོ་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་ཆགས་པ་མེད་པར་གཞོལ་བ་སྟེ་། ནམ་མཁའ་འགྱུར་བ་ཡིན་པས་དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊師利。(17)一切衆生皆同一量。是名種子。世尊。云何(18)是事名爲種性。佛言。一切衆生皆如虚空量(19)終歸無障礙。是名種子。,曼殊尸利。諸衆生心皆(5)同一量。是種子句。曼殊尸利言。世尊。何因(6)是種子句。佛言。曼殊尸利。諸衆生心如虚(7)空量。入於無著平等行故。彼是此種子句。,
76e751e85a6a4ac4a2d025dd0c8096d3,,འཇམ་དཔལ་སེམས་ཅན་ཐམས་ཅད་ནི་སེམས་ཅན་གཅིག་པའོ་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་སེམས་ཅན་ཐམས་ཅད་ནི་མ་སྐྱེས་ཤིན་ཏུ་མ་སྐྱེས་ཤིང་མིང་མེད་ལ་། ལམ་གཅིག་པ་དམིགས་སུ་མེད་པས་གཅིག་ཏུ་བསྟན་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊師利。一切衆(20)生皆是一衆生。是名種子。世尊。云何是事(21)名爲種性。文殊師利。一切衆生皆是一相。(22)畢竟不生離諸名字。一異不可得故。是名種(23)性。,(8)曼殊尸利。諸衆生一衆生是種子句。曼殊尸(9)利言。何因是種子句。佛言。曼殊尸利。説諸(10)衆生唯是其一。畢竟不生遠離於名。一異不(11)可得故。彼是此種子句。,
1624b17ff3a64b899730a59cf7575aa7,,འཇམ་དཔལ་འདོད་ཆགས་ཞེས་བྱ་བ་འདི་ནི་ཕུར་པའི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ཕུར་པའི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་འདོད་ཆགས་ནི་མི་གནས་པའི་ཚུལ་གྱིས་ཆོས་ཀྱི་དབྱིངས་ལ་གནས་པ་སྟེ་། མི་གཡོ་མི་འགུལ་ཞིང་རང་བཞིན་གྱིས་དབེན་པ་སྟེ་། གཡོ་བ་མེད་པས་དེའི་ཕྱིར་དེ་ནི་ཕུར་པའི་ཚིག་གོ་༎,文殊師利。貪欲是不動相。世尊。云何是(24)事名不動相(25)佛言文殊師利。貪欲是不動相。安住法性中(26)以不住故。是貪欲不可得性常離故。是名不(27)動相。,曼殊尸利。欲是雞(12)羅句。曼殊尸利言。世尊。何因是雞羅句。佛(13)言。曼殊尸利。欲不可動於法界住。以不住(14)故。彼不動搖本性離故。彼是此雞羅句。,
9a3bf86c5d914139ba2b935355b8fd9d,,འཇམ་དཔལ་ཞེ་སྡང་ཞེས་བྱ་བ་འདི་རྡོ་རྗེའི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་རྡོ་རྗེའི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཞེ་སྡང་ནི་དབྱེར་མེད་པ་སྟེ་། འདི་ལྟར་དཔེར་ན་། འཇམ་དཔལ་རྡོ་རྗེ་ནི་མི་ཕྱེད་མི་ཤིགས་པའོ་༎ འཇམ་དཔལ་དེ་བཞིན་དུ་ཆོས་ཐམས་ཅད་ནི་དངོས་པོ་མ་གྲུབ་པའི་ཕྱིར་། གཞིག་ཏུ་མེད་ཅིང་དབྱེར་མེད་པ་སྟེ་། དེའི་ཕྱིར་འདི་ནི་རྡོ་རྗེའི་ཚིག་གོ་༎,文殊師利。瞋恚是金剛。世尊。云何是(28)事名爲金剛。文殊師利。瞋恚不可斷不可壞。(29)亦如金剛。不可斷不可壞。一切法亦如是不(1)可斷不可壞。諸法本不決定故。是名如金剛。,曼(15)殊尸利。瞋是金剛句。曼殊尸利言。世尊何(16)因是金剛句。佛言。曼殊尸利。瞋不可破亦(17)不可斷。如彼金剛不破不斷。如是如是。曼(18)殊尸利。諸法亦皆不破不斷。諸事不成就故。(19)彼是此金剛句。,
68744786995d457991e757eef727a0ce,,འཇམ་དཔལ་གཏི་མུག་ཅེས་བྱ་བ་འདི་ནི་ཡེ་ཤེས་ཀྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ཡེ་ཤེས་ཀྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་ཡེ་ཤེས་ཀྱིས་གྲུབ་ཅིང་མི་ཤེས་པ་དང བྲལ་བ་སྟེ་། འདི་ལྟར་དཔེར་ན་། འཇམ་དཔལ་ནམ་མཁའ་ནི་ཤེས་པ་དང་ལྡན་པ་ཡང་མ་ཡིན་། མི་ཤེས་པ་དང་ལྡན་པ་ཡང མ་ཡིན་ནོ་༎ འཇམ་དཔལ་དེ་བཞིན་དུ་ཆོས་ཐམས་ཅད་ནི་ཤེས་པ་དང་ལྡན་པ་ཡང མ་ཡིན་། མི་ཤེས་པ་དང་ལྡན་པ་ཡང མ་ཡིན་། ཤེས་པར་བྱ་བའི་རང་བཞིན་ཤིན་ཏུ་ཞི་བའི་ཕྱིར་ཤེས་པ་ཡང་མ་ཡིན་། མི་ཤེས་པ་ཡང མ་ཡིན་ཏེ་། དེའི་ཕྱིར་ཡེ་ཤེས་ཀྱི་ཚིག་ཅེས་བྱའོ་༎,(2)文殊師利愚癡是智慧性。世尊。云何是事名(3)智慧性。文殊師利。一切法離智慧亦離愚癡。(4)譬如虚空無有智慧亦無愚癡一切法亦如(5)是。無有智慧亦無愚癡。智慧愚癡智可知法。(6)從本已來倶寂滅故。是名愚癡智慧處。,曼殊尸利。癡是智句。曼殊(20)尸利言。世尊。何因是智句。佛言。曼殊尸利。(21)即此諸法轉滅於智。遠離無智。如彼虚空非(22)智具足。亦非無智具足。如是如是。曼殊尸(23)利。諸法非智具足。亦非無智具足。智與無(24)智及所應知。本性寂靜故。彼是此智句。,
a7c10bddd2644aa5b3c72decd8ba72c8,,འཇམ་དཔལ་གཟུགས་ཞེས་བྱ་བ་འདི་ནི་ཕུར་པའི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ཕུར་པའི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་འདི་ལྟ་སྟེ་དཔེར་ན་། དབང་པོའི་ཕུར་པ་ནི་རབ་ཏུ་གནས་པའི་ཕྱིར་མི་གཡོ་མི་འགུལ་ལོ་༎ འཇམ་དཔལ་དེ་བཞིན་དུ་ཆོས་ཐམས་ཅད་མི་གནས་པའི་ཚུལ་གྱིས་ཆོས་ཀྱི་དབྱིངས་ལ་གནས་པ་ནི་འགྲོ་བ་དང་འོང་བ་མེད་དེ་། བླང་དུ་མེད་ཅིང་རྩོལ་བ་མེད་ལ་ཤིན་ཏུ་བརྟན་པའི་ཕྱིར་མི་གནས་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ཕུར་པའི་ཚིག་གོ་༎,文(7)殊師利。色陰是不動處。世尊。云何是事名(8)不動處。文殊師利。如天帝之幢深根安固(9)不可動搖。一切法亦如是。以不住法故安住(10)法性中。是法無來處無去處無取無捨。安住(11)無住處故。是故色名不動相。,曼(25)殊尸利。色是雞羅句。曼殊尸利言。世尊。何(26)因是雞羅句。佛言。曼殊尸利。如彼天帝門(27)橛不動不搖。以善住故。如是如是。曼殊尸(28)利。諸法於法界住。以不住故。彼亦無去無(29)來無取無捨。亦不於他有所行作。以住無住(767b1)處故。彼是此雞羅句。,
1e1b49d754ed4bc8be217a37a996d574,,འཇམ་དཔལ་ཚོར་བ་ཞེས་བྱ་བ་འདི་ནི་ཞི་བའི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ཞི་བའི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་རང བཞིན་གྱིས་ཤིན་ཏུ་ཞི་བ་སྟེ་། ཚོར་བ་ནི་ནང་ན་ཡང མེད་། ཕྱི་རོལ་ན་ཡང་མེད་། ཤར་ཕྱོགས་ན་ཡང་མེད་། ལྷོ་ཕྱོགས་ན་ཡང་མེད་། ནུབ་ཕྱོགས་ན་ཡང་མེད་། བྱང་ཕྱོགས་ན་ཡང་མེད་། སྟེང་ན་ཡང་མེད་། འོག་ན་ཡང་མེད་། ཕྱོགས་མཚམས་རྣམས་ན་ཡང་མེད་དོ་༎ འཇམ་དཔལ་གལ་ཏེ་བདེ་བའི་ཚོར་བ་ནང ན་ཡོད་ན་ནི་། སེམས་ཅན་ཐམས་ཅད་ཀྱང་བདེ་བས་ཤིན་ཏུ་བདེ་བར་འགྱུར་རོ་༎ འཇམ་དཔལ་འོ་ན་ཏ་མ་གལ་ཏེ་སྡུག་བསྔལ་གྱི་ཚོར་བ་ནང་ན་ཡོད་ན་ནི་། སེམས་ཅན་ཐམས་ཅད་ཀྱང་སྡུག་བསྔལ་གྱིས་ཤིན་ཏུ་སྡུག་བསྔལ་བར་འགྱུར་རོ་༎ འཇམ་དཔལ་གལ་ཏེ་བདེ་བ་ཡང་མ་ཡིན་། སྡུག་བསྔལ་བ་ཡང་མ་ཡིན་པའི་ཚོར་བ་ནང་ན་ཡོད་ན་ནི་སེམས་ཅན་ཐམས་ཅད་ཀྱང་ཤིན་ཏུ་རྨོངས་པར་འགྱུར་རོ་༎ འཇམ་དཔལ་གང་གི་ཕྱིར་ཚོར་བ་ཐམས་ཅད་ནི་ནང་ན་ཡང མེད་། ཕྱི་རོལ་ན་ཡང་མེད་། ཤར་ཕྱོགས་ན་ཡང་མེད་། ལྷོ་ཕྱོགས་ན་ཡང་མེད་། ནུབ་ཕྱོགས་ན་ཡང་མེད་། བྱང་ཕྱོགས་ན་ཡང་མེད་། སྟེང་ན་ཡང་མེད་། འོག་ན་ཡང་མེད་། ཕྱོགས་མཚམས་རྣམས་ན་ཡང་མེད་པས་། དེའི་ཕྱིར་སེམས་ཅན་ཐམས་ཅད་ནི་རཙབ༹་ཤིང་དང་། རྩིག་པ་ལྟ་བུ་སྟེ་། རང བཞིན་གྱིས་མ་སྐྱེས་ཤིང་འགག་པ་མེད་པར་མཚན་ཉིད་མཉམ་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ཞི་བའི་ཚིག་གོ་༎,文殊師利。受(12)陰是滅性。世尊。云何是事名爲滅性。文殊(13)師利。一切諸受相性常寂滅故。諸受非内(14)外。非東方非南西北方四維上下來。何以故。(15)若樂受在内一切衆生常應受樂。若苦受在(16)内一切衆生常應受苦。若不苦不樂受在内(17)一切衆生應受不苦不樂(18)文殊師利。今一切諸受實不在内不在外。(19)不在兩中間。不在東方南西北方四維上下。(20)是故一切諸受如草木瓦石。畢竟不生不滅(21)無相。是故受名寂滅相。,曼殊尸利。受是寂靜(2)句。曼殊尸利言。世尊。何因是寂靜句。佛言。(3)曼殊尸利。諸受本性寂靜。不内不外。不東(4)方不南方。不西方不北方。不下方不上方。(5)不十方中。曼殊尸利。若樂受在内者。衆生(6)應一向樂。曼殊尸利。若苦受在内者。衆生(7)應一向苦。曼殊尸利。若不苦不樂受在内者。(8)衆生應一向癡。曼殊尸利。是故諸受不内不(9)外。不東方不南方。不西方不北方。不下方(10)不上方。不十方中可得。是故諸衆生等皆似(11)草本及壁。本性不生不滅故。彼是此寂靜句。,
060de9db73d34f4893cd357bf12159fb,,འཇམ་དཔལ་འདུ་ཤེས་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་འདུ་ཤེས་དེ་ཡོངས་སུ་བརྟགས་པ་ལས་བྱུང་བ་སྟེ་། ལོག་པ་ལས་བྱུང་བ་། ཆད་པ་སྟོང་བ་ལྟ་བུ་། སྨིག་རྒྱུའི་ངོ་བོ་ཉིད་རང་བཞིན་གྱིས་དབེན་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊師利。想陰是(22)種性。世尊。云何是事名爲種性。文殊師利。(23)是想皆憶想分別起從虚妄中生。如空拳(24)如野馬。本性自離。是故想陰名種性。,(12)曼殊尸利。想是種子句。曼殊尸利言。世尊。(13)何因是種子句。佛言。曼殊尸利。分別起想(14)不如實生。空拳相似如焔自相。本性離故。(15)彼是此種子句。,
cb641039e6d64a9bab92a37017991754,,འཇམ་དཔལ་འདུ་བྱེད་ཅེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་བགྲང་དུ་མེད་ཅིང་། བགྲང་བ་མཉམ་པ་ཉིད་དང་ལྡན་པ་། ཆུ་ཤིང་གི་སྙིང་པོ་ལྟ་བུ་སྟེ་། འཇམ་དཔལ་འདི་ལྟར་དཔེར་ན་། ཆུ་ཤིང་གི་སྙིང་པོ་ནི་རང་བཞིན་གྱིས་མ་སྐྱེས་པའི་ཕྱིར་ཤིན་ཏུ་མེད་ཅིང་མི་དམིགས་སོ་༎ འཇམ་དཔལ་དེ་བཞིན་དུ་ཆོས་ཐམས་ཅད་ནི་རང་བཞིན་གྱིས་དབེན་ཞིང་མིང་མེད་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊(25)師利。行陰是種性。世尊。云何是事名爲種(26)性。文殊師利。一切諸行離數無數入平等(27)2數。譬如芭蕉畢竟無實本性自爾。一切法(28)亦如是。無名字無性故。是故行陰名爲種(29)性。,曼殊尸利。行是種子句。曼(16)殊尸利言。世尊。何因是種子句。佛言。曼殊(17)尸利。不正思惟故而生於行。諸數已離無數(18)過數。如芭蕉實。曼殊尸利。如芭蕉實畢竟(19)自無。以不可得本性不生。如是如是。曼殊(20)尸利。諸法本性自離名。已離故。彼是此種(21)子句。,
8b0bdb90825d47f0aba728f236c5b6cb,,འཇམ་དཔལ་རྣམ་པར་ཤེས་པ་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་རྣམ་པར་ཤེས་པ་ནི་སྒྱུ་མ་ལྟ་བུ་སྟེ་། མ་སྐྱེས་པ་། མ་བྱུང་བ་། སྟོང་པ་། མཚན་མ་མེད་པ་། ངོ་བོ་ཉིད་མེད་པ་། མཚན་ཉིད་མེད་པ་། ནམ་མཁའ་དང་སོར་མོ་ལྔ་ལྟ་བུ་མིང་མེད་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊師利。識陰是種性。世尊。云何是事(755c1)名爲種性。文殊師利。是識如幻無實無起無(2)生。空無相無性。如五指塗空空無相現。是(3)故識陰名爲種性。,曼殊尸利。識是種子句。曼殊尸利言。(22)世尊。何因是種子句。佛言。曼殊尸利。識如(23)幻相不生不出。空無相無自性無状貌如虚(24)空。以五指託畫故。彼是此種子句。,
f31f702ba6844ab7a92f7b703ae6a273,,འཇམ་དཔལ་གཟུགས་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འདི་ལྟ་སྟེ་དཔེར་ན་། མིག་ཡོར་ནི་སྣང་བ་ལ་ཡོད་པ་མ་ཡིན་ནོ་༎ འཇམ་དཔལ་དེ་བཞིན་དུ་ཆོས་ཐམས་ཅད་ནི་སྣང་བ་ལ་ཡོད་པ་མ་ཡིན་ཏེ་། མིག་སླུ་བ་། སེམས་སླུ་བ་། གསོག་། གསོབ་། བརྫུན་པ་། སྒྱུ་མའི་ཆོས་ཅན་ཏེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊師利。色是種性。世(4)尊。云何色爲種性。文殊師利。譬如鏡中像(5)雖可目見而無有實。一切色亦如是。雖見無(6)實但誑眼誑心虚妄不實。是故色名種性。,曼殊尸(25)利。色是種子句。曼殊尸利言。世尊。何因是(26)種子句。佛言。曼殊尸利。不生諸色故。曼殊(27)尸利。如影雖見而無所有。如是如是。曼殊(28)尸利。諸色雖見而無所有。唯迷惑眼。唯(29)迷惑心。虚妄不實法故。彼是此種子句。,
57ef63b1368941b1b1af84c79f48644a,,འཇམ་དཔལ་སྒྲ་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་ཐ་དད་དུ་བྱར་མེད་ཅིང་གཉིས་སུ་མེད་པ་སྟེ་། རིའི་སྒྲའི་ཚིག་གི་ལམ་བྲག་ཅ་དང་འདྲ་བ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,(7)文殊師利。聲是種性。世尊。云何聲爲種性。(8)文殊師利。一切法無別異相。畢竟空如山中(9)響。是故聲爲種性。,曼(767c1)殊尸利。聲是種子句。曼殊尸利言。世尊。何(2)因是種子句。佛言。曼殊尸利。諸法無種種(3)無種種相。曼殊尸利。諸聲無二所有語道。(4)亦如山鳴響故。彼是此種子句。,
6a8df4d865bb4235a085de3dcfe7b3cf,,འཇམ་དཔལ་དྲི་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་སྣ་དང་། དྲི་དང་། རྣམ་པར་ཤེས་པ་མི་དམིགས་པའི་ཕྱིར་མནམ་དུ་མེད་ཅིང་རང་བཞིན་གྱིས་བླུན་ལ་། ནམ་མཁའ་དང་འདྲ་བ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊師利。香是種性。世(10)尊。云何香是種性。文殊師利。一切法無香(11)相性無知故空如虚空。鼻香識者皆不可得。(12)是故香爲種性。,曼殊尸利。(5)香是種子句。曼殊尸利言。世尊。何因是種(6)子句。佛言。曼殊尸利。諸法不嗅本性頑鈍(7)等於虚空。鼻香嗅者不可得故。彼是此種(8)子句。,
035ea584414b4f10b7d17e28fa96a759,,འཇམ་དཔལ་རོ་ཞེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་རང་བཞིན་དང་། ངོ་བོ་ཉིད་ཀྱིས་དབེན་པའི་ཕྱིར་བསམ་གྱིས་མི་ཁྱབ་ཅིང་རོའི་ཁམས་མི་དམིགས་པས་རོ་དམིགས་སུ་མེད་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊師利。味是種性。世尊。云(13)何味爲種性(14)文殊師利。味性即是不可思議性。不可知離(15)於知故。自性常離故。是故味名種性。,曼殊尸利。味是種子句。曼殊尸利言。(9)世尊。何因是種子句。佛言。曼殊尸利。味界(10)即不可思。味不可識遠離於識。本來自性離(11)故。彼是此種子句。,
15017e94202344f991b42597e4aff4e3,,འཇམ་དཔལ་རེག་ཅེས་བྱ་བ་འདི་ནི་ས་བོན་གྱི་ཚིག་གོ་༎ གསོལ་པ་། བཅོམ་ལྡན་འདས་ཅིའི་སླད་དུ་དེ་ས་བོན་གྱི་ཚིག་ཅེས་བགྱི་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། འཇམ་དཔལ་ཆོས་ཐམས་ཅད་ནི་ནམ་མཁའ་ལྟར་དབེན་པ་དང་། ལུས་ཤིན་ཏུ་བསྒོམ་པ་དང་། རེག་བྱ་འབྱུང་བ་མེད་པ་དང་། རེག་བྱ་དབེན་པའི་ཕྱིར་རེག་པ་མེད་པ་སྟེ་། དེའི་ཕྱིར་དེ་ནི་ས་བོན་གྱི་ཚིག་གོ་༎,文殊(16)師利。觸是種性。世尊。云何觸爲種性。文殊(17)師利。觸如虚空其性自離無觸無合。一切法(18)亦如是。善壞身故。離於觸相觸者不可得故。(19)是故觸是種性。文殊師利。法是種性。世尊。云(20)何法爲種性。文殊師利。一切法無相無心。(21)離心性離名字。無決定故皆是法性相。是(22)故法是種性。,曼殊尸利。觸是種子句。(12)曼殊尸利言。世尊。何因是種子句。佛言。曼(13)殊尸利。諸法不可觸著。如虚空離故。善壞(14)身故。觸不起作故。觸自離故。彼是此種子(15)句。曼殊尸利。法是種子句。曼殊尸利言。世(16)尊。何因是種子句。佛言。曼殊尸利。諸法無(17)心離心。自性不成離名離相。如法界本性故。(18)彼是此種子句。,
